S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,138,2218.00,996022.80,457.70,442.00,457.00
2,2021-12-28,100,1750.00,805222.00,488.00,452.00,467.00
3,2021-12-27,202,6118.00,2754088.60,500.00,437.00,497.00
4,2021-12-26,167,7185.00,3143846.00,469.20,425.00,469.20
5,2021-12-23,148,3053.00,1358852.00,483.90,432.00,436.00
6,2021-12-22,137,2975.00,1290767.00,458.00,425.00,458.00
7,2021-12-21,101,2925.00,1231881.00,434.00,416.00,425.00
8,2021-12-20,132,3300.00,1362389.00,433.00,403.00,426.80
9,2021-12-16,150,4185.00,1838720.00,478.00,413.00,433.20
10,2021-12-15,244,9896.00,4164791.00,444.00,406.80,444.00
11,2021-12-14,87,2640.00,1036305.00,403.70,369.00,403.70
12,2021-12-13,116,2565.00,947056.00,386.00,354.00,367.00
13,2021-12-12,194,5492.00,2210806.00,420.00,393.00,393.00
14,2021-12-09,223,5381.00,2286022.40,440.00,418.50,425.00
15,2021-12-08,246,8150.00,3584326.00,467.00,427.50,441.00
16,2021-12-07,297,6274.00,3065806.00,519.00,471.60,475.00
17,2021-12-06,782,10801.00,5089838.00,510.00,455.00,500.00
18,2021-12-05,1810,33698.00,17873241.70,558.20,471.00,500.00
19,2021-12-02,70,700.00,354345.00,507.50,470.60,507.50
20,2021-12-01,17,160.00,72941.20,461.40,427.80,461.40
21,2021-11-30,15,70.00,28476.00,419.50,389.00,419.50
22,2021-11-29,8,67.00,24651.70,381.40,346.80,381.40
23,2021-11-28,13,71.00,23677.20,346.80,326.90,346.80
24,2021-11-25,9,57.00,17539.10,320.50,296.30,320.50
