S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,104,5022.00,2845359.70,580.50,550.00,578.90
2,2021-12-28,130,5438.00,3079107.50,575.00,552.60,570.00
3,2021-12-27,328,19089.00,11590716.30,636.00,570.00,571.00
4,2021-12-26,249,14265.00,8420615.20,600.20,552.00,600.20
5,2021-12-23,138,6597.00,3520383.30,545.70,518.80,545.70
6,2021-12-22,108,3917.00,2066718.60,538.00,516.00,525.00
7,2021-12-21,83,1810.00,915572.00,513.00,489.20,513.00
8,2021-12-20,71,2000.00,988332.00,514.00,486.00,499.00
9,2021-12-16,69,2310.00,1154027.00,510.00,496.60,500.00
10,2021-12-15,134,10751.00,5562254.70,535.00,495.10,517.00
11,2021-12-14,44,1467.00,755585.10,524.90,503.00,513.00
12,2021-12-13,319,19444.00,9636401.50,539.00,485.10,495.00
13,2021-12-12,159,5266.00,2859031.00,555.00,530.00,539.00
14,2021-12-09,91,2512.00,1388532.00,559.00,550.80,558.00
15,2021-12-08,166,4414.00,2467149.20,570.00,555.00,562.00
16,2021-12-07,87,2796.00,1611219.00,591.00,565.00,567.00
17,2021-12-06,141,6087.00,3441099.00,586.00,557.00,586.00
18,2021-12-05,146,4848.00,2766486.00,581.00,565.00,574.00
19,2021-12-02,192,7615.00,4484808.50,600.00,579.50,592.00
20,2021-12-01,205,4410.00,2648217.00,605.00,590.00,600.00
21,2021-11-30,134,4664.00,2776552.50,612.00,590.10,599.00
22,2021-11-29,125,3404.00,2041031.80,618.00,590.50,600.00
23,2021-11-28,217,10749.00,6555317.00,634.00,588.00,600.00
24,2021-11-25,127,4669.00,2867273.00,619.00,610.00,619.00
25,2021-11-24,170,5017.00,3053787.00,620.00,600.10,620.00
26,2021-11-23,161,4075.00,2522492.20,630.00,617.00,619.90
27,2021-11-22,239,6206.00,3911340.00,639.00,612.00,631.00
28,2021-11-21,154,3226.00,1985881.40,631.00,612.10,623.00
29,2021-11-18,181,11320.00,6978345.40,632.00,609.00,625.00
30,2021-11-17,179,8190.00,5193613.00,641.00,625.00,632.00
31,2021-11-16,170,5601.00,3513781.90,638.00,607.00,627.10
32,2021-11-15,132,3819.00,2339000.10,619.00,596.00,616.90
33,2021-11-14,162,6400.00,3818952.20,610.00,585.00,608.00
34,2021-11-11,135,4643.00,2818359.00,626.00,600.00,600.10
35,2021-11-09,178,8535.00,5352223.80,642.00,617.00,628.00
36,2021-11-08,117,5835.00,3885124.00,678.30,655.00,655.00
37,2021-11-03,140,6252.00,4165439.90,678.00,647.80,665.00
38,2021-11-02,141,8841.00,5675518.00,661.00,630.00,661.00
39,2021-11-01,161,9415.00,6029092.50,660.00,626.00,642.00
40,2021-10-31,171,6438.00,3989652.00,640.00,596.10,635.00
41,2021-10-28,161,9186.00,5548723.90,620.00,587.10,607.00
42,2021-10-27,158,7516.00,4442466.00,605.00,555.00,599.00
43,2021-10-26,108,6793.00,3878235.40,580.00,550.00,575.00
44,2021-10-25,116,5551.00,3048660.50,558.00,525.90,550.00
45,2021-10-24,87,3752.00,1980630.00,545.00,517.00,536.50
46,2021-10-21,55,1390.00,746398.00,549.00,520.00,537.00
47,2021-10-20,79,2332.00,1249216.00,552.00,511.00,544.90
48,2021-10-19,192,8232.00,4232205.20,539.00,499.00,520.00
49,2021-10-18,96,5531.00,3001334.20,560.00,535.20,545.00
50,2021-10-17,39,895.00,501801.00,565.00,550.00,565.00
51,2021-10-11,72,3611.00,2014157.70,567.00,556.00,560.00
52,2021-10-10,86,5652.00,3238313.20,589.00,562.00,575.00
53,2021-10-06,85,5106.00,2875749.50,571.10,550.00,571.10
54,2021-10-05,89,2059.00,1129212.00,551.00,534.10,548.00
55,2021-10-04,114,4035.00,2180826.60,547.00,527.10,545.00
56,2021-10-03,154,7417.00,4021945.30,571.00,536.00,542.00
57,2021-09-30,139,5427.00,3041791.50,580.00,542.00,560.00
58,2021-09-29,134,5031.00,2777927.00,565.00,540.00,560.00
59,2021-09-28,281,13999.00,7775010.00,571.00,540.00,545.00
60,2021-09-27,240,9170.00,5354669.00,608.00,573.00,581.00
61,2021-09-26,177,5592.00,3415515.00,622.10,604.00,608.00
62,2021-09-23,167,5472.00,3493450.00,652.00,625.00,633.00
63,2021-09-22,162,3626.00,2292713.00,640.00,624.40,640.00
64,2021-09-21,288,8636.00,5213144.00,649.00,571.10,616.00
65,2021-09-20,368,14964.00,9299376.00,665.00,595.00,615.00
66,2021-09-16,293,17962.00,11825701.50,677.20,649.10,652.00
67,2021-09-15,161,5986.00,4136152.50,700.00,688.00,688.00
68,2021-09-14,167,5354.00,3757092.40,714.00,696.00,702.00
69,2021-09-13,310,13632.00,9690696.80,721.00,695.00,715.00
70,2021-09-12,282,8409.00,5809021.50,700.00,672.00,700.00
71,2021-09-09,175,6436.00,4390543.00,695.00,675.00,684.00
72,2021-09-08,211,9091.00,6205355.40,700.00,672.00,675.00
73,2021-09-07,211,9388.00,6568317.00,719.00,688.00,699.00
74,2021-09-06,238,12235.00,8504787.50,716.00,665.00,708.00
75,2021-09-05,369,17710.00,11869278.50,700.00,647.00,674.00
76,2021-09-02,280,14144.00,9993783.00,730.00,701.00,703.00
77,2021-09-01,257,7498.00,5406399.60,735.00,716.00,716.00
78,2021-08-31,281,11349.00,8162895.00,722.00,715.00,717.00
79,2021-08-29,406,14487.00,10577328.20,740.10,724.30,724.30
80,2021-08-26,394,17104.00,12719766.00,751.00,735.00,740.00
81,2021-08-25,551,37550.00,28624620.00,799.00,740.20,744.00
82,2021-08-24,1680,104396.00,82781220.30,809.00,770.00,788.90
83,2021-08-19,1074,63317.00,47672037.60,775.00,714.00,755.00
84,2021-08-18,485,18199.00,12815002.10,715.00,690.00,714.00
85,2021-08-17,378,19221.00,13615156.60,716.00,704.00,705.00
86,2021-08-16,363,11429.00,8185887.00,724.00,713.00,714.00
87,2021-08-15,268,12943.00,9381623.30,735.00,718.00,724.00
88,2021-08-12,412,18080.00,13323726.70,745.00,726.00,734.00
89,2021-08-11,369,12654.00,9319152.30,747.00,731.00,733.00
90,2021-08-10,472,17233.00,12577278.00,740.00,722.00,734.10
91,2021-08-09,392,11803.00,8568024.80,738.00,715.50,727.00
92,2021-08-08,358,13584.00,9818448.00,732.00,715.60,724.00
93,2021-08-05,511,22089.00,16437785.80,750.00,736.00,737.00
94,2021-08-04,524,20733.00,15280534.30,744.00,725.00,738.00
95,2021-08-03,302,10632.00,7723152.50,734.40,719.80,728.00
96,2021-08-02,254,9134.00,6608635.30,735.00,722.00,722.60
97,2021-08-01,353,10005.00,7283300.20,740.00,725.00,730.10
98,2021-07-29,498,28627.00,21550273.60,770.00,734.00,736.00
99,2021-07-28,452,17661.00,12962752.70,739.00,709.00,736.00
100,2021-07-27,324,8943.00,6354587.90,715.00,700.00,712.00
101,2021-07-26,350,9335.00,6616117.00,711.80,703.00,709.10
102,2021-07-25,375,13480.00,9493838.50,709.00,700.00,704.00
103,2021-07-22,284,6644.00,4715483.50,715.00,699.80,710.00
104,2021-07-20,168,4143.00,2963831.90,724.00,712.00,714.00
105,2021-07-19,238,7997.00,5761295.00,725.00,703.00,724.00
106,2021-07-18,348,10463.00,7375406.00,712.00,693.00,712.00
107,2021-07-15,162,4723.00,3273231.00,696.00,690.00,693.00
108,2021-07-14,169,5661.00,3914425.00,699.00,690.00,693.00
109,2021-07-13,144,3755.00,2633155.00,705.00,698.00,700.00
110,2021-07-12,185,7735.00,5428556.00,718.00,698.00,699.00
111,2021-07-11,242,7209.00,5025366.00,702.00,689.00,702.00
112,2021-07-08,238,6830.00,4648936.00,695.00,673.00,682.00
113,2021-07-07,198,3832.00,2602964.00,686.00,675.00,685.00
114,2021-07-06,234,5238.00,3572504.00,688.00,680.00,682.00
115,2021-07-05,218,4300.00,2961710.00,694.00,686.00,687.00
116,2021-07-04,264,7685.00,5342660.00,700.00,690.00,698.00
