S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-08-01,1,288726.00,72181500.00,250.00,250.00,250.00
2,2021-04-21,4,2561.00,640250.00,250.00,250.00,250.00
3,2021-02-18,1,20000.00,2400000.00,120.00,120.00,120.00
4,2020-09-09,1,32578.00,3909360.00,148.00,148.00,120.00
5,2019-06-25,1,10077.00,1491396.00,148.00,148.00,148.00
6,2019-06-12,1,5211.00,771228.00,148.00,148.00,148.00
7,2019-03-14,1,6505.00,845650.00,130.00,130.00,130.00
8,2019-02-03,7,522055.00,59305448.00,130.00,130.00,130.00
9,2019-01-16,3,299966.00,34076137.60,130.00,130.00,130.00
10,2018-12-17,1,21373.00,1581602.00,130.00,130.00,130.00
11,2018-12-16,1,6085.00,791050.00,130.00,130.00,130.00
12,2018-12-13,4,156701.00,20371130.00,130.00,130.00,130.00
13,2018-12-06,4,128881.00,16754530.00,130.00,130.00,130.00
14,2018-11-04,4,1274186.00,165644180.00,130.00,130.00,130.00
15,2018-10-24,1,10246.00,1331980.00,130.00,130.00,130.00
16,2018-10-03,3,5051.00,1267801.00,0.00,0.00,0.00
17,2017-10-11,1,49729.00,14172765.00,285.00,285.00,285.00
18,2017-03-19,1,13151.00,3748035.00,285.00,285.00,285.00
19,2016-12-12,1,260.00,74100.00,285.00,285.00,285.00
20,2016-10-03,3,29124.00,8154720.00,0.00,0.00,0.00
21,2016-07-27,1,46090.00,4885540.00,0.00,0.00,0.00
22,2015-09-15,2,38106.00,10936422.00,287.00,287.00,287.00
23,2015-09-10,2,191828.00,19682005.00,0.00,0.00,0.00
24,2015-08-16,2,700.00,74500.00,0.00,0.00,0.00
25,2015-07-13,1,2223.00,626886.00,282.00,282.00,282.00
26,2014-11-03,1,8615.00,895960.00,104.00,104.00,104.00
27,2014-11-02,1,25341.00,2584782.00,102.00,102.00,102.00
28,2014-10-28,1,3061.00,306100.00,100.00,100.00,100.00
29,2014-10-14,1,25341.00,2508759.00,99.00,99.00,99.00
30,2014-10-13,1,3061.00,303039.00,99.00,99.00,99.00
31,2014-09-28,3,37040.00,3615160.00,98.00,96.00,98.00
32,2014-08-31,1,65809.00,6054428.00,92.00,92.00,92.00
33,2013-12-09,2,32778.00,3015576.00,92.00,92.00,92.00
34,2013-09-15,1,10028.00,942632.00,94.00,94.00,94.00
35,2013-08-15,1,38333.00,3641635.00,95.00,95.00,95.00
36,2013-07-07,1,236717.00,22488115.00,95.00,95.00,95.00
37,2013-06-18,1,97729.00,9381984.00,96.00,96.00,96.00
38,2013-03-05,2,10066.00,976402.00,97.00,97.00,97.00
39,2013-02-20,2,221384.00,21353337.00,97.00,90.00,90.00
40,2013-01-17,3,133812.00,13113576.00,98.00,98.00,98.00
41,2012-11-11,6,261142.00,19420560.00,90.00,70.00,70.00
42,2012-10-11,4,1093616.00,109361600.00,100.00,100.00,100.00
43,2012-05-21,1,99000.00,9900000.00,100.00,100.00,100.00
44,2012-03-27,1,170493.00,17049300.00,100.00,100.00,100.00
45,2011-02-07,2,5382.00,1109154.00,209.00,205.00,205.00
46,2011-02-01,2,60.00,12900.00,217.00,213.00,213.00
