S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2019-05-27,1,10000.00,1100000.00,110.00,110.00,110.00
2,2019-02-24,1,66000.00,7260000.00,110.00,110.00,110.00
3,2019-02-10,1,1733.00,190630.00,110.00,110.00,110.00
4,2015-05-25,1,21423.00,2356530.00,110.00,110.00,110.00
5,2014-12-10,1,12950.00,1670550.00,129.00,129.00,129.00
6,2013-10-21,1,1053.00,113724.00,108.00,108.00,108.00
7,2013-06-27,1,24530.00,2649240.00,108.00,108.00,108.00
8,2010-07-20,2,2000.00,370000.00,185.00,185.00,185.00
9,2010-07-12,1,3584.00,663040.00,185.00,185.00,185.00
10,2010-07-05,2,3310.00,612350.00,185.00,185.00,185.00
11,2010-06-24,1,500.00,92500.00,185.00,185.00,185.00
