S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,28,967.00,1374560.00,1430.00,1392.00,1415.00
2,2021-12-28,49,2178.00,3045458.00,1417.80,1389.00,1417.80
3,2021-12-27,55,2980.00,4209237.90,1450.00,1387.00,1390.00
4,2021-12-26,53,2662.00,3790328.80,1441.00,1400.00,1433.00
5,2021-12-23,39,1610.00,2252925.00,1420.00,1375.00,1400.00
6,2021-12-22,58,2790.00,3875460.80,1415.00,1301.10,1405.00
7,2021-12-21,31,833.00,1108563.20,1350.00,1300.00,1325.00
8,2021-12-20,24,770.00,1007965.00,1315.00,1291.00,1315.00
9,2021-12-16,18,823.00,1062899.00,1306.60,1281.00,1306.00
10,2021-12-15,51,2892.00,3824823.00,1350.00,1291.00,1315.00
11,2021-12-14,14,297.00,370718.20,1293.60,1181.00,1293.60
12,2021-12-13,42,1445.00,1708932.00,1204.00,1176.00,1176.00
13,2021-12-12,26,560.00,694710.40,1280.00,1228.00,1228.00
14,2021-12-09,29,900.00,1130997.80,1290.00,1252.60,1261.00
15,2021-12-08,21,741.00,946194.00,1299.00,1265.00,1265.00
16,2021-12-07,25,1398.00,1815417.20,1350.00,1279.00,1279.00
17,2021-12-06,38,1251.00,1579216.20,1300.00,1235.10,1300.00
18,2021-12-05,55,3500.00,4489122.60,1300.00,1274.00,1280.00
19,2021-12-02,39,1307.00,1730767.00,1351.00,1313.00,1325.00
20,2021-12-01,35,1392.00,1869405.40,1356.00,1332.00,1338.00
21,2021-11-30,43,1683.00,2254141.60,1360.00,1330.00,1350.00
22,2021-11-29,27,881.00,1187926.20,1380.00,1336.00,1360.00
23,2021-11-28,58,3010.00,4116214.10,1400.00,1356.00,1356.00
24,2021-11-25,24,650.00,914517.60,1425.00,1400.20,1412.00
25,2021-11-24,33,1302.00,1828408.20,1440.00,1400.00,1407.00
26,2021-11-23,31,1156.00,1645224.30,1466.00,1407.50,1429.90
27,2021-11-22,29,714.00,1035231.20,1478.00,1431.00,1436.10
28,2021-11-21,26,329.00,477585.00,1489.00,1432.80,1450.00
29,2021-11-18,34,593.00,869536.90,1495.00,1452.00,1460.00
30,2021-11-17,31,1023.00,1529273.10,1547.00,1475.10,1480.00
31,2021-11-16,68,2390.00,3579329.10,1522.00,1435.00,1519.00
32,2021-11-15,40,1048.00,1506110.00,1460.00,1417.00,1460.00
33,2021-11-14,26,674.00,955804.00,1440.00,1411.00,1415.00
34,2021-11-11,50,1487.00,2115531.20,1449.40,1400.00,1425.00
35,2021-11-09,60,1911.00,2794547.70,1489.00,1450.00,1450.00
36,2021-11-08,23,811.00,1218222.00,1520.00,1489.60,1489.60
37,2021-11-03,35,1216.00,1825014.00,1525.00,1492.00,1495.00
38,2021-11-02,87,5174.00,7791844.80,1528.00,1490.00,1514.90
39,2021-11-01,115,9307.00,14187759.50,1598.00,1501.00,1503.00
40,2021-10-31,141,7125.00,10930892.20,1580.00,1518.00,1518.00
41,2021-10-28,403,20144.00,37766319.90,1901.00,1840.00,1899.90
42,2021-10-27,150,6472.00,11802190.90,1842.90,1770.00,1840.00
43,2021-10-26,103,5543.00,9940942.40,1848.00,1775.00,1806.90
44,2021-10-25,107,3796.00,6697084.00,1800.00,1747.10,1780.00
45,2021-10-24,99,3492.00,6026995.20,1746.00,1700.00,1746.00
46,2021-10-21,82,6647.00,11085003.20,1715.00,1640.00,1715.00
47,2021-10-20,55,2748.00,4597160.10,1700.00,1657.00,1662.00
48,2021-10-19,64,3053.00,5007040.20,1680.00,1613.00,1625.20
49,2021-10-18,128,6121.00,10310573.70,1760.00,1644.00,1644.00
50,2021-10-17,64,2977.00,5115072.40,1790.10,1681.00,1681.00
51,2021-10-11,66,3689.00,6399440.30,1755.00,1717.00,1719.00
52,2021-10-10,109,5562.00,10120347.00,1900.00,1720.00,1720.00
53,2021-10-06,158,10417.00,18932247.00,1846.00,1754.00,1825.00
54,2021-10-05,162,7303.00,12703088.70,1845.00,1680.70,1720.00
55,2021-10-04,148,5632.00,9493370.10,1699.50,1575.90,1699.50
56,2021-10-03,35,1574.00,2439981.00,1575.00,1537.00,1545.00
57,2021-09-30,41,990.00,1587180.40,1640.00,1586.00,1586.00
58,2021-09-29,33,792.00,1249548.60,1611.00,1521.00,1608.00
59,2021-09-28,72,4323.00,6731361.00,1624.00,1517.00,1550.00
60,2021-09-27,41,2262.00,3725366.00,1705.00,1620.00,1625.00
61,2021-09-26,33,1075.00,1780920.20,1690.00,1647.00,1675.00
62,2021-09-23,61,2225.00,3829609.10,1752.30,1662.00,1662.00
63,2021-09-22,35,960.00,1654923.80,1734.00,1675.00,1706.00
64,2021-09-21,51,2627.00,4369555.30,1693.20,1586.00,1667.00
65,2021-09-20,74,2339.00,3901837.00,1701.00,1640.00,1650.00
66,2021-09-16,61,1950.00,3376329.90,1763.10,1722.20,1735.00
67,2021-09-15,13,144.00,255444.40,1799.00,1751.10,1799.00
68,2021-09-14,29,1223.00,2175933.00,1825.00,1764.00,1780.00
69,2021-09-13,37,1137.00,2046212.20,1851.00,1786.10,1793.00
70,2021-09-12,54,2037.00,3642750.90,1815.00,1770.00,1815.00
71,2021-09-09,31,1254.00,2191733.00,1780.00,1741.00,1770.00
72,2021-09-08,41,738.00,1305265.00,1800.00,1757.00,1766.00
73,2021-09-07,70,3675.00,6546338.40,1861.50,1749.30,1780.00
74,2021-09-06,63,3839.00,6803253.80,1825.00,1717.00,1825.00
75,2021-09-05,86,4225.00,7302117.90,1825.80,1706.00,1740.00
76,2021-09-02,52,1659.00,2986454.30,1830.00,1770.00,1790.00
77,2021-09-01,89,4875.00,8711418.00,1825.00,1760.00,1799.00
78,2021-08-31,78,3553.00,6424926.40,1866.00,1790.00,1790.00
79,2021-08-29,73,3277.00,6187875.60,1905.00,1864.00,1865.00
80,2021-08-26,65,2743.00,5250087.20,1940.00,1902.00,1916.00
81,2021-08-25,45,1396.00,2708143.80,1956.00,1925.00,1940.00
82,2021-08-24,78,3792.00,7496872.70,2001.00,1950.00,1990.00
83,2021-08-19,88,3140.00,6211935.60,2012.00,1960.00,1990.00
84,2021-08-18,61,2545.00,5032098.00,2005.00,1950.00,1980.00
85,2021-08-17,125,6131.00,12279502.20,2020.00,1970.00,1995.00
86,2021-08-16,98,4097.00,8114241.20,2005.00,1933.00,2000.00
87,2021-08-15,124,5508.00,10755999.70,1988.00,1871.00,1960.00
88,2021-08-12,73,2105.00,3992494.50,1906.00,1855.00,1900.00
89,2021-08-11,44,1421.00,2731646.20,1945.10,1908.00,1920.00
90,2021-08-10,74,3200.00,6116648.00,1944.00,1864.00,1944.00
91,2021-08-09,81,3404.00,6477142.60,1935.00,1884.00,1899.00
92,2021-08-08,60,1712.00,3284166.10,1940.00,1902.00,1921.00
93,2021-08-05,78,3631.00,7172371.20,1990.00,1960.00,1975.00
94,2021-08-04,135,7914.00,16051295.10,2061.00,1960.00,2000.00
95,2021-08-03,197,8195.00,16855021.40,2101.20,2025.00,2070.00
96,2021-08-02,177,6714.00,13501243.60,2028.00,2000.00,2020.00
97,2021-08-01,148,8041.00,16032535.40,2030.80,1981.00,1984.00
98,2021-07-29,77,4439.00,8819733.20,2001.00,1962.00,1991.00
99,2021-07-28,97,3692.00,7295440.10,2001.20,1950.00,1980.00
100,2021-07-27,229,14259.00,27427583.30,1964.00,1887.00,1950.00
101,2021-07-26,246,8871.00,17740820.50,2016.00,1965.00,2004.00
102,2021-07-25,176,10021.00,19418903.50,1950.00,1882.00,1933.00
103,2021-07-22,107,4200.00,7998768.80,1910.00,1887.00,1900.00
104,2021-07-20,58,1395.00,2651306.00,1920.00,1893.00,1895.00
105,2021-07-19,107,5510.00,10593258.50,1951.00,1895.10,1910.00
106,2021-07-18,130,4981.00,9468604.00,1915.00,1860.00,1895.10
107,2021-07-15,80,4048.00,7509492.00,1880.00,1801.00,1859.00
108,2021-07-14,62,1912.00,3509509.00,1845.00,1801.00,1835.00
109,2021-07-13,52,1633.00,3005049.00,1863.00,1781.00,1825.00
110,2021-07-12,100,7242.00,13359045.00,1891.00,1800.00,1815.00
111,2021-07-11,187,10973.00,20141478.00,1872.00,1797.00,1855.00
112,2021-07-08,103,4353.00,7596377.00,1785.00,1711.00,1784.00
113,2021-07-07,73,1936.00,3346140.00,1738.00,1695.00,1730.00
114,2021-07-06,35,1211.00,2073654.00,1725.00,1692.00,1719.00
115,2021-07-05,38,2341.00,4012084.00,1725.00,1702.00,1725.00
116,2021-07-04,43,1217.00,2098566.00,1730.00,1700.00,1729.00
117,2021-07-01,63,1948.00,3358497.00,1742.00,1710.00,1724.00
118,2021-06-30,51,2331.00,3980718.00,1730.00,1692.00,1708.00
119,2021-06-29,99,3555.00,6301514.00,1848.00,1721.00,1725.00
120,2021-06-28,114,5757.00,9985885.00,1800.00,1676.00,1733.00
121,2021-06-27,120,4610.00,7758245.00,1715.00,1665.00,1665.00
122,2021-06-24,106,3992.00,6713801.00,1700.00,1668.00,1685.00
123,2021-06-23,64,2936.00,5031542.00,1758.00,1700.00,1701.00
124,2021-06-22,77,3658.00,6345543.00,1750.00,1716.00,1744.00
125,2021-06-21,77,4386.00,7611359.00,1760.00,1729.00,1731.00
