S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,142,19705.00,7762317.60,403.00,390.00,396.00
2,2021-12-28,193,37367.00,14691896.70,407.90,385.00,397.00
3,2021-12-27,293,53295.00,21686728.50,422.00,392.00,398.00
4,2021-12-26,267,50995.00,21369521.60,425.90,414.00,415.00
5,2021-12-23,378,51662.00,22002818.70,442.00,418.00,418.10
6,2021-12-22,388,63735.00,26698970.60,430.00,400.00,429.00
7,2021-12-21,259,45361.00,17645336.10,400.00,380.00,399.00
8,2021-12-20,213,35199.00,13333636.00,387.60,372.50,375.90
9,2021-12-16,260,37132.00,14514029.20,408.00,378.00,380.00
10,2021-12-15,510,72242.00,29709824.80,432.00,392.10,400.00
11,2021-12-14,233,32679.00,12641393.30,400.50,365.00,400.50
12,2021-12-13,380,52353.00,19493307.40,395.00,360.00,364.10
13,2021-12-12,448,75447.00,29835653.80,425.00,386.10,388.00
14,2021-12-09,378,57012.00,22937498.80,418.20,394.00,418.20
15,2021-12-08,364,74343.00,30163823.00,430.00,399.00,400.00
16,2021-12-07,324,49740.00,21868348.00,459.00,414.00,417.00
17,2021-12-06,486,89251.00,37979251.10,454.00,402.00,445.00
18,2021-12-05,385,62454.00,26843565.10,446.00,421.00,424.00
19,2021-12-02,354,48756.00,21785030.70,472.00,439.30,444.00
20,2021-12-01,237,39522.00,18545003.70,479.00,461.00,466.00
21,2021-11-30,274,39028.00,17768488.10,472.00,446.00,462.00
22,2021-11-29,322,55811.00,25521715.30,472.00,444.00,453.90
23,2021-11-28,518,73355.00,33908356.90,480.00,453.40,455.00
24,2021-11-25,212,27267.00,13209643.10,507.00,478.30,481.00
25,2021-11-24,400,64171.00,30819621.00,498.70,468.00,489.00
26,2021-11-23,373,48893.00,23657901.40,499.00,476.00,482.00
27,2021-11-22,271,50364.00,25286669.60,512.00,492.20,498.00
28,2021-11-21,328,43218.00,21519013.40,508.90,487.30,496.00
29,2021-11-18,518,79705.00,39929389.40,519.00,493.00,497.20
30,2021-11-17,530,102927.00,53291233.80,526.00,501.80,515.00
31,2021-11-16,614,122674.00,61571662.00,515.00,485.00,512.00
32,2021-11-15,358,77463.00,37397908.40,493.00,467.00,484.90
33,2021-11-14,413,65446.00,30745573.40,487.50,456.00,465.50
34,2021-11-11,646,85823.00,40608880.30,504.90,457.70,465.00
35,2021-11-09,651,102046.00,51170409.10,522.00,485.00,495.00
36,2021-11-08,379,52567.00,28063849.60,550.00,518.10,522.00
37,2021-11-03,313,54967.00,29682114.30,554.00,530.00,535.00
38,2021-11-02,360,66597.00,35146379.60,541.00,503.00,530.00
39,2021-11-01,637,89357.00,47713241.10,571.00,510.00,523.00
