S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,431,14648.00,9194486.50,635.00,619.30,628.00
2,2021-12-28,482,18610.00,11604965.00,637.00,612.10,630.00
3,2021-12-27,1022,63278.00,40892223.60,684.00,629.00,634.00
4,2021-12-26,1318,71638.00,46615370.10,676.20,601.00,671.00
5,2021-12-23,658,32607.00,19839038.00,625.20,577.00,615.00
6,2021-12-22,507,23899.00,13933433.50,616.00,558.60,613.00
7,2021-12-21,383,10780.00,5996046.00,566.00,540.20,562.00
8,2021-12-20,380,9960.00,5449354.00,569.00,540.00,549.80
9,2021-12-16,319,18185.00,10132378.00,572.00,550.00,558.00
10,2021-12-15,429,16278.00,9579018.00,621.00,574.00,577.20
11,2021-12-14,157,9810.00,5633455.00,590.00,550.00,586.00
12,2021-12-13,475,15635.00,8823167.60,576.00,552.90,558.00
13,2021-12-12,515,32988.00,19301739.40,625.00,575.00,583.00
14,2021-12-09,438,12942.00,7868186.50,620.00,590.00,613.00
15,2021-12-08,467,15725.00,9532685.10,630.00,592.00,608.00
16,2021-12-07,538,14900.00,9471541.60,660.00,613.00,621.00
17,2021-12-06,713,21830.00,13414897.00,650.00,595.90,648.90
18,2021-12-05,597,16723.00,10233212.00,627.00,605.00,611.00
19,2021-12-02,483,13450.00,8463828.90,643.00,621.00,627.00
20,2021-12-01,572,9008.00,5818716.00,660.00,632.50,643.00
21,2021-11-30,575,11115.00,7048474.50,660.00,626.00,645.00
22,2021-11-29,562,12120.00,7827783.00,663.00,630.00,636.30
23,2021-11-28,658,23124.00,14925607.60,662.00,631.20,649.00
24,2021-11-25,746,17213.00,11428331.70,681.00,651.00,670.00
25,2021-11-24,907,33655.00,22264045.50,672.00,648.80,668.00
26,2021-11-23,798,23864.00,16031487.40,691.00,660.00,662.00
27,2021-11-22,1357,46919.00,32281657.20,703.00,671.00,688.90
28,2021-11-21,1329,34148.00,23290910.00,690.00,675.00,684.00
29,2021-11-18,1217,45740.00,31206195.00,695.00,661.00,681.00
30,2021-11-17,1200,34977.00,24202120.30,723.00,677.00,686.00
31,2021-11-16,2081,71194.00,49191436.10,708.00,645.00,695.10
32,2021-11-15,1182,46911.00,29715067.00,660.00,610.00,655.00
33,2021-11-14,907,13330.00,8262494.40,633.00,610.00,617.50
34,2021-11-11,813,19554.00,12143119.00,630.00,607.00,618.00
35,2021-11-09,830,24584.00,15697894.00,665.00,628.00,628.00
36,2021-11-08,537,13959.00,9330223.90,677.00,665.00,665.00
37,2021-11-03,479,15505.00,10677987.00,700.00,678.00,686.00
38,2021-11-02,743,27616.00,18871515.90,701.90,657.10,698.00
39,2021-11-01,684,25385.00,17045369.00,690.00,662.00,675.00
40,2021-10-31,953,22956.00,15046704.50,677.20,636.10,672.00
41,2021-10-28,740,15821.00,10184437.10,654.00,633.00,647.00
42,2021-10-27,932,30829.00,19863293.80,673.00,625.00,658.00
43,2021-10-26,723,18559.00,11448010.40,651.00,595.00,640.00
44,2021-10-25,573,14869.00,8762859.00,602.90,563.50,595.00
45,2021-10-24,609,7451.00,4207726.20,570.00,559.10,570.00
46,2021-10-21,358,6075.00,3439066.80,571.00,561.10,570.00
47,2021-10-20,309,6445.00,3682293.50,580.00,565.00,573.90
48,2021-10-19,445,11053.00,6267207.50,574.00,560.00,560.30
49,2021-10-18,375,12270.00,7077621.00,585.00,570.00,577.00
50,2021-10-17,270,4000.00,2325807.00,587.00,569.70,585.00
51,2021-10-11,270,5976.00,3442812.50,589.90,567.20,580.00
52,2021-10-10,385,11100.00,6520001.40,599.80,576.00,588.00
53,2021-10-06,497,9179.00,5311918.20,597.20,565.00,581.00
54,2021-10-05,542,8632.00,4876095.90,574.00,550.30,565.00
55,2021-10-04,804,17365.00,9637554.00,570.00,543.00,552.00
56,2021-10-03,771,19512.00,10908902.50,571.00,553.00,553.30
57,2021-09-30,712,14560.00,8402482.00,592.00,562.00,571.00
58,2021-09-29,809,12403.00,6971251.60,580.00,549.00,572.00
59,2021-09-28,817,16435.00,9281451.00,585.00,559.00,559.00
60,2021-09-27,961,18945.00,11156888.00,601.20,576.30,577.00
61,2021-09-26,1050,19878.00,12067317.50,620.00,597.80,600.00
62,2021-09-23,939,15154.00,9551448.40,650.00,620.00,626.00
63,2021-09-22,970,15041.00,9573696.00,650.00,618.00,640.00
64,2021-09-21,1100,23020.00,14252890.00,646.00,590.00,624.00
65,2021-09-20,1337,28614.00,18500577.00,670.00,624.00,631.00
66,2021-09-16,1132,22858.00,15414833.10,691.00,665.10,671.00
67,2021-09-15,1507,29598.00,20620234.00,727.00,688.00,692.00
68,2021-09-14,980,12835.00,9082055.50,718.00,701.00,713.00
69,2021-09-13,1097,17086.00,12306897.50,735.00,712.10,718.00
70,2021-09-12,1563,28560.00,20324476.70,749.00,690.10,736.00
71,2021-09-09,850,17559.00,12317751.90,719.10,696.20,700.00
72,2021-09-08,803,16107.00,11334712.50,735.00,700.00,705.00
73,2021-09-07,958,17944.00,13090777.00,769.00,719.40,726.00
74,2021-09-06,1315,26579.00,18836514.00,758.70,677.00,755.00
75,2021-09-05,1505,29113.00,20219118.50,710.00,682.20,690.00
76,2021-09-02,1568,27567.00,19885711.50,732.00,716.00,718.00
77,2021-09-01,1621,24180.00,17688207.00,738.00,723.00,732.00
78,2021-08-31,2015,28297.00,20802698.10,756.50,730.00,736.00
79,2021-08-29,3156,44188.00,33510148.00,785.00,752.00,756.50
80,2021-08-26,2163,34310.00,26636828.20,784.00,772.00,775.00
81,2021-08-25,1626,39064.00,30750023.00,805.00,776.00,777.00
82,2021-08-24,3218,49089.00,39950525.70,854.10,802.00,805.00
83,2021-08-19,5804,91052.00,74642738.20,856.80,786.10,821.00
84,2021-08-18,5030,65983.00,52431368.50,814.00,777.00,795.00
