S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,61,1398.00,1845128.00,1347.00,1309.00,1314.00
2,2021-12-28,41,816.00,1077730.00,1393.30,1309.10,1335.00
3,2021-12-27,73,1205.00,1651358.00,1408.00,1340.00,1340.00
4,2021-12-26,55,790.00,1095720.00,1400.00,1359.00,1385.00
5,2021-12-23,57,1170.00,1628660.00,1414.00,1370.00,1385.00
6,2021-12-22,51,929.00,1299586.00,1474.90,1346.00,1390.00
7,2021-12-21,39,670.00,907439.00,1370.00,1343.00,1370.00
8,2021-12-20,53,1500.00,2071871.00,1429.00,1370.00,1370.00
9,2021-12-16,68,1300.00,1840264.00,1470.00,1384.80,1401.00
10,2021-12-15,118,2638.00,3885378.50,1510.00,1428.00,1470.00
11,2021-12-14,46,970.00,1319114.00,1408.00,1300.00,1400.00
12,2021-12-13,116,2799.00,3638277.90,1372.10,1266.00,1280.00
13,2021-12-12,82,1740.00,2471360.00,1451.50,1400.00,1400.10
14,2021-12-09,57,860.00,1266802.00,1510.00,1466.20,1468.10
15,2021-12-08,75,1400.00,2093732.00,1540.00,1470.00,1518.00
16,2021-12-07,85,1981.00,3113756.00,1605.00,1520.10,1550.00
17,2021-12-06,139,2350.00,3597153.00,1640.00,1500.00,1600.00
18,2021-12-05,166,4205.00,6513049.00,1630.00,1525.00,1553.00
19,2021-12-02,139,2460.00,4016045.00,1680.00,1621.20,1630.00
20,2021-12-01,108,1430.00,2406808.00,1720.00,1666.00,1690.00
21,2021-11-30,154,1831.00,3043091.30,1720.00,1605.00,1720.00
22,2021-11-29,298,4964.00,8175526.40,1677.00,1618.00,1630.00
23,2021-11-28,607,11732.00,20296226.40,1823.30,1675.00,1710.00
24,2021-11-25,952,10621.00,19921909.00,2005.00,1851.00,1860.50
25,2021-11-24,2116,26187.00,54303912.60,2189.10,1985.00,1999.00
26,2021-11-23,134,1310.00,2603479.00,1990.10,1845.30,1990.10
27,2021-11-22,90,900.00,1625029.00,1809.20,1677.00,1809.20
28,2021-11-21,37,370.00,605646.00,1644.80,1525.20,1644.80
29,2021-11-18,23,189.00,278121.50,1495.30,1386.50,1495.30
30,2021-11-17,15,101.00,133741.90,1359.40,1260.60,1359.40
31,2021-11-16,5,50.00,59590.00,1235.90,1146.00,1235.90
32,2021-11-15,6,60.00,65412.00,1123.60,1041.90,1123.60
33,2021-11-14,11,100.00,100141.00,1021.50,947.20,1021.50
34,2021-11-11,7,60.00,53733.00,928.70,861.10,928.70
35,2021-11-09,6,60.00,49150.00,844.30,782.90,844.30
36,2021-11-08,9,79.00,59010.60,767.60,711.80,767.60
37,2021-11-03,3,30.00,20531.00,697.90,670.90,697.90
38,2021-11-02,3,6.00,3900.40,657.80,657.80,657.80
39,2021-11-01,9,71.00,45275.20,657.80,609.90,657.80
40,2021-10-31,5,41.00,23814.90,598.00,563.70,598.00
41,2021-10-28,10,53.00,28328.20,552.70,520.90,552.70
42,2021-10-27,3,30.00,15323.00,520.90,500.70,520.90
43,2021-10-26,2,20.00,9722.00,490.90,481.30,490.90
44,2021-10-25,1,10.00,4719.00,471.90,471.90,471.90
45,2021-10-24,4,40.00,17975.00,462.70,436.20,462.70
46,2021-10-19,2,20.00,8471.00,427.70,419.40,427.70
47,2021-10-17,3,20.00,8224.00,411.20,403.20,411.20
48,2021-10-10,3,20.00,8030.60,403.20,403.20,403.20
49,2021-10-06,16,90.00,35621.90,397.50,397.50,397.50
