S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-10-04,1,100.00,53100.00,327.00,327.00,327.00
2,2021-10-03,33,145290.00,67320610.00,327.00,327.00,327.00
3,2021-09-26,24,43260.00,19229606.00,327.00,327.00,327.00
4,2021-06-20,2,200.00,110000.00,327.00,327.00,327.00
5,2021-06-01,1,2000.00,980000.00,490.00,490.00,327.00
6,2021-05-24,2,2244.00,1117132.00,327.00,327.00,327.00
7,2021-05-18,1,1100.00,537900.00,327.00,327.00,327.00
8,2021-04-27,2,11256.00,6611868.00,327.00,327.00,327.00
9,2021-04-26,2,3150.00,1532205.00,327.00,327.00,327.00
10,2020-12-27,4,2632.00,1227392.00,327.00,327.00,327.00
11,2020-08-09,2,81294.00,29037958.00,327.00,327.00,327.00
12,2020-07-05,1,21061.00,8398073.75,327.00,327.00,327.00
13,2019-08-28,2,323525.00,105466237.50,327.00,327.00,327.00
14,2017-12-19,2,14641.00,4892966.00,0.00,0.00,0.00
15,2017-09-25,7,25000.00,10192000.00,0.00,0.00,0.00
16,2017-07-10,1,1000.00,501000.00,0.00,0.00,0.00
