S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-11-28,1,17269.00,2797578.00,162.00,162.00,162.00
2,2021-11-23,3,6823.00,1105326.00,162.00,162.00,162.00
3,2021-11-15,2,24514.00,3971268.00,162.00,162.00,162.00
4,2021-10-26,3,7142.00,1157004.00,162.00,162.00,162.00
5,2021-09-30,2,5136.00,832032.00,162.00,162.00,162.00
6,2021-09-23,1,5828.00,961620.00,162.00,162.00,162.00
7,2021-09-22,1,1754.00,284148.00,162.00,162.00,162.00
8,2021-09-21,1,71104.00,11518848.00,162.00,162.00,162.00
9,2021-09-20,3,249591.00,40516311.00,168.00,162.00,162.00
10,2021-09-14,1,4638.00,793098.00,171.00,171.00,171.00
11,2021-09-13,1,71424.00,12213504.00,171.00,171.00,171.00
12,2021-09-12,1,20000.00,3420000.00,171.00,171.00,171.00
13,2021-09-09,15,205944.00,34422870.00,171.00,155.00,171.00
14,2021-09-07,2,3317.00,517452.00,156.00,156.00,156.00
15,2021-08-26,1,3450.00,538200.00,156.00,156.00,156.00
16,2021-08-19,2,18500.00,2886000.00,156.00,156.00,156.00
17,2021-08-04,1,2206.00,344136.00,156.00,156.00,156.00
18,2021-08-02,1,21426.00,3342456.00,156.00,156.00,156.00
19,2021-08-01,1,7060.00,1101360.00,156.00,156.00,156.00
20,2021-07-19,1,10000.00,1560000.00,156.00,156.00,156.00
21,2021-07-15,1,37000.00,5735000.00,155.00,155.00,155.00
22,2021-07-08,1,21425.00,3320875.00,155.00,155.00,155.00
23,2021-07-07,1,20000.00,3100000.00,155.00,155.00,155.00
24,2021-07-01,3,20472.00,3132216.00,153.00,153.00,153.00
25,2021-06-29,6,12135.00,1856655.00,153.00,153.00,153.00
26,2021-06-20,1,85000.00,13005000.00,153.00,153.00,153.00
27,2021-06-17,1,18882.00,2888946.00,153.00,153.00,153.00
28,2021-06-07,4,166313.00,25445889.00,153.00,153.00,153.00
29,2021-06-02,1,35713.00,5464089.00,153.00,153.00,153.00
30,2021-05-31,1,3317.00,507501.00,153.00,153.00,153.00
31,2021-05-30,2,136463.00,20878839.00,153.00,153.00,153.00
32,2021-05-02,1,30080.00,4512000.00,150.00,150.00,150.00
33,2021-04-15,1,2456.00,373312.00,152.00,152.00,152.00
34,2021-04-04,1,34200.00,5198400.00,152.00,152.00,152.00
35,2021-04-01,2,14921.00,2267992.00,152.00,152.00,152.00
36,2021-03-23,2,115172.00,17506144.00,152.00,152.00,152.00
37,2021-02-17,6,18000.00,2700000.00,150.00,150.00,150.00
38,2021-02-16,1,10000.00,1500000.00,150.00,150.00,150.00
39,2021-02-14,1,7000.00,1043000.00,149.00,149.00,149.00
40,2021-02-11,2,57022.00,8382234.00,147.00,147.00,147.00
41,2021-02-10,1,33129.00,4869963.00,147.00,147.00,147.00
42,2021-02-09,6,28287.00,4246279.00,151.00,149.00,149.00
43,2021-02-08,1,5986.00,903886.00,151.00,151.00,151.00
44,2021-02-07,2,40000.00,6040000.00,151.00,151.00,151.00
45,2020-12-10,2,1500000.00,226500000.00,151.00,151.00,151.00
46,2020-12-08,1,854873.00,129085823.00,151.00,151.00,151.00
47,2020-12-03,2,84123.00,12540827.00,150.00,149.00,149.00
48,2020-11-08,1,44920.00,6738000.00,150.00,150.00,150.00
49,2020-11-05,1,75200.00,11280000.00,150.00,150.00,150.00
50,2020-11-04,2,72530.00,10879500.00,150.00,150.00,150.00
51,2020-11-03,2,250242.00,37536300.00,150.00,150.00,150.00
52,2020-10-07,1,6264.00,939600.00,150.00,150.00,150.00
53,2020-09-22,1,60998.00,9149700.00,150.00,150.00,150.00
54,2020-09-15,1,12530.00,1879500.00,150.00,150.00,150.00
55,2020-09-13,2,37592.00,5638800.00,150.00,150.00,150.00
56,2020-09-09,1,14000.00,2100000.00,150.00,150.00,150.00
57,2020-09-08,2,25060.00,3759000.00,150.00,150.00,150.00
58,2020-09-07,2,21192.00,3191330.00,151.00,150.00,150.00
59,2020-09-02,1,116666.00,17499900.00,150.00,150.00,150.00
60,2020-08-31,1,48323.00,7248450.00,150.00,150.00,150.00
61,2020-08-30,1,2814.00,422100.00,150.00,150.00,150.00
62,2020-08-25,1,11558.00,1733700.00,150.00,150.00,150.00
63,2020-08-23,1,28881.00,4332150.00,150.00,150.00,150.00
64,2020-08-19,1,87148.00,12897904.00,148.00,148.00,148.00
65,2020-08-18,3,141000.00,20868000.00,148.00,148.00,148.00
66,2020-07-26,1,1000.00,151000.00,151.00,151.00,151.00
67,2020-07-23,1,1813.00,273763.00,151.00,151.00,151.00
68,2020-07-22,1,500.00,75500.00,151.00,151.00,151.00
69,2020-07-12,2,95937.00,14486487.00,151.00,151.00,151.00
70,2020-07-08,1,22000.00,3322000.00,151.00,151.00,151.00
71,2020-07-05,1,72530.00,10952030.00,151.00,151.00,151.00
72,2020-06-29,2,31800.00,4801800.00,151.00,151.00,151.00
73,2020-05-12,1,25062.00,3859548.00,154.00,154.00,154.00
74,2020-03-19,1,16612.00,2558248.00,154.00,154.00,154.00
75,2020-03-18,3,133505.00,20613599.00,160.00,154.00,154.00
76,2020-03-17,8,189202.00,30712681.00,163.00,160.00,160.00
77,2020-03-16,2,166612.00,27157756.00,163.00,163.00,163.00
78,2020-03-15,5,251341.00,40683283.00,163.00,160.00,163.00
79,2020-03-12,5,113103.00,18999615.00,170.00,164.00,164.00
80,2020-03-11,6,99279.00,16859251.00,173.00,170.00,170.00
81,2020-03-10,1,100000.00,17300000.00,173.00,173.00,173.00
82,2020-03-01,1,11068.00,1339228.00,173.00,173.00,173.00
83,2020-02-13,2,20000.00,3460000.00,173.00,173.00,173.00
84,2020-01-22,1,60990.00,7196820.00,173.00,173.00,173.00
85,2019-08-26,1,2687.00,464851.00,173.00,173.00,173.00
86,2019-06-30,3,600000.00,103800000.00,173.00,173.00,173.00
87,2019-06-20,3,63959.00,11064907.00,173.00,173.00,173.00
88,2019-06-19,1,9596.00,1660108.00,173.00,173.00,173.00
89,2019-06-18,5,7621.00,1311319.00,173.00,171.00,173.00
90,2019-06-17,1,14734.00,2519514.00,171.00,171.00,171.00
91,2019-06-16,3,21793.00,3758460.00,174.00,171.00,171.00
92,2019-06-13,1,100000.00,17400000.00,174.00,174.00,174.00
93,2019-06-12,5,409553.00,71262222.00,174.00,174.00,174.00
94,2019-05-26,1,26580.00,4624920.00,174.00,174.00,174.00
95,2019-04-10,1,47636.00,8288664.00,174.00,174.00,174.00
96,2019-04-07,1,4725.00,822150.00,174.00,174.00,174.00
97,2019-03-26,1,9154.00,1592796.00,174.00,174.00,174.00
98,2019-03-21,5,105120.00,18290880.00,174.00,174.00,174.00
99,2019-03-19,4,66173.00,11514102.00,174.00,174.00,174.00
100,2019-03-18,4,359636.00,63910572.00,180.00,177.00,177.00
101,2019-01-22,1,9700.00,1746000.00,180.00,180.00,180.00
102,2018-12-19,4,126966.00,22853880.00,180.00,180.00,180.00
103,2018-12-17,2,197597.00,35567460.00,180.00,179.00,180.00
104,2018-10-11,2,21800.00,3902200.00,179.00,179.00,179.00
105,2018-09-27,1,7000.00,1253000.00,179.00,179.00,179.00
106,2018-09-17,1,517826.00,92690854.00,179.00,179.00,179.00
107,2018-09-12,2,15892.00,2796992.00,176.00,176.00,176.00
108,2018-09-09,1,2473.00,435248.00,176.00,176.00,176.00
109,2018-09-06,2,127649.00,22466224.00,176.00,176.00,176.00
110,2018-07-15,1,4859.00,840607.00,173.00,173.00,173.00
111,2018-06-27,1,833.00,144109.00,173.00,173.00,173.00
112,2018-06-19,1,501.00,88176.00,176.00,176.00,176.00
113,2018-06-07,1,3970.00,698720.00,176.00,176.00,176.00
114,2018-05-30,1,6115.00,1076240.00,176.00,176.00,176.00
115,2018-05-28,2,127865.00,22504240.00,176.00,176.00,176.00
116,2018-05-10,3,53700.00,9451200.00,176.00,176.00,176.00
117,2018-05-03,2,12929.00,2275504.00,176.00,176.00,176.00
118,2018-02-22,1,3586.00,631136.00,176.00,176.00,176.00
119,2018-02-12,1,4160.00,732160.00,176.00,176.00,176.00
120,2018-02-01,1,5010.00,881760.00,176.00,176.00,176.00
121,2018-01-31,1,8661.00,1524336.00,176.00,176.00,176.00
122,2018-01-28,1,8321.00,1464496.00,176.00,176.00,176.00
123,2018-01-23,1,83218.00,14896022.00,179.00,179.00,179.00
124,2018-01-22,1,8661.00,1524336.00,176.00,176.00,176.00
125,2018-01-21,4,523020.00,93412161.00,179.00,176.00,179.00
126,2017-03-05,1,17972.00,4690692.00,261.00,261.00,261.00
127,2017-02-01,1,5000.00,1305000.00,261.00,261.00,261.00
128,2016-11-14,1,4987.00,1301607.00,261.00,261.00,261.00
129,2016-10-27,2,17972.00,4690692.00,261.00,261.00,261.00
130,2016-10-18,1,1919.00,500859.00,261.00,261.00,261.00
131,2016-10-06,3,28251.00,7373511.00,261.00,261.00,261.00
132,2016-10-03,1,10200.00,2662200.00,261.00,261.00,261.00
133,2016-09-29,1,6470.00,1682200.00,260.00,260.00,260.00
134,2016-09-28,1,10783.00,2857495.00,265.00,265.00,265.00
135,2016-09-21,3,13215.00,3652830.00,280.00,270.00,270.00
136,2016-09-18,6,91567.00,25638760.00,280.00,280.00,280.00
137,2016-09-12,1,32350.00,9058000.00,280.00,280.00,280.00
138,2016-07-13,1,24939.00,7631334.00,0.00,0.00,0.00
139,2016-03-23,1,17972.00,4493000.00,250.00,250.00,250.00
140,2016-03-17,10,300519.00,75129750.00,250.00,250.00,250.00
141,2015-10-11,1,14611.00,3652750.00,250.00,250.00,250.00
142,2015-09-29,1,20276.00,4075476.00,0.00,0.00,0.00
143,2015-09-24,1,20276.00,5069000.00,250.00,250.00,250.00
144,2015-09-17,1,11304.00,2826000.00,250.00,250.00,250.00
145,2015-09-10,2,61369.00,15342250.00,250.00,250.00,250.00
146,2015-09-01,5,98380.00,24595000.00,250.00,250.00,250.00
147,2015-07-28,2,13224.00,3306000.00,250.00,250.00,250.00
148,2015-03-30,3,11072.00,2768000.00,250.00,250.00,250.00
149,2015-03-26,8,38512.00,9628000.00,250.00,250.00,250.00
150,2015-03-25,1,3208.00,802000.00,250.00,250.00,250.00
151,2015-03-24,10,222593.00,55648250.00,250.00,250.00,250.00
152,2015-03-18,1,13300.00,3325000.00,250.00,250.00,250.00
153,2015-03-15,1,8022.00,2005500.00,250.00,250.00,250.00
