S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2018-08-19,1,45704.00,5210256.00,114.00,114.00,114.00
2,2018-08-12,2,6800.00,773600.00,114.00,112.00,114.00
3,2018-02-20,1,89634.00,21512160.00,240.00,240.00,240.00
4,2018-02-11,1,72750.00,17460000.00,240.00,240.00,240.00
5,2017-12-19,3,75000.00,18000000.00,240.00,240.00,240.00
6,2017-10-25,1,50397.00,12095280.00,240.00,240.00,240.00
7,2017-10-15,1,45329.00,10878960.00,240.00,240.00,240.00
8,2017-09-12,1,6649.00,1589111.00,239.00,239.00,239.00
9,2017-09-11,1,30000.00,7170000.00,239.00,239.00,239.00
10,2017-08-24,1,23403.00,5499705.00,235.00,235.00,235.00
11,2015-06-23,1,13267.00,2255390.00,170.00,170.00,170.00
12,2015-06-22,2,44332.00,7536440.00,170.00,170.00,170.00
13,2015-06-21,3,30558.00,5194860.00,170.00,170.00,170.00
14,2015-06-16,1,10000.00,1700000.00,170.00,170.00,170.00
15,2014-09-29,1,15355.00,2026860.00,132.00,132.00,132.00
16,2014-06-17,2,22335.00,2948220.00,132.00,132.00,0.00
17,2014-04-27,3,34846.00,4529980.00,130.00,130.00,130.00
18,2014-03-26,1,3070.00,399100.00,130.00,130.00,130.00
19,2014-03-11,2,30536.00,3969680.00,130.00,130.00,130.00
20,2013-10-03,6,60720.00,7893600.00,130.00,130.00,130.00
