S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,36,2612.00,811924.50,320.00,305.00,316.50
2,2021-12-28,48,4002.00,1243441.50,317.00,296.00,314.00
3,2021-12-27,58,6087.00,1915577.00,330.00,302.00,302.00
4,2021-12-26,31,2862.00,946534.00,341.00,325.00,329.00
5,2021-12-23,105,11903.00,3993717.90,361.40,328.50,335.00
6,2021-12-22,93,9024.00,2968521.00,341.00,315.00,341.00
7,2021-12-21,41,3875.00,1199302.00,334.20,300.00,317.00
8,2021-12-20,32,1911.00,580068.20,316.00,296.00,304.00
9,2021-12-16,44,3763.00,1161327.00,320.10,299.00,310.00
10,2021-12-15,121,9395.00,3132149.50,345.00,309.00,322.00
11,2021-12-14,35,2615.00,803803.00,316.90,294.00,314.00
12,2021-12-13,105,9050.00,2628766.70,302.00,282.30,289.00
13,2021-12-12,97,6499.00,2012350.00,341.00,305.00,308.00
14,2021-12-09,76,6922.00,2306381.50,341.70,323.10,327.30
15,2021-12-08,27,3873.00,1333631.00,362.00,340.00,341.00
16,2021-12-07,129,14895.00,5425442.50,384.00,348.00,364.00
17,2021-12-06,98,6400.00,2201841.00,366.90,309.00,357.00
18,2021-12-05,47,3268.00,1104422.10,355.00,332.00,334.00
19,2021-12-02,43,3166.00,1137722.30,367.00,353.10,353.10
20,2021-12-01,48,4662.00,1722003.10,380.70,357.00,367.00
21,2021-11-30,47,4039.00,1468871.00,370.00,358.00,359.00
22,2021-11-29,71,5668.00,2091617.30,380.00,359.00,365.00
23,2021-11-28,128,14742.00,5512996.50,388.00,365.00,366.10
24,2021-11-25,81,7684.00,3006220.10,402.00,382.70,388.00
25,2021-11-24,114,11615.00,4465300.00,398.40,364.00,390.40
26,2021-11-23,79,7500.00,2876180.90,399.00,376.60,377.30
27,2021-11-22,133,13493.00,5273741.30,398.00,372.00,392.00
28,2021-11-21,64,4800.00,1832293.00,393.70,378.80,379.00
29,2021-11-18,119,11591.00,4488632.00,400.00,379.00,386.00
30,2021-11-17,189,15667.00,6350582.00,420.00,396.00,397.00
31,2021-11-16,93,7780.00,2953455.50,397.70,368.00,397.00
32,2021-11-15,82,5336.00,1940191.00,369.10,348.00,367.00
33,2021-11-14,76,6147.00,2141189.90,357.00,341.00,341.20
34,2021-11-11,93,5853.00,2046321.00,358.00,343.00,349.00
35,2021-11-09,133,13158.00,4775270.80,384.00,357.70,359.00
36,2021-11-08,116,9020.00,3452717.40,395.00,373.40,384.00
37,2021-11-03,71,8877.00,3508107.80,410.00,388.00,388.00
38,2021-11-02,88,9725.00,3806821.90,398.00,377.20,397.90
39,2021-11-01,162,15092.00,6091708.00,419.00,390.00,390.20
40,2021-10-31,155,15512.00,6287663.00,420.00,380.00,411.00
41,2021-10-28,147,16152.00,6010256.30,397.00,348.00,390.10
42,2021-10-27,207,20375.00,7536986.10,380.00,355.00,368.00
43,2021-10-26,192,17288.00,6139471.00,363.00,336.00,363.00
44,2021-10-25,114,10872.00,3504722.00,335.20,310.00,330.00
45,2021-10-24,54,4617.00,1391268.40,310.90,293.00,304.80
46,2021-10-21,48,4519.00,1376770.90,324.30,296.90,301.10
47,2021-10-20,47,4519.00,1386038.30,315.00,294.00,311.90
48,2021-10-19,76,5071.00,1503512.50,306.00,290.10,294.00
49,2021-10-18,111,9813.00,3080454.90,351.90,310.50,310.50
50,2021-10-17,39,2150.00,726270.00,355.90,326.90,345.00
51,2021-10-11,57,4019.00,1318110.50,348.80,317.00,329.00
52,2021-10-10,42,3339.00,1137919.00,358.00,330.00,342.00
53,2021-10-06,116,12267.00,4180547.80,350.30,334.00,345.00
54,2021-10-05,77,5199.00,1773172.50,350.00,339.00,343.50
55,2021-10-04,87,6624.00,2187675.70,351.90,320.10,342.90
56,2021-10-03,83,6090.00,2057549.30,353.80,326.60,345.00
57,2021-09-30,74,5798.00,2092955.00,382.00,355.00,361.00
58,2021-09-29,123,11910.00,4099476.00,367.90,327.00,367.90
59,2021-09-28,136,15419.00,5457168.00,381.00,339.00,340.00
60,2021-09-27,146,11519.00,4479258.50,401.00,373.00,373.00
61,2021-09-26,163,16108.00,6416020.70,418.50,385.00,393.00
62,2021-09-23,142,16586.00,6897494.00,445.00,404.00,427.00
63,2021-09-22,159,12487.00,5161619.60,424.00,391.00,420.80
64,2021-09-21,195,18707.00,6918976.50,392.00,341.10,386.50
65,2021-09-20,212,17454.00,6747554.00,411.00,377.10,377.10
66,2021-09-16,184,14169.00,5907018.40,448.80,404.00,419.00
67,2021-09-15,117,9587.00,4253547.50,460.10,433.00,440.00
68,2021-09-14,132,13597.00,6154331.90,469.00,448.00,451.10
69,2021-09-13,203,18382.00,8618191.70,490.00,449.00,459.90
70,2021-09-12,239,22542.00,10294155.80,465.00,445.00,460.00
71,2021-09-09,182,14655.00,6440250.00,453.00,420.00,438.00
72,2021-09-08,118,15907.00,6835614.20,445.00,419.00,427.00
73,2021-09-07,155,11229.00,5023315.90,460.00,433.40,436.50
74,2021-09-06,205,16650.00,6923828.20,433.40,380.00,433.40
75,2021-09-05,228,27581.00,10964010.60,434.00,393.30,394.00
76,2021-09-02,143,11864.00,5225752.50,458.00,434.20,437.00
