S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-09-15,1,39681.00,11122584.30,280.30,280.30,280.30
2,2021-07-11,1,15116.00,4323176.00,286.00,286.00,286.00
3,2021-04-29,1,36997.00,6141502.00,166.00,166.00,166.00
4,2021-04-06,4,10250.00,1732250.00,169.00,169.00,169.00
5,2020-12-28,2,150730.00,23815540.00,160.00,158.00,160.00
6,2020-12-03,2,32000.00,5152000.00,161.00,161.00,161.00
7,2019-11-13,1,35615.00,4273800.00,120.00,120.00,120.00
8,2019-06-04,1,4040.00,484800.00,120.00,120.00,120.00
9,2019-05-14,1,30483.00,3657960.00,120.00,120.00,120.00
10,2019-01-23,1,19290.00,2353380.00,122.00,122.00,122.00
11,2018-06-20,1,16917.00,1911621.00,113.00,113.00,113.00
12,2018-05-03,1,74646.00,8285706.00,111.00,111.00,111.00
13,2018-04-29,5,18000.00,1998000.00,111.00,111.00,111.00
14,2017-09-25,1,31060.00,4659000.00,150.00,150.00,150.00
15,2016-09-26,1,10500.00,2152500.00,205.00,205.00,205.00
16,2016-09-05,2,15113.00,3098165.00,205.00,205.00,205.00
17,2016-05-18,1,58000.00,8410000.00,145.00,145.00,145.00
18,2015-12-16,2,13965.00,1466325.00,105.00,105.00,105.00
19,2015-07-01,1,11612.00,1579232.00,136.00,136.00,136.00
20,2015-06-21,1,9838.00,1328130.00,135.00,135.00,135.00
21,2015-03-26,1,70271.00,9486585.00,135.00,135.00,135.00
22,2014-11-02,1,120837.00,15587973.00,129.00,129.00,129.00
23,2014-10-28,1,9474.00,1203198.00,127.00,127.00,127.00
24,2014-09-23,1,60000.00,7620000.00,127.00,127.00,127.00
25,2014-08-31,2,10000.00,1280000.00,129.00,127.00,129.00
26,2014-06-16,3,40000.00,5009000.00,128.00,125.00,125.00
27,2014-06-12,1,23385.00,3040050.00,130.00,130.00,130.00
28,2014-06-11,5,16828.00,2100806.00,129.00,121.00,129.00
29,2014-06-10,4,3132.00,362444.00,119.00,113.00,119.00
30,2014-03-24,1,28607.00,3175377.00,111.00,111.00,111.00
31,2014-03-09,2,5590.00,609310.00,109.00,109.00,109.00
32,2014-01-27,2,40081.00,4322487.00,109.00,107.00,107.00
33,2013-08-06,1,2495.00,276945.00,111.00,111.00,111.00
34,2013-07-03,2,5940.00,646580.00,109.00,107.00,109.00
35,2013-06-27,6,159732.00,16774360.00,114.00,105.00,105.00
36,2013-06-02,1,800.00,92800.00,116.00,116.00,116.00
37,2012-12-09,1,100.00,11600.00,116.00,116.00,116.00
38,2011-12-26,2,7260.00,842160.00,116.00,116.00,116.00
39,2011-09-18,5,28270.00,3279320.00,116.00,116.00,116.00
40,2011-09-15,3,15590.00,1808440.00,116.00,116.00,116.00
41,2011-09-12,4,35854.00,4159064.00,116.00,116.00,116.00
42,2011-09-07,2,25100.00,2911600.00,116.00,116.00,116.00
43,2011-05-12,1,54564.00,6329424.00,116.00,116.00,116.00
44,2010-12-12,1,6050.00,701800.00,116.00,116.00,116.00
45,2010-09-23,4,22550.00,2615800.00,116.00,116.00,116.00
46,2010-09-09,3,13200.00,1504800.00,114.00,114.00,114.00
47,2010-09-02,2,9900.00,1128600.00,114.00,114.00,114.00
48,2010-08-29,3,38064.00,4415424.00,116.00,116.00,116.00
