S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,270,61676.00,18801976.40,311.00,300.00,307.00
2,2021-12-28,487,131747.00,39659382.50,311.00,293.00,304.00
3,2021-12-27,663,158546.00,48781571.90,325.00,300.00,301.00
4,2021-12-26,484,126648.00,40775551.20,334.00,315.00,319.00
5,2021-12-23,547,110289.00,36942760.50,345.00,324.00,327.00
6,2021-12-22,674,169610.00,55638251.70,337.70,313.00,335.50
7,2021-12-21,280,59338.00,17951158.20,311.00,295.00,307.00
8,2021-12-20,291,53032.00,15697385.10,304.90,290.00,293.00
9,2021-12-16,447,75870.00,23131436.40,315.00,299.00,303.00
10,2021-12-15,899,203007.00,65025923.90,339.90,305.20,315.00
11,2021-12-14,450,119468.00,36267052.50,313.50,289.00,313.00
12,2021-12-13,647,130899.00,38467257.50,312.00,284.00,285.00
13,2021-12-12,562,112032.00,35460559.40,334.00,300.00,307.00
14,2021-12-09,534,124049.00,40691332.70,339.70,319.00,333.00
15,2021-12-08,368,80060.00,26613353.60,346.00,325.00,328.00
16,2021-12-07,444,86332.00,30423650.50,366.00,339.10,340.00
17,2021-12-06,765,183652.00,62723691.60,360.00,322.50,355.00
18,2021-12-05,612,117199.00,40107839.80,353.00,336.20,341.00
19,2021-12-02,512,102959.00,36541689.10,369.00,349.00,352.00
20,2021-12-01,582,120526.00,44987235.60,381.00,363.00,363.00
21,2021-11-30,622,143662.00,51893390.70,374.00,348.10,374.00
22,2021-11-29,615,127220.00,45604983.50,372.00,350.00,353.00
23,2021-11-28,1067,223246.00,81211516.70,382.00,356.00,359.00
24,2021-11-25,513,107373.00,41243033.30,397.80,375.00,375.10
25,2021-11-24,1114,282217.00,110502369.60,402.00,379.00,390.00
26,2021-11-23,1078,243305.00,96629028.30,410.00,387.00,393.00
27,2021-11-22,1700,348850.00,142783343.20,418.00,402.00,402.80
28,2021-11-21,2219,543746.00,215075106.20,410.00,367.50,399.00
29,2021-11-18,1028,215880.00,82183741.20,390.00,374.10,375.00
30,2021-11-17,2001,482484.00,188114730.10,399.80,370.00,383.00
31,2021-11-16,932,177636.00,63847887.70,368.90,332.00,366.50
32,2021-11-15,343,60800.00,20389161.30,339.60,325.00,336.00
33,2021-11-14,287,51728.00,16965729.50,335.00,320.00,325.00
34,2021-11-11,557,79548.00,26073793.40,340.00,322.10,324.00
35,2021-11-09,681,103822.00,35411352.30,359.00,330.00,341.00
36,2021-11-08,274,48407.00,17369030.80,370.00,351.90,360.00
37,2021-11-03,418,67941.00,24731735.60,377.00,355.80,356.00
38,2021-11-02,445,77383.00,27773210.30,369.00,347.90,363.00
39,2021-11-01,804,143982.00,53074560.00,383.00,356.00,362.00
40,2021-10-31,879,157360.00,57590818.70,379.30,345.00,376.00
41,2021-10-28,753,176900.00,60132800.50,350.00,318.00,345.00
42,2021-10-27,665,113837.00,37905810.60,343.00,320.00,328.10
43,2021-10-26,812,141356.00,47160636.30,343.00,319.00,334.00
44,2021-10-25,518,110442.00,34076231.40,317.90,290.00,317.90
45,2021-10-24,330,70884.00,20402658.10,295.00,277.40,289.00
46,2021-10-21,228,31117.00,8764834.10,297.80,273.00,280.00
47,2021-10-20,254,35809.00,10216262.30,289.50,278.00,288.00
48,2021-10-19,430,89210.00,24084026.00,284.50,264.00,273.00
49,2021-10-18,217,32234.00,9372362.20,299.00,286.00,289.90
50,2021-10-17,126,14846.00,4416061.60,304.90,290.00,304.00
51,2021-10-11,192,31635.00,9333461.30,300.50,290.20,299.00
52,2021-10-10,266,37106.00,11294850.80,315.00,294.00,296.00
53,2021-10-06,370,53428.00,16140277.50,309.00,297.10,303.90
54,2021-10-05,386,54052.00,15837435.40,298.00,285.00,293.00
55,2021-10-04,456,59338.00,17086429.70,309.00,278.00,282.00
56,2021-10-03,478,85691.00,25740963.00,315.00,291.10,295.00
57,2021-09-30,387,71756.00,22882274.10,330.00,311.20,314.00
58,2021-09-29,592,97085.00,30259999.00,328.00,294.00,324.00
59,2021-09-28,745,129479.00,40248343.40,335.00,300.60,305.00
60,2021-09-27,683,119476.00,39611152.30,353.70,320.00,322.00
61,2021-09-26,572,104440.00,35608008.70,355.00,334.00,335.00
62,2021-09-23,752,142754.00,51817780.70,382.50,353.10,355.00
63,2021-09-22,744,154112.00,55436384.60,368.50,341.00,368.50
64,2021-09-21,911,166137.00,55944664.30,364.00,306.90,335.00
65,2021-09-20,1039,177756.00,61032924.50,366.00,331.00,332.00
66,2021-09-16,1052,192535.00,70309473.40,377.00,355.80,366.00
67,2021-09-15,648,130689.00,49864128.00,390.00,375.00,377.00
68,2021-09-14,698,145520.00,56833834.10,401.00,380.00,384.00
