S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2018-03-27,3,2500.00,562500.00,225.00,225.00,225.00
2,2017-06-07,1,22.00,12760.00,580.00,580.00,580.00
3,2017-02-22,1,1069.00,620020.00,580.00,580.00,580.00
