S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,11,2800.00,25134.00,9.07,8.84,9.00
2,2021-12-28,11,11690.00,105750.00,9.10,8.93,9.00
3,2021-12-27,25,47965.00,438551.70,9.20,8.95,9.10
4,2021-12-26,23,6900.00,62395.00,9.25,8.95,9.10
5,2021-12-23,13,4800.00,44375.00,9.28,9.11,9.25
6,2021-12-22,28,23142.00,208434.40,9.59,8.74,9.45
7,2021-12-21,11,4070.00,36149.60,9.00,8.86,8.88
8,2021-12-20,14,10090.00,89670.00,8.90,8.73,8.86
9,2021-12-16,14,2290.00,20306.00,9.06,8.74,8.82
10,2021-12-15,12,5070.00,45294.50,9.00,8.82,8.90
11,2021-12-14,2,9500.00,85130.00,8.97,8.80,8.97
12,2021-12-13,19,13265.00,117495.65,9.00,8.67,8.80
13,2021-12-12,14,24100.00,218726.00,9.28,9.00,9.00
14,2021-12-09,11,12450.00,111299.00,9.03,8.83,9.03
15,2021-12-08,30,21140.00,190281.00,9.05,8.96,8.98
16,2021-12-07,18,9860.00,90037.70,9.20,9.02,9.11
17,2021-12-06,24,9833.00,88802.60,9.20,8.56,9.10
18,2021-12-05,29,39300.00,356168.40,9.20,8.72,8.72
19,2021-12-02,28,32100.00,297208.00,9.48,9.20,9.26
20,2021-12-01,13,4300.00,40122.00,9.44,9.17,9.30
21,2021-11-30,19,28450.00,263157.50,9.35,9.20,9.35
22,2021-11-29,14,9880.00,92956.00,9.51,9.31,9.37
23,2021-11-28,13,9665.00,90115.50,9.50,9.31,9.33
24,2021-11-25,24,12100.00,114495.00,9.59,9.31,9.50
25,2021-11-24,29,11050.00,103371.50,9.53,9.31,9.37
26,2021-11-23,13,3420.00,32226.00,9.46,9.39,9.46
27,2021-11-22,25,6820.00,64676.00,9.58,9.40,9.58
28,2021-11-21,22,4400.00,41867.00,9.75,9.42,9.46
29,2021-11-18,17,6070.00,57824.18,9.69,9.36,9.56
30,2021-11-17,21,5161.00,49705.20,9.74,9.55,9.55
31,2021-11-16,29,22769.00,217359.60,9.70,9.40,9.55
32,2021-11-15,35,40230.00,380934.14,9.70,9.30,9.50
33,2021-11-14,20,5500.00,52644.00,9.70,9.42,9.61
34,2021-11-11,36,28950.00,280431.00,9.80,9.59,9.78
35,2021-11-09,23,12700.00,125542.00,10.18,9.55,9.61
36,2021-11-08,36,26450.00,258149.60,9.89,9.36,9.72
37,2021-11-03,34,20070.00,199277.50,10.08,9.51,9.90
38,2021-11-02,18,8540.00,83029.50,9.89,9.60,9.70
39,2021-11-01,22,17100.00,166035.30,9.79,9.55,9.79
40,2021-10-31,21,4200.00,39978.00,9.60,9.34,9.60
41,2021-10-28,24,36400.00,348477.50,9.83,9.49,9.50
42,2021-10-27,17,12020.00,116342.60,9.76,9.42,9.68
43,2021-10-26,22,12400.00,120688.00,9.80,9.70,9.76
44,2021-10-25,19,5012.00,47488.00,9.76,9.29,9.76
45,2021-10-24,13,6413.00,62541.93,9.85,9.61,9.62
46,2021-10-21,9,7500.00,73020.00,9.80,9.60,9.80
47,2021-10-20,14,20695.00,200391.25,9.75,9.50,9.75
48,2021-10-19,25,30096.00,279332.11,9.56,9.20,9.56
49,2021-10-18,31,22800.00,213325.00,9.59,9.30,9.41
50,2021-10-17,61,22300.00,205890.87,9.55,9.11,9.54
51,2021-10-11,30,40175.00,382668.65,9.72,9.40,9.50
52,2021-10-10,21,25765.00,242131.00,9.42,9.35,9.35
53,2021-10-06,24,27235.00,261191.40,9.74,9.50,9.50
54,2021-10-05,27,14640.00,136817.60,9.56,9.02,9.56
55,2021-10-04,13,5000.00,46149.00,9.24,9.10,9.20
56,2021-10-03,27,11000.00,103753.00,9.51,9.12,9.25
57,2021-09-30,34,52010.00,490364.90,9.60,9.27,9.30
58,2021-09-29,25,15350.00,144301.00,9.50,9.30,9.41
59,2021-09-28,19,4300.00,40950.00,9.60,9.41,9.50
60,2021-09-27,36,18480.00,177224.80,9.71,9.50,9.60
61,2021-09-26,17,4190.00,40966.50,10.09,9.70,9.71
62,2021-09-23,28,14050.00,140258.50,10.05,9.89,9.90
63,2021-09-22,21,35650.00,351669.00,10.00,9.71,9.89
64,2021-09-21,29,28360.00,276485.50,9.90,9.57,9.71
65,2021-09-20,28,18670.00,181858.02,9.90,9.72,9.75
66,2021-09-16,24,71700.00,708227.00,9.90,9.81,9.90
67,2021-09-15,20,13850.00,138311.00,10.00,9.81,10.00
68,2021-09-14,24,10290.00,102499.00,10.05,9.81,10.00
69,2021-09-13,34,29937.00,297559.13,10.02,9.89,9.89
70,2021-09-12,32,21448.00,213045.00,10.01,9.77,9.89
71,2021-09-09,30,21640.00,216518.70,10.05,9.90,9.96
72,2021-09-08,13,3400.00,34180.00,10.06,10.05,10.05
73,2021-09-07,22,56780.00,572139.00,10.45,10.05,10.05
74,2021-09-06,52,38530.00,391469.00,10.45,10.00,10.45
75,2021-09-05,31,40000.00,403274.00,10.25,9.82,10.25
76,2021-09-02,48,35640.00,363080.60,10.29,9.99,10.11
77,2021-09-01,38,31400.00,319739.90,10.25,10.02,10.10
78,2021-08-31,39,62700.00,633880.50,10.22,10.02,10.15
79,2021-08-29,65,46850.00,473640.50,10.35,10.04,10.15
80,2021-08-26,51,44160.00,448183.00,10.24,10.12,10.15
81,2021-08-25,45,53290.00,542936.00,10.25,10.04,10.20
82,2021-08-24,35,14550.00,147782.00,10.25,10.10,10.25
83,2021-08-19,57,70500.00,719077.00,10.32,10.12,10.30
84,2021-08-18,50,48260.00,493635.10,10.35,10.16,10.32
85,2021-08-17,54,44990.00,464851.30,10.50,10.25,10.30
86,2021-08-16,66,28600.00,302201.50,10.80,10.39,10.47
87,2021-08-15,63,37650.00,400104.00,10.78,10.50,10.69
88,2021-08-12,88,80250.00,858775.50,10.85,10.55,10.80
89,2021-08-11,51,76250.00,810771.50,10.80,10.38,10.65
90,2021-08-10,83,128810.00,1365346.20,10.81,10.50,10.63
91,2021-08-09,76,160850.00,1706315.00,10.78,10.29,10.60
92,2021-08-08,50,49565.00,531882.95,11.02,10.39,10.79
93,2021-08-05,51,22750.00,243214.00,10.81,10.50,10.81
94,2021-08-04,53,77470.00,820434.40,10.66,10.50,10.66
95,2021-08-03,42,41600.00,445199.00,10.80,10.54,10.61
96,2021-08-02,48,44800.00,481730.00,10.83,10.60,10.75
97,2021-08-01,117,213880.00,2356993.20,11.53,10.75,10.75
98,2021-07-29,101,188908.00,2088458.68,11.12,10.80,11.09
99,2021-07-28,107,93034.00,1021445.92,11.20,10.45,11.13
100,2021-07-27,45,41586.00,444663.40,10.90,10.50,10.66
101,2021-07-26,104,220287.00,2419208.82,11.18,10.65,10.99
102,2021-07-25,120,189640.00,2055349.05,11.02,10.65,10.97
103,2021-07-22,433,1328165.00,14657065.35,11.42,10.70,11.09
104,2021-07-20,186,524915.00,5459026.65,10.80,10.02,10.50
105,2021-07-19,38,39660.00,399813.16,10.15,10.03,10.15
106,2021-07-18,57,58796.00,599182.30,10.60,10.04,10.23
107,2021-07-15,79,64070.00,651484.10,10.81,10.00,10.81
108,2021-07-14,45,25300.00,254265.00,10.13,9.83,10.03
109,2021-07-13,43,13900.00,139359.00,10.10,9.75,10.03
110,2021-07-12,28,28550.00,284635.50,10.05,9.86,9.94
111,2021-07-11,29,8320.00,82883.90,10.01,9.90,10.01
112,2021-07-08,19,5750.00,57406.00,10.00,9.90,10.00
113,2021-07-07,41,14890.00,148697.60,10.00,9.89,10.00
114,2021-07-06,18,13700.00,136975.00,10.00,9.91,10.00
115,2021-07-05,59,127750.00,1285608.20,10.10,9.98,10.10
116,2021-07-04,34,18800.00,187955.50,10.04,9.91,9.99
117,2021-07-01,38,36300.00,363641.85,10.10,9.95,10.00
118,2021-06-30,28,9600.00,96202.00,10.05,10.01,10.05
119,2021-06-29,27,8880.00,89392.30,10.15,10.05,10.06
120,2021-06-28,37,26700.00,269198.00,10.20,10.00,10.10
121,2021-06-27,87,47600.00,488356.20,10.65,10.00,10.17
