S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,412,57495.00,35461484.70,633.00,612.00,618.00
2,2021-12-28,624,64439.00,39617082.60,625.00,606.00,624.00
3,2021-12-27,759,125794.00,79522847.00,650.00,616.10,617.00
4,2021-12-26,797,145788.00,93525227.60,650.00,630.00,642.00
5,2021-12-23,1113,151904.00,98281767.00,675.00,636.00,637.00
6,2021-12-22,1396,251923.00,158254417.40,649.00,596.00,649.00
7,2021-12-21,373,45200.00,26427078.40,593.00,575.00,590.00
8,2021-12-20,527,64214.00,36824596.90,591.60,565.00,575.00
9,2021-12-16,571,65758.00,38675547.70,600.00,578.00,580.00
10,2021-12-15,1019,128496.00,78505708.40,645.00,587.20,606.00
11,2021-12-14,504,57835.00,33937168.10,610.00,567.00,609.00
12,2021-12-13,961,119851.00,67647436.70,580.00,555.00,566.00
13,2021-12-12,791,97935.00,57423138.50,602.00,577.00,577.10
14,2021-12-09,702,78599.00,47038574.00,609.00,588.00,598.00
15,2021-12-08,629,67266.00,40488805.10,621.00,590.00,597.00
16,2021-12-07,689,86639.00,54477757.00,648.00,608.00,610.00
17,2021-12-06,1217,188049.00,113604822.60,634.00,581.00,625.00
18,2021-12-05,887,106303.00,64519393.00,626.00,599.00,602.50
19,2021-12-02,629,74865.00,47488575.30,650.00,627.00,628.00
20,2021-12-01,460,54816.00,35491996.40,665.00,640.00,642.00
21,2021-11-30,611,78725.00,51013818.70,665.00,638.00,645.00
22,2021-11-29,816,96812.00,63077198.10,667.00,640.00,653.00
23,2021-11-28,1227,191620.00,126263981.70,678.00,641.90,649.00
24,2021-11-25,544,71470.00,48920881.00,695.00,679.00,679.10
25,2021-11-24,840,105151.00,71748546.20,695.00,670.00,688.00
26,2021-11-23,944,103747.00,71354961.20,704.00,676.20,686.00
27,2021-11-22,1281,151848.00,106985512.00,714.00,690.00,700.00
28,2021-11-21,1495,221042.00,152538668.50,702.00,670.40,692.00
29,2021-11-18,3805,567392.00,395033175.50,748.00,672.10,679.00
30,2021-11-17,626,95049.00,67025148.50,705.40,654.10,705.40
31,2021-11-16,511,56418.00,36178066.90,641.30,585.00,641.30
32,2021-11-15,395,35728.00,20939902.20,592.00,575.00,583.00
33,2021-11-14,528,47504.00,27475994.00,585.00,570.00,575.00
34,2021-11-11,696,60730.00,35237475.50,603.60,570.00,577.00
35,2021-11-09,885,91101.00,54299336.20,616.00,585.00,592.00
36,2021-11-08,380,40577.00,25158044.40,630.00,611.20,615.00
37,2021-11-03,613,75569.00,47117354.20,643.00,615.00,622.00
38,2021-11-02,548,53237.00,32800138.60,623.50,601.00,619.00
39,2021-11-01,927,102525.00,64403120.30,654.00,615.00,622.00
40,2021-10-31,867,79360.00,50707355.60,653.00,615.00,645.00
41,2021-10-28,520,60408.00,37003334.10,620.00,598.90,613.00
42,2021-10-27,704,72263.00,44657168.80,637.00,601.00,611.00
43,2021-10-26,769,92682.00,57791209.20,634.00,606.00,625.00
44,2021-10-25,667,74705.00,43930185.60,613.00,555.00,610.00
45,2021-10-24,392,49683.00,28038528.70,575.00,555.00,564.00
46,2021-10-21,379,40495.00,22837235.50,578.60,556.00,557.00
47,2021-10-20,379,45457.00,26031913.50,580.40,560.00,576.60
48,2021-10-19,601,63684.00,35667370.70,577.00,550.10,558.00
49,2021-10-18,446,48699.00,28568824.60,600.00,578.00,581.00
50,2021-10-17,140,21283.00,12791098.70,617.10,598.00,603.00
51,2021-10-11,370,51447.00,30920901.30,615.00,595.10,605.00
52,2021-10-10,435,46901.00,28998715.30,644.00,603.10,607.10
53,2021-10-06,551,66171.00,40663347.80,624.00,595.00,620.00
54,2021-10-05,467,51718.00,30564134.40,597.00,573.00,592.00
55,2021-10-04,715,89620.00,52376194.00,600.00,575.00,577.00
56,2021-10-03,625,84606.00,51486991.90,627.00,595.00,597.00
57,2021-09-30,638,75484.00,47374226.90,648.00,617.40,618.90
58,2021-09-29,676,98388.00,61946919.00,643.00,615.00,636.00
59,2021-09-28,861,129954.00,82500091.70,659.80,625.00,625.00
60,2021-09-27,1093,124786.00,82198397.10,688.50,645.00,650.00
61,2021-09-26,1003,116502.00,76718464.90,679.00,650.00,651.00
62,2021-09-23,869,109461.00,74755660.20,712.00,671.00,677.00
63,2021-09-22,874,93242.00,64704907.00,705.00,681.00,693.00
64,2021-09-21,1398,188315.00,124671662.90,691.00,636.00,668.00
65,2021-09-20,1389,174169.00,118130822.70,710.00,664.50,668.00
66,2021-09-16,1811,222244.00,155803969.40,727.00,693.00,699.00
67,2021-09-15,863,118218.00,86167154.70,748.00,719.00,727.00
68,2021-09-14,700,78771.00,58938468.80,770.00,736.00,748.00
69,2021-09-13,1568,225797.00,172689417.40,803.90,746.00,751.00
70,2021-09-12,2437,335227.00,257213174.60,786.50,729.00,774.00
71,2021-09-09,757,105332.00,75461416.80,730.00,708.00,715.00
72,2021-09-08,735,92899.00,67308548.10,740.00,715.00,720.00
73,2021-09-07,1309,153413.00,114387508.90,774.00,712.00,739.00
74,2021-09-06,1864,346298.00,249248542.10,745.80,678.00,745.80
75,2021-09-05,1861,231715.00,158256734.30,710.00,660.00,678.00
76,2021-09-02,1344,168965.00,120697414.90,735.00,700.00,702.00
77,2021-09-01,1124,151321.00,111386109.90,750.00,725.00,729.00
78,2021-08-31,1341,158788.00,117830370.60,760.00,730.00,732.00
79,2021-08-29,1326,154165.00,118274578.90,795.00,751.20,754.90
80,2021-08-26,1519,217195.00,168396485.00,799.00,753.00,780.00
81,2021-08-25,1360,167537.00,126850973.80,780.00,740.00,755.00
82,2021-08-24,1915,234769.00,179480885.80,782.00,750.00,751.40
83,2021-08-19,1956,280217.00,226369602.10,850.00,788.00,788.00
84,2021-08-18,2119,341565.00,278465699.60,844.00,789.00,804.00
85,2021-08-17,2445,389640.00,313447696.00,822.90,792.10,802.00
86,2021-08-16,1795,263775.00,216798539.60,836.40,804.00,818.00
87,2021-08-15,3779,507832.00,420425054.60,870.00,800.00,820.00
88,2021-08-12,4604,715029.00,627997800.20,922.00,855.60,873.00
89,2021-08-11,5440,746816.00,683071701.60,962.50,890.00,904.00
90,2021-08-10,7404,1037295.00,895893536.70,887.40,822.00,875.00
91,2021-08-09,4966,731724.00,589939570.20,840.00,778.00,820.00
92,2021-08-08,2822,404193.00,314138796.10,810.00,750.00,779.00
93,2021-08-05,5521,837951.00,653061296.20,837.00,747.00,762.00
94,2021-08-04,766,109032.00,82673105.60,761.20,705.80,761.20
95,2021-08-03,817,76029.00,52672903.40,703.90,690.00,692.00
96,2021-08-02,952,94453.00,65476335.80,700.00,690.00,690.10
97,2021-08-01,1019,114180.00,80084932.40,710.00,696.00,699.00
98,2021-07-29,913,94824.00,67188707.30,719.50,703.00,703.10
99,2021-07-28,1328,150142.00,108291132.00,743.00,709.00,714.00
100,2021-07-27,2230,280917.00,202428855.10,749.00,695.00,719.00
101,2021-07-26,1306,172683.00,120131631.10,700.00,686.00,697.00
