S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,59,5411.00,2703155.60,507.80,491.10,494.00
2,2021-12-28,53,3170.00,1587478.50,514.90,486.10,488.20
3,2021-12-27,87,8091.00,4175338.00,537.00,508.00,512.00
4,2021-12-26,82,6984.00,3594945.30,547.50,506.00,547.50
5,2021-12-23,64,4450.00,2308589.20,538.50,511.60,516.00
6,2021-12-22,75,5552.00,2866026.50,548.90,501.00,528.00
7,2021-12-21,46,4505.00,2203725.00,499.00,480.00,499.00
8,2021-12-20,28,1350.00,662315.00,500.00,471.40,480.00
9,2021-12-16,45,4035.00,1997834.00,513.00,482.00,487.00
10,2021-12-15,86,10492.00,5456312.10,538.00,491.00,504.00
11,2021-12-14,39,5705.00,2768406.50,491.70,455.90,491.70
12,2021-12-13,71,4890.00,2240741.00,485.00,445.20,447.00
13,2021-12-12,42,3390.00,1669586.50,500.00,485.00,490.00
14,2021-12-09,57,3507.00,1791352.00,522.10,505.10,508.00
15,2021-12-08,57,5175.00,2695487.00,540.00,501.00,511.90
16,2021-12-07,127,13918.00,7621139.50,594.00,530.00,540.60
17,2021-12-06,141,13865.00,7096749.00,550.80,478.00,540.00
18,2021-12-05,102,7643.00,4074547.80,560.00,520.00,527.00
19,2021-12-02,65,3562.00,2017944.20,580.20,557.70,560.00
20,2021-12-01,69,7680.00,4543259.00,614.00,569.00,592.00
21,2021-11-30,72,5127.00,2879435.00,591.00,547.00,591.00
22,2021-11-29,99,17144.00,9525853.00,576.00,539.00,555.00
23,2021-11-28,92,5965.00,3406509.00,588.00,558.80,568.00
24,2021-11-25,45,1160.00,681173.00,600.10,579.00,587.00
25,2021-11-24,81,8752.00,5124135.00,598.00,573.40,590.00
26,2021-11-23,128,16109.00,9597056.80,613.00,585.00,585.10
27,2021-11-22,126,9793.00,5907158.60,624.20,590.00,599.00
28,2021-11-21,99,6240.00,3705833.00,606.90,583.10,600.00
29,2021-11-18,197,17303.00,10452302.00,633.00,580.10,590.00
30,2021-11-17,132,8875.00,5435461.90,657.90,598.00,598.00
31,2021-11-16,192,21130.00,12580698.20,608.00,583.00,608.00
32,2021-11-15,202,15335.00,8869838.50,603.80,572.00,580.00
33,2021-11-14,212,9161.00,5202180.80,580.00,552.00,569.10
34,2021-11-11,222,12314.00,6946676.50,581.40,549.00,560.00
35,2021-11-09,242,16405.00,9209847.40,602.00,536.90,580.00
36,2021-11-08,54,2710.00,1617306.00,645.90,588.00,592.00
37,2021-11-03,97,6605.00,4015941.50,649.30,588.10,611.00
38,2021-11-02,73,5279.00,3119013.90,601.00,578.00,600.00
39,2021-11-01,176,18971.00,11380919.00,660.00,579.00,590.00
40,2021-10-31,91,5786.00,3424640.30,621.50,550.00,600.00
41,2021-10-28,128,14391.00,7947856.00,575.20,535.00,565.00
42,2021-10-27,133,14093.00,7863731.50,569.00,531.10,553.00
43,2021-10-26,111,7960.00,4429192.40,574.60,527.20,564.00
44,2021-10-25,137,13063.00,6612314.40,531.00,477.00,531.00
45,2021-10-24,78,6168.00,2906349.70,484.40,460.00,482.80
46,2021-10-21,57,7254.00,3282925.90,479.00,444.00,470.00
47,2021-10-20,46,2908.00,1347774.30,470.00,450.80,461.00
48,2021-10-19,78,5617.00,2493803.10,465.50,434.00,442.70
49,2021-10-18,63,7086.00,3404773.70,515.10,475.00,475.00
50,2021-10-17,45,1770.00,883248.00,516.00,490.00,505.00
51,2021-10-11,43,3020.00,1466237.50,507.90,475.00,488.00
52,2021-10-10,127,13088.00,6498730.50,555.90,488.20,498.00
53,2021-10-06,69,4950.00,2551521.00,534.00,502.10,524.00
54,2021-10-05,41,2150.00,1087836.00,519.00,497.00,514.00
55,2021-10-04,82,5054.00,2545398.60,540.00,487.20,510.00
56,2021-10-03,106,6330.00,3220571.00,554.90,500.80,510.00
57,2021-09-30,80,6165.00,3368928.00,581.00,525.00,546.00
58,2021-09-29,111,4325.00,2230601.50,557.80,488.00,556.00
59,2021-09-28,97,5140.00,2643554.00,540.00,507.10,507.10
60,2021-09-27,153,22220.00,12270325.70,605.00,532.10,537.00
61,2021-09-26,111,6043.00,3531639.00,600.00,578.00,582.00
62,2021-09-23,111,8550.00,5269599.50,654.80,600.00,610.00
63,2021-09-22,129,12126.00,7834685.00,671.00,621.10,630.00
64,2021-09-21,149,12700.00,7721564.80,635.00,568.00,610.00
65,2021-09-20,189,15213.00,9708475.50,683.00,614.70,614.70
66,2021-09-16,182,15116.00,10117677.00,695.00,656.00,683.00
67,2021-09-15,153,14353.00,10226783.50,720.00,704.00,709.00
68,2021-09-14,180,16630.00,11970766.80,740.50,712.00,725.00
69,2021-09-13,271,35779.00,25628413.50,750.00,699.00,726.00
70,2021-09-12,284,33557.00,23295995.60,709.00,659.90,697.00
71,2021-09-09,160,13252.00,8450011.20,650.00,620.00,647.00
72,2021-09-08,119,8351.00,5185885.00,645.00,600.90,620.00
73,2021-09-07,142,14179.00,9027617.00,647.00,621.00,635.00
74,2021-09-06,194,15185.00,9287241.20,634.70,560.00,634.70
75,2021-09-05,187,12160.00,7133805.00,646.00,570.60,577.00
76,2021-09-02,198,18519.00,12119944.00,685.00,634.00,634.00
77,2021-09-01,179,10216.00,6777877.60,694.00,654.00,660.00
78,2021-08-31,232,17581.00,11635955.00,680.00,654.00,655.00
79,2021-08-29,252,16137.00,11093556.50,720.00,668.00,680.00
80,2021-08-26,295,39755.00,28498881.80,733.00,705.00,706.00
81,2021-08-25,255,14560.00,10334303.00,724.00,695.00,695.00
82,2021-08-24,460,29811.00,21389066.50,759.00,695.00,720.00
83,2021-08-19,400,25457.00,19080184.70,775.00,730.00,730.00
84,2021-08-18,467,38831.00,30712128.10,811.00,752.00,780.00
85,2021-08-17,510,56138.00,40079293.80,738.00,680.00,738.00
86,2021-08-16,309,23818.00,16398803.00,720.00,645.00,699.00
87,2021-08-15,243,18873.00,12552601.60,681.30,640.00,668.00
88,2021-08-12,304,37558.00,26078324.50,714.00,676.20,681.50
89,2021-08-11,317,36266.00,24820262.00,707.00,660.00,689.90
90,2021-08-10,429,38085.00,26297628.30,728.00,667.00,673.00
91,2021-08-09,479,43300.00,30410728.00,720.00,680.00,700.00
92,2021-08-08,337,31971.00,21517712.10,688.00,642.00,672.00
93,2021-08-05,362,40610.00,26907136.00,699.00,653.00,655.00
94,2021-08-04,404,33419.00,23412969.00,735.00,670.00,685.50
95,2021-08-03,370,27109.00,17749248.60,689.50,628.00,669.00
96,2021-08-02,419,42146.00,27273616.00,670.00,630.00,636.00
97,2021-08-01,470,38186.00,25463120.00,680.00,639.50,670.00
98,2021-07-29,624,82147.00,49496655.90,632.00,570.00,627.00
99,2021-07-28,403,27827.00,16551570.50,637.30,575.20,583.00
100,2021-07-27,575,67967.00,39343299.90,589.60,536.00,589.00
101,2021-07-26,369,25556.00,13481170.80,537.00,512.00,536.00
102,2021-07-25,308,18665.00,9638073.50,524.00,494.10,509.10
103,2021-07-22,205,17484.00,8759354.00,521.00,492.00,504.00
104,2021-07-20,228,16382.00,8209509.50,510.00,480.00,502.00
105,2021-07-19,106,12694.00,6174524.00,499.80,477.00,494.00
106,2021-07-18,149,12493.00,6035292.50,502.00,478.00,482.00
107,2021-07-15,150,13375.00,6379205.00,488.00,460.00,475.00
108,2021-07-14,70,2236.00,1040736.00,473.00,456.00,473.00
109,2021-07-13,66,930.00,428920.00,470.00,452.00,465.00
110,2021-07-12,123,15095.00,6974040.00,488.00,455.00,458.00
111,2021-07-11,139,10895.00,5008975.00,474.00,446.00,459.00
112,2021-07-08,85,2970.00,1353930.00,474.00,450.00,455.00
113,2021-07-07,144,14560.00,6649160.00,499.00,441.00,457.00
114,2021-07-06,110,4160.00,2006927.00,512.00,455.00,482.00
115,2021-07-05,125,4930.00,2414860.00,515.00,484.00,493.00
116,2021-07-04,201,12155.00,6040941.00,535.00,481.00,512.00
117,2021-07-01,276,26329.00,13159616.00,517.00,475.00,505.00
118,2021-06-30,143,7884.00,3621456.00,487.00,442.00,485.00
119,2021-06-29,83,4230.00,1948585.00,471.00,459.00,460.00
120,2021-06-28,151,4880.00,2391460.00,524.00,472.00,477.00
121,2021-06-27,208,17843.00,8352477.00,492.00,441.00,488.00
122,2021-06-24,154,8489.00,3802730.00,468.00,434.00,455.00
123,2021-06-23,121,4325.00,1996300.00,485.00,450.00,459.00
124,2021-06-22,143,6271.00,2908266.00,479.00,441.00,479.00
125,2021-06-21,192,8378.00,3837230.00,485.00,441.00,448.00
126,2021-06-20,175,8322.00,3990402.00,493.00,471.00,481.00
127,2021-06-17,211,7795.00,3818950.00,499.00,470.00,493.00
128,2021-06-16,312,15613.00,7612444.00,509.00,475.00,480.00
129,2021-06-15,310,18821.00,9739402.00,542.00,505.00,509.00
130,2021-06-14,371,24439.00,13314889.00,575.00,524.00,529.00
131,2021-06-13,387,30550.00,16961969.00,576.00,543.00,549.00
132,2021-06-10,365,30948.00,16932002.00,565.00,522.00,565.00
133,2021-06-09,375,41531.00,22694905.00,591.00,520.00,520.00
134,2021-06-08,523,49472.00,28701883.00,607.00,560.00,577.00
135,2021-06-07,544,73885.00,40125915.00,579.00,519.00,579.00
136,2021-06-06,306,17255.00,8855613.00,572.00,499.00,572.00
137,2021-06-03,442,31370.00,16425962.00,541.00,506.00,541.00
138,2021-06-02,340,22553.00,11474012.00,524.00,490.00,530.00
139,2021-06-01,349,21854.00,10900669.00,524.00,490.00,502.00
140,2021-05-31,492,34749.00,18002854.00,555.00,490.00,493.00
141,2021-05-30,495,44141.00,23101668.00,568.00,507.00,520.00
142,2021-05-27,400,28882.00,15250224.00,557.00,489.00,541.00
143,2021-05-25,488,34000.00,17581746.00,555.00,492.00,520.00
144,2021-05-24,616,55392.00,27789415.00,511.00,470.00,511.00
145,2021-05-23,503,38368.00,17051928.00,465.00,401.00,465.00
146,2021-05-20,588,53137.00,21656367.00,423.00,373.00,423.00
147,2021-05-19,479,45545.00,16702987.00,391.00,345.00,385.00
148,2021-05-18,428,61668.00,21401486.00,357.00,323.00,357.00
149,2021-05-17,302,24517.00,7813202.00,325.00,308.00,325.00
150,2021-05-16,243,16600.00,5245372.00,325.00,312.00,312.00
151,2021-05-13,544,52225.00,16543806.00,325.00,306.00,318.00
152,2021-05-12,227,17023.00,5137234.00,313.00,291.00,305.00
