S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,184,6859.00,5467371.70,809.00,764.00,802.00
2,2021-12-28,209,13658.00,10552936.30,790.00,742.00,788.00
3,2021-12-27,342,24589.00,19802332.30,845.00,769.00,776.10
4,2021-12-26,380,24733.00,19790442.60,818.00,770.00,815.00
5,2021-12-23,281,25353.00,19600419.00,784.00,750.00,776.50
6,2021-12-22,293,28654.00,21561863.70,771.10,718.00,762.00
7,2021-12-21,210,11766.00,8278808.00,717.00,676.00,715.00
8,2021-12-20,156,9717.00,6621271.00,700.00,667.00,673.00
9,2021-12-16,149,15936.00,11027554.00,700.00,678.00,700.00
10,2021-12-15,252,16144.00,11755459.80,780.00,687.00,705.00
11,2021-12-14,118,9173.00,6395681.50,722.00,668.00,722.00
12,2021-12-13,250,23675.00,15622769.50,686.00,645.00,657.00
13,2021-12-12,196,13190.00,9234730.80,726.10,685.00,686.00
14,2021-12-09,228,12346.00,8930753.50,744.00,713.10,728.00
15,2021-12-08,200,12682.00,9366789.00,759.00,728.00,736.00
16,2021-12-07,193,8393.00,6578305.60,805.00,755.60,759.00
17,2021-12-06,432,34305.00,25857723.70,791.00,728.10,780.00
18,2021-12-05,250,13786.00,10762578.20,800.70,768.00,775.00
19,2021-12-02,186,8739.00,7169797.00,840.00,810.00,810.00
20,2021-12-01,206,9396.00,7911656.00,850.00,833.10,845.00
21,2021-11-30,158,7415.00,6179290.00,845.50,822.00,840.00
22,2021-11-29,199,10753.00,9064043.80,856.00,833.10,844.00
23,2021-11-28,278,15499.00,13200346.90,875.00,837.00,849.00
24,2021-11-25,185,5221.00,4622634.20,897.00,872.00,884.00
25,2021-11-24,248,9812.00,8601767.00,890.00,860.00,881.00
26,2021-11-23,247,17337.00,15283631.00,900.00,875.00,885.00
27,2021-11-22,320,15065.00,13631864.60,918.00,886.00,903.10
28,2021-11-21,314,11221.00,10081606.50,910.00,888.10,900.00
