S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,99,7633.00,2888113.00,392.00,374.00,380.00
2,2021-12-28,96,5685.00,2143757.80,385.00,367.00,385.00
3,2021-12-27,151,8073.00,3094159.00,398.00,370.00,380.00
4,2021-12-26,205,11490.00,4556262.50,408.00,388.20,393.00
5,2021-12-23,186,10405.00,4196790.00,416.10,392.00,405.00
6,2021-12-22,213,13315.00,5263706.50,409.50,373.50,408.00
7,2021-12-21,134,5105.00,1856853.00,380.00,351.00,380.00
8,2021-12-20,135,5667.00,2013163.60,372.30,349.40,351.00
9,2021-12-16,135,9240.00,3485269.00,402.00,365.00,365.00
10,2021-12-15,186,14844.00,5811021.00,406.50,377.00,395.00
11,2021-12-14,73,5005.00,1881682.00,384.00,355.00,384.00
12,2021-12-13,194,19488.00,6896464.80,370.50,346.10,358.00
13,2021-12-12,167,4881.00,1840008.50,385.80,374.00,378.00
14,2021-12-09,108,3540.00,1374984.00,396.70,373.90,391.60
15,2021-12-08,131,6739.00,2630101.40,408.00,385.00,389.00
16,2021-12-07,174,8787.00,3613647.00,427.50,393.00,396.00
17,2021-12-06,192,13117.00,5282075.50,426.00,390.00,411.00
18,2021-12-05,269,17384.00,6961945.50,419.20,390.00,406.00
19,2021-12-02,208,11713.00,4888469.70,430.00,412.00,422.00
20,2021-12-01,216,15623.00,6752598.00,445.00,426.00,433.00
21,2021-11-30,183,12939.00,5515858.50,443.00,419.00,438.10
22,2021-11-29,223,10990.00,4808240.80,456.60,421.40,434.00
23,2021-11-28,391,39839.00,17392618.70,462.60,424.80,439.00
24,2021-11-25,255,12338.00,5767499.90,480.00,462.10,472.00
25,2021-11-24,319,9570.00,4405926.00,487.00,444.00,480.00
26,2021-11-23,217,6891.00,3170589.00,471.00,455.00,462.00
27,2021-11-22,249,6065.00,2873714.00,491.00,470.00,470.20
28,2021-11-21,224,5685.00,2686290.00,481.00,466.00,474.00
29,2021-11-18,207,5480.00,2644706.00,494.00,476.00,481.00
30,2021-11-17,301,8704.00,4370714.00,524.00,485.20,495.00
31,2021-11-16,247,7163.00,3503745.00,513.00,479.30,495.00
32,2021-11-15,276,7296.00,3497920.10,496.50,451.00,480.00
33,2021-11-14,222,6709.00,3094145.00,487.00,451.00,468.00
34,2021-11-11,189,8230.00,3798628.50,475.40,454.00,460.00
35,2021-11-09,244,14060.00,6818645.10,508.00,470.50,481.00
36,2021-11-08,210,17352.00,8978169.00,540.00,506.00,506.00
37,2021-11-03,163,6672.00,3522501.50,550.00,518.70,520.00
38,2021-11-02,211,21151.00,11187092.20,548.70,505.00,540.00
39,2021-11-01,337,27022.00,14503080.10,582.00,518.00,519.00
40,2021-10-31,487,40952.00,21970928.30,552.40,495.00,549.00
41,2021-10-28,323,31290.00,15253072.50,505.00,456.70,505.00
42,2021-10-27,291,30510.00,14574576.30,511.40,456.20,495.10
43,2021-10-26,305,59683.00,27551264.00,482.00,445.00,482.00
44,2021-10-25,267,40883.00,17367356.30,438.90,401.80,438.90
45,2021-10-24,170,8461.00,3307759.60,407.90,383.00,399.00
46,2021-10-21,108,3837.00,1499523.20,405.40,376.00,385.00
47,2021-10-20,97,4090.00,1608599.00,399.90,386.40,397.50
48,2021-10-19,220,6878.00,2607264.80,414.10,370.60,379.00
49,2021-10-18,201,16402.00,6589389.40,422.00,388.00,391.00
50,2021-10-17,67,990.00,405459.00,427.90,392.00,414.00
51,2021-10-11,101,8761.00,3397168.20,402.00,374.00,400.00
52,2021-10-10,128,7184.00,2890197.50,418.00,392.00,400.00
