S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-11-17,1,100000.00,35200000.00,352.00,352.00,352.00
2,2021-11-03,1,11264.00,3964928.00,352.00,352.00,352.00
3,2016-12-11,1,18706.00,3086490.00,165.00,165.00,165.00
4,2013-09-29,1,5625.00,1248750.00,222.00,222.00,222.00
5,2012-08-07,1,5000.00,1110000.00,222.00,222.00,222.00
6,2011-04-10,1,2775.00,616050.00,222.00,222.00,222.00
7,2011-03-23,1,2000.00,452000.00,226.00,226.00,226.00
