S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-10-10,1,34926.00,7858350.00,225.00,225.00,225.00
2,2021-04-25,1,883.00,78587.00,111.00,111.00,111.00
3,2021-04-20,1,26828.00,2977908.00,111.00,111.00,111.00
4,2021-04-12,4,251479.00,27914169.00,111.00,111.00,111.00
5,2021-02-21,1,90950.00,10095450.00,111.00,111.00,111.00
6,2020-03-11,1,1077.00,95853.00,111.00,111.00,111.00
7,2020-03-01,1,6616.00,588824.00,111.00,111.00,111.00
8,2020-01-01,1,9535.00,1058385.00,111.00,111.00,111.00
9,2019-09-11,2,31328.00,3477408.00,111.00,111.00,111.00
10,2019-08-26,1,7693.00,853923.00,111.00,111.00,111.00
11,2019-08-15,1,32314.00,3586854.00,111.00,111.00,111.00
12,2019-07-17,1,100.00,11100.00,111.00,111.00,111.00
13,2018-12-30,1,4979.00,552669.00,111.00,111.00,111.00
14,2018-07-04,1,12713.00,1411143.00,111.00,111.00,111.00
15,2017-12-19,5,11554.00,1236278.00,107.00,107.00,107.00
16,2017-06-25,2,20974.00,3985060.00,190.00,190.00,190.00
17,2017-06-20,3,21580.00,4100200.00,190.00,190.00,190.00
18,2017-02-22,2,10000.00,2500000.00,250.00,250.00,250.00
19,2016-11-24,3,1500.00,375000.00,250.00,250.00,250.00
20,2016-10-19,6,26271.00,6567750.00,250.00,250.00,250.00
