S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,4,290.00,113169.00,412.80,389.10,412.80
2,2021-12-28,8,816.00,325690.80,405.00,397.00,404.90
3,2021-12-27,12,4150.00,1720618.90,443.00,411.00,413.00
4,2021-12-26,57,24664.00,10337462.00,438.00,381.70,435.90
5,2021-12-22,23,4776.00,1900819.50,413.80,385.00,413.60
6,2021-12-21,15,4538.00,1715660.00,382.50,360.70,382.50
7,2021-12-20,11,2148.00,766783.00,376.20,347.50,368.00
8,2021-12-16,2,20.00,7676.00,383.80,383.80,383.80
9,2021-12-15,6,4412.00,1684248.00,391.60,375.00,391.60
10,2021-12-14,5,1481.00,534671.10,370.00,355.00,370.00
11,2021-12-13,36,18580.00,6152839.00,369.00,325.90,369.00
12,2021-12-12,6,1060.00,389020.00,368.60,362.10,362.10
13,2021-12-09,10,585.00,224106.20,388.10,376.00,376.00
14,2021-12-08,2,103.00,40369.30,396.00,388.10,388.10
15,2021-12-07,11,2167.00,888700.50,420.00,399.40,404.00
16,2021-12-06,2,35.00,13630.00,391.60,384.00,391.60
17,2021-12-05,3,108.00,41369.60,391.80,380.20,391.80
18,2021-12-02,8,440.00,172612.00,399.90,392.00,392.00
19,2021-12-01,2,20.00,8101.00,410.00,400.10,400.10
20,2021-11-30,1,10.00,4080.00,408.00,408.00,408.00
21,2021-11-29,6,22215.00,9094135.20,410.00,401.80,401.80
22,2021-11-28,9,1030.00,414877.00,409.90,394.00,408.00
23,2021-11-25,3,7010.00,2874382.00,418.20,410.00,418.20
24,2021-11-24,6,1801.00,747524.00,422.00,415.00,415.10
25,2021-11-23,7,353.00,144609.80,415.10,407.00,415.10
26,2021-11-22,13,2137.00,910667.30,440.00,414.10,414.10
27,2021-11-21,5,1110.00,476133.00,432.90,428.00,432.00
28,2021-11-18,11,391.00,166594.00,444.00,416.00,425.00
29,2021-11-17,5,2020.00,872643.00,439.90,424.40,424.40
30,2021-11-16,16,3843.00,1608490.80,433.00,393.40,433.00
31,2021-11-15,10,1375.00,569638.50,435.00,407.10,409.50
32,2021-11-14,11,1830.00,774690.50,439.20,414.00,430.50
33,2021-11-11,7,1485.00,635406.50,448.40,422.20,422.20
34,2021-11-09,6,237.00,104137.90,439.80,431.10,439.70
35,2021-11-08,37,16981.00,7689193.00,476.00,448.70,448.70
36,2021-11-03,9,1730.00,778727.00,477.00,439.20,458.00
37,2021-11-02,15,4610.00,2126300.00,477.40,455.00,467.90
38,2021-11-01,15,3974.00,1840588.40,469.20,442.00,450.80
39,2021-10-31,41,30610.00,14257959.00,472.00,437.40,460.00
40,2021-10-28,12,2060.00,955386.50,474.40,446.30,446.30
41,2021-10-27,30,18832.00,8295535.00,484.00,425.00,484.00
42,2021-10-26,37,13733.00,6001841.20,456.40,413.20,456.40
43,2021-10-25,30,12593.00,4946374.20,421.80,369.80,421.80
44,2021-10-24,2,30.00,11358.00,383.60,376.10,383.60
45,2021-10-21,17,2000.00,722605.00,372.30,358.00,368.80
46,2021-10-20,21,6981.00,2641654.60,390.60,353.50,358.00
47,2021-10-19,5,140.00,51285.00,384.50,362.10,376.70
48,2021-10-18,24,17893.00,6702991.40,394.20,363.80,377.00
49,2021-10-17,74,32793.00,11575196.80,386.70,348.30,379.00
50,2021-10-11,3,30.00,11534.00,387.10,379.40,386.90
51,2021-10-06,8,141.00,55032.50,403.30,380.00,394.90
52,2021-10-05,12,1280.00,488804.00,390.00,372.40,387.90
53,2021-10-04,4,40.00,15509.00,395.60,380.00,387.60
54,2021-09-30,12,1814.00,673524.40,403.60,365.10,403.60
55,2021-09-29,5,852.00,315239.00,388.00,363.00,388.00
56,2021-09-28,4,527.00,194687.00,370.10,366.00,366.00
57,2021-09-27,5,220.00,83945.00,390.00,377.50,377.50
58,2021-09-26,4,340.00,134782.00,401.80,386.00,393.00
59,2021-09-23,10,1254.00,501564.00,415.00,386.50,410.00
60,2021-09-22,8,1143.00,462671.00,413.00,389.90,406.90
61,2021-09-21,10,794.00,317657.60,407.00,382.30,382.30
62,2021-09-20,25,6613.00,2579608.00,405.90,379.30,405.90
63,2021-09-16,17,5094.00,2054115.00,426.20,395.10,409.00
64,2021-09-15,28,6911.00,2987836.50,440.60,423.40,434.80
65,2021-09-14,25,5509.00,2418950.90,442.00,433.30,436.00
66,2021-09-13,22,11213.00,4995074.90,470.40,442.10,451.00
67,2021-09-12,2,20.00,9538.00,480.00,473.80,480.00
68,2021-09-09,3,51.00,23692.60,474.00,460.60,464.60
69,2021-09-07,6,325.00,146121.10,469.90,438.10,469.90
70,2021-09-06,35,4439.00,1953063.90,465.90,430.00,456.00
71,2021-09-05,9,115.00,53310.00,479.20,440.10,440.10
