S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2020-02-25,22,6428.00,1523436.00,237.00,237.00,237.00
2,2017-09-13,7,955.00,1497440.00,0.00,0.00,0.00
3,2017-08-27,11,3153.00,4943904.00,0.00,0.00,0.00
4,2017-08-17,12,4331.00,6791008.00,0.00,0.00,0.00
