S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-11-21,1,77982.00,19105590.00,245.00,245.00,245.00
2,2021-11-15,1,10294.00,2522030.00,245.00,245.00,245.00
3,2021-10-19,1,40064.00,9815680.00,245.00,245.00,245.00
4,2021-09-07,3,3000.00,735000.00,245.00,245.00,245.00
5,2021-09-06,1,11296.00,2767520.00,245.00,245.00,245.00
6,2021-08-25,1,45200.00,11074000.00,245.00,245.00,245.00
7,2021-06-22,1,20000.00,4900000.00,245.00,245.00,245.00
8,2021-03-03,1,13000.00,3185000.00,245.00,245.00,245.00
9,2021-02-25,1,15400.00,3773000.00,245.00,245.00,245.00
10,2020-12-28,1,12479.00,3119750.00,250.00,250.00,250.00
11,2020-12-24,1,42545.00,10636250.00,250.00,250.00,250.00
12,2020-12-22,3,146890.00,36722500.00,250.00,250.00,250.00
13,2020-12-15,1,49000.00,12250000.00,250.00,250.00,250.00
14,2020-11-05,1,3363.00,840750.00,250.00,250.00,250.00
15,2020-11-04,1,5242.00,1310500.00,250.00,250.00,250.00
16,2020-10-21,1,1000.00,250000.00,250.00,250.00,250.00
17,2020-10-04,1,8385.00,2096250.00,250.00,250.00,250.00
18,2020-09-21,1,10000.00,2500000.00,250.00,250.00,250.00
19,2020-09-07,3,352820.00,88204880.00,250.00,242.00,250.00
20,2020-07-08,1,12480.00,2558400.00,205.00,205.00,205.00
21,2019-12-24,2,16930.00,3470650.00,205.00,205.00,205.00
22,2019-12-19,1,7450.00,1527250.00,205.00,205.00,205.00
23,2019-12-10,3,45132.00,9252060.00,205.00,205.00,205.00
24,2019-12-02,1,30000.00,6150000.00,205.00,205.00,205.00
25,2019-11-19,3,100000.00,20465000.00,205.00,204.00,205.00
26,2019-11-17,2,2576.00,519200.00,204.00,200.00,200.00
27,2018-12-25,2,16930.00,3453720.00,225.00,204.00,204.00
28,2018-12-06,1,8465.00,1904625.00,225.00,225.00,225.00
29,2018-07-30,5,39344.00,7082229.00,181.00,180.00,180.00
30,2017-12-21,1,4417.00,1174922.00,266.00,266.00,266.00
31,2017-09-13,1,18178.00,4835348.00,266.00,266.00,266.00
32,2017-07-24,1,13091.00,3482206.00,266.00,266.00,266.00
33,2017-07-12,1,35678.00,9454670.00,265.00,265.00,265.00
34,2017-07-03,3,65330.00,17312450.00,265.00,265.00,265.00
35,2017-06-11,5,176949.00,48182323.00,287.00,267.00,267.00
36,2017-06-08,1,1000.00,292000.00,292.00,292.00,292.00
37,2017-02-02,4,37500.00,9387000.00,263.00,250.00,250.00
38,2017-02-01,6,3000.00,839000.00,292.00,268.00,268.00
39,2017-01-31,5,2500.00,772500.00,321.00,297.00,297.00
40,2017-01-30,5,2500.00,848000.00,352.00,327.00,327.00
41,2017-01-26,5,2500.00,939500.00,392.00,359.00,359.00
42,2016-12-20,4,13280.00,5312000.00,400.00,400.00,400.00
43,2016-12-19,1,42781.00,17112400.00,400.00,400.00,400.00
44,2016-08-29,4,15276.00,6415920.00,420.00,420.00,420.00
45,2016-01-25,1,12000.00,2676000.00,223.00,223.00,223.00
46,2016-01-14,1,27520.00,6136960.00,223.00,223.00,223.00
47,2015-11-29,1,66221.00,8211404.00,0.00,0.00,0.00
48,2014-08-26,1,12000.00,1596000.00,133.00,133.00,133.00
49,2014-08-18,1,97271.00,12937043.00,133.00,133.00,133.00
50,2014-06-01,1,50000.00,6550000.00,131.00,131.00,131.00
51,2014-05-18,1,26087.00,3469571.00,133.00,133.00,133.00
52,2013-10-28,1,2000.00,270000.00,135.00,135.00,135.00
53,2012-08-30,1,19375.00,2615625.00,135.00,135.00,135.00
54,2011-10-30,1,46672.00,6300720.00,135.00,135.00,135.00
55,2011-06-05,1,16000.00,2176000.00,136.00,136.00,136.00
56,2011-02-07,1,5000.00,680000.00,136.00,136.00,136.00
57,2010-07-08,1,17375.00,2554125.00,147.00,147.00,147.00
58,2010-06-23,2,11780.00,1767000.00,150.00,150.00,150.00
