S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,77,7084.00,2185246.00,314.00,303.00,314.00
2,2021-12-28,100,9968.00,3011281.50,312.00,291.10,309.00
3,2021-12-27,154,19039.00,5898340.30,320.00,301.00,301.00
4,2021-12-26,106,15874.00,5110117.00,326.00,318.10,319.00
5,2021-12-23,145,18851.00,6128936.50,334.00,314.10,322.00
6,2021-12-22,146,21890.00,6991593.00,328.70,305.00,326.00
7,2021-12-21,70,8400.00,2543085.50,308.00,296.00,308.00
8,2021-12-20,100,13803.00,4151473.00,312.00,296.00,296.00
9,2021-12-16,83,6992.00,2196965.00,323.00,310.00,312.00
10,2021-12-15,194,25124.00,8290867.90,341.10,319.10,328.00
11,2021-12-14,78,9154.00,2893530.00,325.50,295.00,325.50
12,2021-12-13,157,15412.00,4591739.80,312.00,282.50,296.00
13,2021-12-12,137,19999.00,6191383.00,329.00,305.00,312.00
14,2021-12-09,93,8345.00,2682329.00,346.80,315.00,324.30
15,2021-12-08,103,14682.00,4805169.00,337.00,318.00,325.00
16,2021-12-07,109,16756.00,5767936.80,359.00,332.80,338.00
17,2021-12-06,176,18739.00,6339298.10,351.00,324.00,348.00
18,2021-12-05,98,16800.00,5753213.20,349.00,338.00,344.00
19,2021-12-02,149,30246.00,10554144.40,360.00,341.00,349.00
20,2021-12-01,104,10180.00,3688386.00,373.90,355.00,366.00
21,2021-11-30,148,17002.00,6067427.00,364.00,350.00,362.00
22,2021-11-29,129,15684.00,5615087.80,370.00,350.00,356.00
23,2021-11-28,156,17085.00,6149430.00,370.00,356.00,358.00
24,2021-11-25,109,10707.00,4000782.00,385.00,370.00,377.00
25,2021-11-24,176,15948.00,5855535.70,387.60,352.10,379.00
26,2021-11-23,132,12949.00,4790424.80,377.90,365.00,367.10
27,2021-11-22,180,16723.00,6388744.50,400.00,375.00,378.00
28,2021-11-21,101,4885.00,1839627.90,387.30,372.40,379.50
29,2021-11-18,178,20211.00,7749265.40,393.00,378.00,380.00
30,2021-11-17,254,27960.00,11167349.60,416.10,390.00,391.00
31,2021-11-16,298,35557.00,13457371.50,392.80,358.10,390.00
32,2021-11-15,124,12362.00,4483933.80,373.00,353.00,357.10
33,2021-11-14,129,12780.00,4484319.40,358.00,339.10,353.00
34,2021-11-11,224,25851.00,9058944.90,373.00,340.10,346.00
35,2021-11-09,231,31330.00,11497546.60,384.50,360.00,360.00
36,2021-11-08,106,12848.00,4938428.50,400.00,379.00,384.00
37,2021-11-03,129,18941.00,7435819.50,403.00,385.00,386.20
38,2021-11-02,129,11850.00,4579383.50,399.00,377.00,388.50
39,2021-11-01,229,41934.00,16409061.40,410.00,380.30,388.00
40,2021-10-31,253,39112.00,15654092.10,406.00,380.00,403.00
41,2021-10-28,201,33566.00,12394977.50,385.20,350.00,384.90
42,2021-10-27,267,39672.00,14596709.70,375.00,346.10,362.00
43,2021-10-26,297,40451.00,14679904.90,370.00,343.00,367.00
44,2021-10-25,162,18378.00,6021778.90,336.80,312.00,336.80
45,2021-10-24,78,7090.00,2170355.00,311.00,295.20,306.20
46,2021-10-21,105,9171.00,2769083.00,315.00,297.00,300.00
47,2021-10-20,92,10468.00,3234613.00,321.00,302.90,309.90
48,2021-10-19,208,21876.00,6583896.90,321.60,291.00,297.00
49,2021-10-18,108,16899.00,5453138.00,341.00,314.00,321.00
50,2021-10-17,35,2260.00,760081.00,343.00,330.00,335.00
51,2021-10-11,82,9150.00,3033757.00,340.00,326.00,334.00
52,2021-10-10,66,9908.00,3459464.80,357.00,342.00,342.00
53,2021-10-06,98,9148.00,3230778.00,357.00,348.00,348.00
54,2021-10-05,116,18080.00,6267003.00,357.00,338.00,343.00
55,2021-10-04,124,18714.00,6495512.20,360.00,339.00,344.00
56,2021-10-03,173,21141.00,7309527.20,360.00,338.00,360.00
57,2021-09-30,145,15779.00,5706604.70,391.00,355.00,360.00
58,2021-09-29,234,23845.00,8595050.50,374.00,344.00,362.00
59,2021-09-28,243,32476.00,11918439.60,395.00,352.80,354.00
60,2021-09-27,168,17057.00,6745852.50,432.00,385.00,388.00
61,2021-09-26,233,21656.00,8666684.20,413.00,393.00,408.00
62,2021-09-23,232,20463.00,8634381.50,436.40,405.10,413.50
63,2021-09-22,330,55645.00,23151418.90,427.90,389.10,427.90
64,2021-09-21,324,42028.00,16286288.00,421.30,348.00,389.00
65,2021-09-20,337,43573.00,17322847.70,422.00,383.00,383.00
66,2021-09-16,402,50491.00,21123057.20,445.00,405.00,415.00
67,2021-09-15,245,28676.00,12973862.50,468.10,443.00,445.00
68,2021-09-14,316,43920.00,19874775.10,480.00,444.00,459.00
69,2021-09-13,643,83536.00,39248892.10,487.70,443.00,453.00
70,2021-09-12,466,55367.00,24863132.70,459.80,426.30,459.80
71,2021-09-09,232,26874.00,11203545.50,427.30,402.50,418.00
72,2021-09-08,226,21991.00,9165527.10,430.60,406.70,411.00
73,2021-09-07,298,43051.00,18124574.50,444.00,402.00,415.00
74,2021-09-06,365,45802.00,18397151.40,423.50,379.00,423.50
75,2021-09-05,437,38439.00,15086206.80,417.50,383.40,385.00
76,2021-09-02,297,31116.00,13499929.00,450.00,422.00,426.00
77,2021-09-01,480,58553.00,26113450.10,459.00,426.10,438.00
78,2021-08-31,480,57170.00,25161696.00,467.00,427.00,436.00
79,2021-08-29,412,28743.00,12940867.00,471.00,440.00,441.00
80,2021-08-26,600,69802.00,31542067.40,478.50,430.00,460.00
81,2021-08-25,440,39814.00,17276747.40,455.00,407.00,435.00
82,2021-08-24,763,72198.00,32091136.10,469.50,431.10,431.50
83,2021-08-19,768,72525.00,35344770.10,510.00,474.00,479.00
84,2021-08-18,847,118371.00,60869444.90,525.00,498.00,498.00
85,2021-08-17,792,113217.00,57904720.90,520.00,490.00,509.00
86,2021-08-16,471,42100.00,20578606.90,499.00,470.40,487.00
87,2021-08-15,574,60162.00,29015563.50,500.00,470.00,480.00
88,2021-08-12,667,73822.00,37478525.90,525.00,502.80,504.00
89,2021-08-11,1024,141678.00,73407818.70,530.00,500.00,518.50
90,2021-08-10,1152,154667.00,78064925.10,529.30,495.00,499.00
91,2021-08-09,1242,182598.00,93744189.40,525.00,486.10,519.00
92,2021-08-08,1089,180996.00,89362804.10,516.00,470.00,496.00
93,2021-08-05,903,118229.00,58120270.90,514.00,481.00,484.00
94,2021-08-04,1275,151069.00,77202496.10,521.20,497.00,509.00
95,2021-08-03,1662,296488.00,140911021.50,492.50,446.00,492.50
96,2021-08-02,706,139701.00,62751549.10,474.00,440.00,448.00
97,2021-08-01,1001,169632.00,77083279.40,469.20,430.00,457.00
98,2021-07-29,453,58716.00,25352138.70,445.00,427.00,429.00
99,2021-07-28,986,139559.00,62619751.70,474.90,431.00,441.00
100,2021-07-27,1048,151743.00,68799056.00,467.60,417.00,457.00
101,2021-07-26,739,115082.00,49563279.40,442.00,421.40,425.10
102,2021-07-25,816,114121.00,48036759.70,434.00,405.10,425.00
103,2021-07-22,959,153123.00,62196465.60,415.10,390.00,409.00
104,2021-07-20,393,54897.00,21392397.40,405.70,380.00,393.00
105,2021-07-19,384,54698.00,21402373.00,411.00,384.20,386.00
106,2021-07-18,507,51676.00,20050262.30,404.90,373.00,397.00
107,2021-07-15,672,89273.00,33309949.00,381.00,357.00,380.00
108,2021-07-14,220,31668.00,11211046.00,360.00,342.00,355.00
109,2021-07-13,170,21702.00,7503687.00,351.00,339.00,347.00
110,2021-07-12,230,22307.00,7715000.00,358.00,338.00,344.00
111,2021-07-11,242,19077.00,6589802.00,350.00,336.00,347.00
