S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,21,10600.00,95335.00,9.13,8.95,8.96
2,2021-12-28,28,17300.00,156248.80,9.19,8.96,8.96
3,2021-12-27,70,62440.00,573067.50,9.30,8.87,9.25
4,2021-12-26,26,12690.00,114022.00,9.10,8.91,9.05
5,2021-12-23,29,5950.00,53352.50,9.18,8.88,9.00
6,2021-12-22,43,34235.00,305587.85,9.25,8.74,9.00
7,2021-12-21,30,11900.00,105172.00,9.00,8.58,8.90
8,2021-12-20,43,10550.00,92712.95,8.97,8.63,8.72
9,2021-12-16,30,19009.00,169934.53,9.07,8.86,8.90
10,2021-12-15,35,32200.00,288974.00,9.00,8.80,8.96
11,2021-12-14,16,17650.00,156018.50,8.97,8.65,8.95
12,2021-12-13,40,24361.00,213619.90,8.90,8.70,8.80
13,2021-12-12,40,13610.00,123408.00,9.19,8.90,8.97
14,2021-12-09,24,9600.00,87370.00,9.30,8.91,9.03
15,2021-12-08,48,43700.00,397932.20,9.30,9.00,9.00
16,2021-12-07,40,35030.00,319957.30,9.18,9.00,9.15
17,2021-12-06,53,32950.00,300551.30,9.20,8.95,9.10
18,2021-12-05,44,45600.00,416820.00,9.25,9.10,9.15
19,2021-12-02,38,35100.00,324414.00,9.38,9.20,9.23
20,2021-12-01,55,30549.00,284405.62,9.58,9.20,9.30
21,2021-11-30,33,11700.00,109076.00,9.48,9.21,9.40
22,2021-11-29,69,27571.00,256549.40,9.50,9.11,9.36
23,2021-11-28,47,22700.00,213157.00,9.55,9.32,9.55
24,2021-11-25,64,38910.00,370871.50,9.71,9.30,9.70
25,2021-11-24,50,29960.00,284481.60,9.64,9.45,9.64
26,2021-11-23,63,23150.00,220834.50,9.67,9.46,9.67
27,2021-11-22,72,39350.00,384268.00,10.28,9.60,9.61
28,2021-11-21,96,53970.00,515826.50,9.85,9.34,9.70
29,2021-11-18,114,62154.00,599211.48,10.00,9.50,9.66
