S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,54,7181.00,2895429.00,412.00,397.90,401.00
2,2021-12-28,105,17919.00,7184283.50,410.00,390.10,406.00
3,2021-12-27,132,27206.00,11016617.70,423.00,397.70,398.00
4,2021-12-26,68,12268.00,5216789.50,433.00,414.00,422.00
5,2021-12-23,151,24283.00,10327770.40,432.30,414.00,426.00
6,2021-12-22,110,14868.00,6212529.40,423.40,406.00,420.00
7,2021-12-21,74,10946.00,4295288.60,403.00,378.10,399.00
8,2021-12-20,62,9955.00,3795797.00,387.00,373.50,376.00
9,2021-12-16,107,12784.00,5044079.00,410.00,385.00,385.00
10,2021-12-15,188,16945.00,7101738.40,438.60,391.00,410.00
11,2021-12-14,70,9495.00,3698323.50,403.70,368.00,403.70
12,2021-12-13,132,13078.00,4863557.50,395.00,364.00,367.00
13,2021-12-12,132,16614.00,6566429.00,415.00,381.30,394.00
14,2021-12-09,111,9152.00,3813196.20,438.00,404.00,416.50
15,2021-12-08,147,18757.00,7900949.30,444.50,411.60,415.00
16,2021-12-07,115,12972.00,5800196.00,467.90,436.00,436.00
17,2021-12-06,182,20088.00,8845769.40,466.00,420.00,455.00
18,2021-12-05,240,31581.00,14051775.90,465.00,440.00,441.00
19,2021-12-02,155,23735.00,11147335.90,487.00,461.00,466.00
20,2021-12-01,383,49420.00,23804295.10,489.00,467.00,483.00
21,2021-11-30,94,12539.00,5733157.90,470.00,450.00,465.10
22,2021-11-29,125,15223.00,7102974.50,480.00,451.10,458.00
23,2021-11-28,339,74102.00,33983487.00,480.00,442.00,459.00
24,2021-11-25,141,20387.00,10033281.40,500.00,480.00,486.00
25,2021-11-24,239,31622.00,14951008.00,499.80,451.00,480.00
26,2021-11-23,165,18972.00,8900644.20,485.00,462.00,471.50
27,2021-11-22,155,21474.00,10604098.80,504.50,485.10,485.20
28,2021-11-21,168,17903.00,8762268.20,499.80,480.00,490.00
29,2021-11-18,238,28751.00,14131396.50,510.00,477.00,479.90
30,2021-11-17,316,43534.00,22125175.40,526.00,496.70,500.00
31,2021-11-16,167,20388.00,9738685.50,492.00,463.30,487.00
32,2021-11-15,137,22444.00,10358695.20,475.00,454.00,458.90
33,2021-11-14,160,26359.00,11909974.50,477.00,437.00,454.90
34,2021-11-11,153,14979.00,6781276.50,467.00,442.10,445.10
35,2021-11-09,174,20249.00,9532025.90,488.00,461.00,468.00
36,2021-11-08,216,40849.00,20290024.80,534.60,484.20,496.00
37,2021-11-03,121,17805.00,8858976.60,510.00,490.00,497.00
38,2021-11-02,243,32025.00,15480000.50,511.40,446.60,500.00
39,2021-11-01,230,38225.00,18253688.40,495.00,462.00,465.00
40,2021-10-31,292,56795.00,27357926.60,490.00,451.00,486.00
41,2021-10-28,175,25522.00,11627654.90,468.00,436.10,462.00
42,2021-10-27,310,49066.00,22055273.60,484.00,414.60,454.00
43,2021-10-26,237,34728.00,14924556.90,440.00,408.00,440.00
44,2021-10-25,164,30924.00,12176915.80,401.50,359.00,400.00
45,2021-10-24,109,15610.00,5539172.40,372.00,332.30,365.00
46,2021-10-21,55,7197.00,2494620.60,355.00,333.30,345.00
47,2021-10-20,75,11865.00,4082395.80,350.10,330.40,344.90
48,2021-10-19,85,9493.00,3121412.40,355.00,320.00,330.00
49,2021-10-18,86,10563.00,3769949.20,373.00,346.20,350.00
50,2021-10-17,24,2280.00,835224.00,376.00,362.00,372.00
51,2021-10-11,151,23343.00,8544574.00,390.00,355.00,365.60
52,2021-10-10,140,22377.00,8843068.10,418.20,376.10,383.60
53,2021-10-06,166,24056.00,9491922.60,410.90,381.50,410.00
54,2021-10-05,122,13699.00,5261980.20,394.00,368.00,389.00
55,2021-10-04,129,15217.00,5700995.20,399.80,361.00,361.00
56,2021-10-03,212,33524.00,13086463.90,421.00,378.90,385.00
57,2021-09-30,80,6418.00,2745519.60,447.90,412.00,421.00
58,2021-09-29,181,41444.00,17396155.50,450.00,408.00,433.00
59,2021-09-28,189,28111.00,11697140.20,438.00,402.20,417.10
60,2021-09-27,139,12362.00,5531451.80,483.70,432.00,444.00
61,2021-09-26,156,27187.00,12953631.50,500.00,461.00,465.00
62,2021-09-23,193,28628.00,14366077.10,530.00,475.10,502.00
63,2021-09-22,190,27088.00,13495692.80,513.70,476.30,513.50
64,2021-09-21,209,21626.00,10118205.70,495.00,449.00,467.00
65,2021-09-20,234,29340.00,13912503.90,519.10,459.00,465.00
66,2021-09-16,395,53345.00,27003487.80,529.00,494.10,509.00
67,2021-09-15,135,17932.00,9931878.50,569.00,539.00,539.00
68,2021-09-14,214,29727.00,16783518.80,587.50,554.00,558.00
69,2021-09-13,491,69741.00,40356195.00,606.00,553.80,565.00
70,2021-09-12,565,85157.00,50725127.00,604.00,565.00,595.00
71,2021-09-09,588,98103.00,53291545.20,560.00,518.00,554.00
72,2021-09-08,179,29743.00,15190548.90,520.00,490.00,515.80
73,2021-09-07,324,44999.00,22649731.80,535.00,489.10,507.00
74,2021-09-06,240,33974.00,16329031.70,509.80,436.10,509.80
75,2021-09-05,237,38478.00,18326832.00,510.00,463.50,463.50
76,2021-09-02,195,19542.00,10017668.00,549.00,490.00,514.90
77,2021-09-01,208,26599.00,14314763.20,560.00,515.00,528.00
78,2021-08-31,496,80649.00,42907357.00,568.40,522.00,535.00
79,2021-08-29,188,17709.00,10177748.00,595.00,558.00,580.00
80,2021-08-26,328,52145.00,30326930.00,605.00,542.00,594.30
81,2021-08-25,227,45973.00,25468920.50,583.00,520.00,550.00
82,2021-08-24,364,49045.00,28534544.50,617.00,566.10,567.00
83,2021-08-19,271,39635.00,25529792.90,672.00,627.00,629.00
84,2021-08-18,415,76913.00,53598174.00,717.00,679.00,685.00
85,2021-08-17,305,91132.00,62182951.20,697.00,657.00,685.00
86,2021-08-16,236,59323.00,38786591.60,678.30,640.00,655.00
87,2021-08-15,414,97765.00,63490221.00,718.00,620.00,645.00
88,2021-08-12,341,78656.00,53807028.50,720.00,667.00,682.00
89,2021-08-11,547,114365.00,76388031.00,696.30,621.00,667.20
90,2021-08-10,356,76816.00,48093505.00,652.80,614.60,633.00
91,2021-08-09,470,91036.00,56433709.30,633.00,597.10,628.00
92,2021-08-08,461,102982.00,61853114.80,626.00,575.00,596.10
93,2021-08-05,352,62443.00,36548159.50,603.00,572.10,603.00
94,2021-08-04,335,75113.00,44428475.20,601.70,574.00,600.00
95,2021-08-03,264,37627.00,21935677.20,601.70,567.00,582.00
96,2021-08-02,390,76838.00,44650808.50,603.00,569.00,590.00
97,2021-08-01,490,99347.00,56962719.70,606.00,545.10,603.00
98,2021-07-29,519,138232.00,77169917.90,591.00,541.00,554.00
