S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2015-08-20,1,13227.00,1375608.00,104.00,104.00,104.00
2,2015-08-05,4,34227.00,3596262.00,110.00,104.00,104.00
3,2015-08-04,1,5197.00,582064.00,112.00,112.00,112.00
4,2015-08-03,3,19645.00,2256298.00,118.00,114.00,114.00
5,2015-04-13,2,90.00,10800.00,120.00,120.00,120.00
6,2014-03-27,2,900.00,90000.00,100.00,100.00,100.00
7,2013-09-30,4,18000.00,2340000.00,130.00,130.00,130.00
8,2012-08-12,1,2100.00,277200.00,132.00,132.00,132.00
9,2012-05-31,1,900.00,120600.00,134.00,134.00,134.00
10,2011-01-16,2,25000.00,4750000.00,190.00,190.00,190.00
11,2010-08-19,4,4700.00,893000.00,190.00,190.00,190.00
