S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-28,1,662.00,79440.00,120.00,120.00,120.00
2,2021-11-03,1,26595.00,3191400.00,120.00,120.00,120.00
3,2021-10-31,7,27917.00,3350040.00,120.00,120.00,120.00
4,2021-09-21,1,7000.00,840000.00,120.00,120.00,120.00
5,2021-09-15,1,66421.00,7970520.00,120.00,120.00,120.00
6,2021-08-26,2,66694.00,8003280.00,120.00,120.00,120.00
7,2021-08-25,1,9500.00,1140000.00,120.00,120.00,120.00
8,2021-08-24,1,4617.00,554040.00,120.00,120.00,120.00
9,2021-08-18,1,23353.00,2802360.00,120.00,120.00,120.00
10,2021-08-01,1,2581.00,309720.00,120.00,120.00,120.00
11,2021-07-29,4,9157.00,1080526.00,118.00,118.00,118.00
12,2021-07-26,1,4102.00,484036.00,118.00,118.00,118.00
13,2021-07-12,3,80395.00,9486610.00,118.00,118.00,118.00
14,2021-07-07,2,110683.00,12709228.00,116.00,114.00,116.00
15,2021-06-24,2,98830.00,11068960.00,112.00,112.00,112.00
16,2021-06-20,2,10094.00,1130528.00,112.00,112.00,112.00
17,2021-06-17,3,540000.00,60480000.00,112.00,112.00,112.00
18,2021-06-16,3,100000.00,11200000.00,112.00,112.00,112.00
19,2021-05-09,1,12931.00,1448272.00,112.00,112.00,112.00
20,2021-05-02,1,11439.00,1281168.00,112.00,112.00,112.00
21,2021-04-27,1,65390.00,7323680.00,112.00,112.00,112.00
22,2021-04-20,2,129217.00,14472304.00,112.00,112.00,112.00
23,2021-04-15,1,10735.00,1202320.00,112.00,112.00,112.00
24,2021-04-01,1,21753.00,2436336.00,112.00,112.00,112.00
25,2021-03-31,3,70488.00,7894656.00,112.00,112.00,112.00
26,2021-03-30,1,100000.00,11200000.00,112.00,112.00,112.00
27,2021-03-10,1,27223.00,3048976.00,112.00,112.00,112.00
28,2021-01-25,1,60000.00,6720000.00,112.00,112.00,112.00
29,2021-01-03,1,27000.00,3024000.00,112.00,112.00,112.00
30,2020-12-30,10,324979.00,36397648.00,112.00,112.00,112.00
31,2020-12-29,7,577342.00,64662304.00,112.00,112.00,112.00
32,2020-12-17,2,125000.00,14000000.00,112.00,112.00,112.00
33,2020-12-13,2,81000.00,9072000.00,112.00,112.00,112.00
34,2020-12-07,1,21754.00,2436448.00,112.00,112.00,112.00
35,2020-12-06,1,76138.00,8527456.00,112.00,112.00,112.00
36,2020-12-02,2,139224.00,15593088.00,112.00,112.00,112.00
37,2020-12-01,2,95238.00,10666656.00,112.00,112.00,112.00
38,2020-11-23,4,70000.00,7840000.00,112.00,112.00,112.00
39,2020-11-22,2,17640.00,1975680.00,112.00,112.00,112.00
40,2020-11-19,3,54384.00,6091008.00,112.00,112.00,112.00
41,2020-11-03,1,91366.00,10232992.00,112.00,112.00,112.00
42,2020-10-18,2,58028.00,6499136.00,112.00,112.00,112.00
43,2020-10-14,1,31917.00,3574704.00,112.00,112.00,112.00
44,2020-10-05,1,11096.00,1242752.00,112.00,112.00,112.00
45,2020-09-24,2,100754.00,11284448.00,112.00,112.00,112.00
46,2020-08-18,9,275637.00,30871344.00,112.00,112.00,112.00
47,2020-08-17,3,43154.00,4919556.00,114.00,114.00,114.00
48,2020-08-03,1,12519.00,1427166.00,114.00,114.00,114.00
49,2020-07-26,1,12040.00,1372560.00,114.00,114.00,114.00
50,2020-03-12,2,83136.00,8640008.00,114.00,114.00,114.00
51,2020-03-11,5,85509.00,9470999.00,116.00,116.00,116.00
52,2020-03-04,2,55063.00,5671489.00,116.00,116.00,116.00
53,2020-02-25,1,55396.00,5539600.00,116.00,116.00,116.00
54,2020-02-18,1,47124.00,5466384.00,116.00,116.00,116.00
55,2020-01-14,2,2000.00,232000.00,116.00,116.00,116.00
56,2020-01-05,1,5365.00,633070.00,118.00,118.00,118.00
57,2019-12-12,1,555.00,66600.00,120.00,120.00,120.00
58,2019-12-02,3,68048.00,8165760.00,120.00,120.00,120.00
59,2019-11-13,1,2.00,240.00,120.00,120.00,120.00
60,2019-11-04,1,376.00,45120.00,120.00,120.00,120.00
61,2019-09-29,1,13000.00,1586000.00,122.00,122.00,122.00
