S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,61,2750.00,2915645.00,1087.20,1023.40,1048.60
2,2021-12-28,64,3544.00,3736595.60,1065.90,992.00,1065.90
3,2021-12-27,67,2330.00,2454831.00,1111.00,1030.00,1030.00
4,2021-12-26,61,7161.00,7974580.00,1135.00,1083.00,1090.00
5,2021-12-23,96,3731.00,4065095.00,1125.00,1039.80,1125.00
6,2021-12-22,78,4475.00,4832215.00,1120.00,1006.00,1115.00
7,2021-12-21,69,1304.00,1339642.00,1090.00,997.20,1090.00
8,2021-12-20,63,2560.00,2611799.00,1065.00,985.00,1015.10
9,2021-12-16,51,5660.00,5801960.50,1081.80,999.00,1081.80
10,2021-12-15,73,2871.00,2956896.50,1085.90,1012.00,1039.90
11,2021-12-14,56,4128.00,4301796.60,1064.80,995.00,1064.80
12,2021-12-13,103,9061.00,8868877.00,1036.00,925.00,1035.00
13,2021-12-12,91,13255.00,13162711.50,1033.70,953.00,996.00
14,2021-12-09,74,3074.00,3107018.00,1053.60,1000.00,1013.10
15,2021-12-08,49,2515.00,2601669.00,1055.00,1010.90,1053.60
16,2021-12-07,62,4801.00,5054035.00,1071.00,1037.70,1055.00
17,2021-12-06,90,4490.00,4660647.00,1085.90,1007.00,1050.00
18,2021-12-05,113,4860.00,5115872.00,1118.00,1033.00,1065.00
19,2021-12-02,90,4405.00,4834301.00,1120.00,1075.00,1101.90
20,2021-12-01,59,1610.00,1802600.00,1137.00,1100.00,1100.00
21,2021-11-30,77,2427.00,2673096.60,1154.00,1070.00,1119.00
22,2021-11-29,59,1420.00,1564550.00,1121.70,1078.30,1096.00
23,2021-11-28,80,6141.00,6899182.00,1148.00,1087.80,1100.00
24,2021-11-25,102,3546.00,4163173.00,1190.00,1150.00,1168.00
25,2021-11-24,81,13985.00,15921126.00,1191.00,1123.00,1170.00
26,2021-11-23,88,2735.00,3162639.00,1173.00,1149.00,1168.00
27,2021-11-22,91,1890.00,2241999.00,1201.00,1168.00,1196.00
28,2021-11-21,103,1670.00,1956534.50,1193.40,1151.10,1190.00
29,2021-11-18,79,2430.00,2895657.00,1210.00,1170.00,1170.00
30,2021-11-17,177,13217.00,16026397.60,1259.00,1180.00,1225.00
31,2021-11-16,107,5147.00,5941039.00,1200.00,1107.00,1178.00
32,2021-11-15,91,6479.00,7571485.90,1222.50,1155.00,1165.00
33,2021-11-14,175,8577.00,10183681.00,1219.00,1144.00,1199.00
34,2021-11-11,91,3452.00,4034892.60,1198.00,1150.00,1172.00
35,2021-11-09,105,3823.00,4580872.60,1279.00,1159.00,1180.00
36,2021-11-08,131,17742.00,21393295.50,1265.00,1191.00,1230.00
37,2021-11-03,59,1091.00,1337638.40,1244.00,1210.00,1239.00
38,2021-11-02,79,5545.00,6827136.00,1295.00,1200.00,1245.00
39,2021-11-01,105,5640.00,6904522.50,1264.00,1200.50,1228.90
40,2021-10-31,97,4370.00,5366751.00,1278.00,1185.00,1229.90
41,2021-10-28,73,1785.00,2175544.00,1244.00,1200.50,1230.00
42,2021-10-27,89,2066.00,2529363.00,1250.00,1206.00,1225.00
43,2021-10-26,115,7044.00,8783416.00,1300.00,1187.00,1253.00
44,2021-10-25,157,14659.00,17376836.50,1227.60,1116.00,1227.00
45,2021-10-24,96,4008.00,4493917.00,1135.10,1070.00,1116.00
46,2021-10-21,49,2160.00,2347890.00,1100.00,1065.00,1090.00
47,2021-10-20,67,3920.00,4271365.00,1110.00,1067.00,1110.00
48,2021-10-19,93,4071.00,4282190.50,1090.00,1020.00,1088.30
49,2021-10-18,37,3418.00,3663447.00,1114.50,1051.00,1051.00
50,2021-10-17,33,400.00,437934.00,1122.00,1070.00,1115.00
51,2021-10-11,29,1635.00,1784405.00,1100.00,1071.00,1100.00
52,2021-10-10,40,1660.00,1802030.00,1120.00,1056.50,1119.00
53,2021-10-06,55,999.00,1082990.00,1155.00,1071.00,1100.00
54,2021-10-05,107,8766.00,9548876.00,1130.00,1066.10,1077.00
55,2021-10-04,115,2732.00,2992644.00,1122.00,1040.00,1113.80
56,2021-10-03,129,6245.00,6742714.00,1110.00,1050.00,1104.00
57,2021-09-30,86,2935.00,3249956.00,1130.00,1080.00,1087.00
58,2021-09-29,116,7120.00,7834895.00,1150.00,1049.20,1134.00
59,2021-09-28,181,12230.00,13480265.80,1125.00,1080.00,1100.00
60,2021-09-27,124,9140.00,10551635.00,1225.00,1100.00,1130.00
61,2021-09-26,117,2270.00,2672303.00,1208.00,1160.00,1178.00
62,2021-09-23,108,2380.00,2830037.30,1224.00,1165.30,1202.00
63,2021-09-22,95,3250.00,3889313.00,1225.00,1155.00,1200.00
64,2021-09-21,172,7649.00,8942900.00,1235.00,1150.00,1155.00
65,2021-09-20,203,18950.00,22459553.80,1280.00,1168.20,1190.00
66,2021-09-16,213,12580.00,15716029.00,1319.10,1212.00,1298.00
67,2021-09-15,190,11735.00,15172092.00,1346.00,1268.00,1346.00
68,2021-09-14,176,7280.00,9490346.00,1377.00,1276.00,1320.00
69,2021-09-13,167,11728.00,15505907.00,1360.00,1276.00,1324.00
70,2021-09-12,269,17646.00,23437295.10,1346.00,1291.00,1342.00
71,2021-09-09,152,5125.00,6631237.00,1340.00,1238.90,1314.00
72,2021-09-08,124,3695.00,4626553.00,1292.00,1240.00,1264.00
73,2021-09-07,171,13450.00,17265550.00,1313.20,1268.00,1268.00
74,2021-09-06,257,16230.00,21216996.00,1340.20,1230.20,1340.00
75,2021-09-05,316,37460.00,46033278.00,1356.00,1200.00,1289.60
76,2021-09-02,295,23098.00,30273504.00,1421.00,1278.00,1280.00
77,2021-09-01,256,16427.00,22280809.00,1400.00,1313.00,1330.00
78,2021-08-31,470,40471.00,56233334.00,1449.50,1343.00,1394.00
79,2021-08-29,538,22735.00,32774748.60,1499.40,1414.00,1479.00
80,2021-08-26,677,80872.00,117897172.30,1530.00,1345.00,1530.00
81,2021-08-25,604,106520.00,138845009.50,1400.00,1250.00,1400.00
82,2021-08-24,862,47405.00,63066822.00,1400.00,1297.60,1300.00
83,2021-08-19,626,21471.00,30788943.00,1490.60,1407.00,1421.00
84,2021-08-18,692,53488.00,76271351.10,1521.00,1385.00,1521.00
85,2021-08-17,746,71755.00,96518946.00,1408.00,1257.00,1408.00
86,2021-08-16,660,43504.00,56481552.50,1350.00,1225.00,1280.00
87,2021-08-15,735,57818.00,70664971.00,1352.00,1155.00,1352.00
88,2021-08-12,1151,99432.00,126273427.00,1276.00,1183.00,1276.00
89,2021-08-11,853,78191.00,91383704.80,1239.70,1115.00,1160.00
90,2021-08-10,1037,85263.00,89675547.00,1127.00,1005.00,1127.00
91,2021-08-09,871,43092.00,43358079.00,1030.00,956.20,1025.00
92,2021-08-08,328,15800.00,15508878.50,1003.00,946.00,970.00
93,2021-08-05,232,12866.00,12484541.00,999.00,955.00,965.00
94,2021-08-04,358,25246.00,24930933.40,1007.00,975.00,985.00
95,2021-08-03,308,13563.00,13286872.00,994.50,965.00,990.00
96,2021-08-02,311,24890.00,24325376.50,994.50,961.00,975.00
97,2021-08-01,323,12949.00,12593204.00,980.00,954.00,975.00
98,2021-07-29,260,11406.00,11084342.00,985.00,963.00,970.20
99,2021-07-28,380,16239.00,16441825.00,1066.00,975.00,989.90
100,2021-07-27,404,19418.00,19288276.50,1019.00,961.00,985.00
101,2021-07-26,355,14942.00,14694866.30,999.90,960.00,980.00
102,2021-07-25,473,30898.00,30368784.00,1000.00,960.00,989.00
103,2021-07-22,639,36976.00,36069987.60,989.00,938.00,984.00
104,2021-07-20,496,41571.00,39086606.70,963.00,915.00,950.00
105,2021-07-19,379,29255.00,27070766.50,940.00,904.60,929.00
106,2021-07-18,434,21870.00,19941109.00,925.00,874.00,920.00
107,2021-07-15,233,18108.00,15968182.00,891.00,853.00,890.00
108,2021-07-14,125,4345.00,3759893.00,885.00,852.00,872.00
109,2021-07-13,114,6690.00,5812375.00,879.00,850.00,869.00
110,2021-07-12,165,14943.00,12912307.00,882.00,849.00,873.00
111,2021-07-11,206,13015.00,11308845.00,885.00,851.00,874.00
112,2021-07-08,156,19999.00,16750153.00,855.00,827.00,855.00
113,2021-07-07,127,5865.00,4917965.00,869.00,822.00,847.00
114,2021-07-06,199,12311.00,10156576.00,869.00,810.00,869.00
115,2021-07-05,132,1640.00,1351180.00,838.00,815.00,826.00
116,2021-07-04,122,1774.00,1474952.00,835.00,821.00,835.00
117,2021-07-01,184,7561.00,6348476.00,868.00,825.00,835.00
