S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-11-28,1,80000.00,28776000.00,359.70,359.70,359.70
2,2021-11-25,1,80000.00,29360000.00,367.00,367.00,367.00
3,2021-09-23,1,25000.00,9175000.00,367.00,367.00,367.00
4,2021-03-07,1,22800.00,5928000.00,260.00,260.00,260.00
5,2021-02-15,3,3000.00,795000.00,265.00,265.00,265.00
6,2021-02-01,3,136412.00,35876356.00,263.00,263.00,263.00
7,2021-01-05,1,40000.00,10520000.00,263.00,263.00,263.00
8,2021-01-04,1,92378.00,24757304.00,268.00,268.00,268.00
9,2021-01-03,1,96228.00,26270244.00,273.00,273.00,273.00
10,2020-12-30,1,21587.00,6001186.00,278.00,278.00,278.00
11,2020-11-26,1,10000.00,2830000.00,283.00,283.00,283.00
12,2020-11-08,1,7500.00,2122500.00,283.00,283.00,283.00
13,2020-11-04,1,45000.00,12735000.00,283.00,283.00,283.00
14,2020-08-02,1,40000.00,10200000.00,255.00,255.00,255.00
15,2019-06-26,1,2000.00,746000.00,373.00,373.00,373.00
16,2019-06-02,1,19000.00,7220000.00,380.00,380.00,380.00
17,2018-07-12,2,21383.00,9408520.00,440.00,440.00,440.00
18,2018-02-14,2,42768.00,17534880.00,410.00,410.00,410.00
19,2017-08-16,2,40536.00,34658280.00,855.00,855.00,855.00
20,2017-08-15,2,45000.00,38475000.00,855.00,855.00,855.00
21,2017-07-25,1,17107.00,14626485.00,855.00,855.00,855.00
22,2016-09-27,4,25000.00,20000000.00,800.00,800.00,800.00
23,2016-04-05,1,25920.00,11016000.00,425.00,425.00,425.00
24,2015-12-17,1,20250.00,4495500.00,222.00,222.00,222.00
