S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-16,1,7000.00,1001000.00,143.00,143.00,143.00
2,2021-10-06,6,30758.00,6271669.50,204.00,203.90,204.00
3,2021-10-03,1,35000.00,7136500.00,203.90,203.90,203.90
4,2021-09-16,1,62500.00,13000000.00,208.00,208.00,208.00
5,2021-08-15,1,8851.00,1805604.00,204.00,204.00,204.00
6,2021-07-18,1,11753.00,2397612.00,204.00,204.00,204.00
7,2021-07-08,1,67500.00,11340000.00,168.00,168.00,168.00
8,2021-03-25,3,4953.00,846963.00,171.00,171.00,171.00
9,2021-03-07,1,3719.00,635949.00,171.00,171.00,171.00
10,2021-02-14,1,619.00,105849.00,171.00,171.00,171.00
11,2020-10-20,1,115143.00,17271450.00,150.00,150.00,150.00
12,2020-08-19,1,9432.00,1414800.00,150.00,150.00,150.00
13,2020-06-30,1,29000.00,4350000.00,150.00,150.00,150.00
14,2020-03-16,1,30452.00,4567800.00,150.00,150.00,150.00
15,2020-01-01,1,7215.00,1103895.00,153.00,153.00,153.00
16,2019-12-29,1,51500.00,8034000.00,156.00,156.00,156.00
17,2019-11-26,2,240524.00,38243316.00,159.00,159.00,159.00
18,2019-09-30,1,50000.00,7500000.00,150.00,150.00,150.00
19,2019-09-16,1,6434.00,900760.00,159.00,159.00,159.00
20,2019-04-22,1,2000.00,318000.00,159.00,159.00,159.00
21,2019-04-15,4,39691.00,6310869.00,159.00,159.00,159.00
22,2018-09-17,1,12000.00,1740000.00,145.00,145.00,145.00
23,2018-08-29,1,16878.00,2447310.00,145.00,145.00,145.00
24,2018-08-09,1,10000.00,1470000.00,147.00,147.00,147.00
25,2018-07-16,1,84.00,12600.00,150.00,150.00,150.00
26,2018-06-11,1,4495.00,674250.00,150.00,150.00,150.00
27,2018-05-28,2,337480.00,50622000.00,150.00,150.00,150.00
28,2018-01-21,4,62176.00,9326520.00,157.00,150.00,150.00
29,2017-08-24,1,14497.00,4711525.00,325.00,325.00,325.00
30,2017-07-24,1,14045.00,4564625.00,325.00,325.00,325.00
31,2017-02-01,3,18570.00,6035250.00,325.00,325.00,325.00
32,2017-01-19,1,26460.00,8599500.00,325.00,325.00,325.00
33,2017-01-10,1,29200.00,9490000.00,325.00,325.00,325.00
34,2016-12-04,3,111580.00,36263500.00,325.00,325.00,325.00
35,2016-08-30,1,16836.00,5471700.00,325.00,325.00,325.00
36,2016-08-16,3,63000.00,20349000.00,323.00,323.00,323.00
37,2016-07-20,1,995.00,321385.00,323.00,323.00,323.00
38,2016-07-13,2,98208.00,31748184.00,329.00,323.00,323.00
39,2016-06-12,5,55000.00,18357000.00,335.00,321.00,335.00
40,2016-03-13,1,4978.00,1568070.00,315.00,315.00,315.00
41,2016-02-29,1,1038.00,326970.00,315.00,315.00,315.00
42,2015-07-28,5,11525.00,1728570.00,150.00,145.00,150.00
43,2015-05-26,6,119595.00,16623705.00,139.00,139.00,139.00
44,2015-03-04,1,15000.00,2085000.00,139.00,139.00,139.00
45,2015-02-02,2,10582.00,1449734.00,137.00,137.00,137.00
46,2015-01-26,1,15545.00,2129665.00,137.00,137.00,137.00
47,2014-10-16,1,25501.00,3442635.00,135.00,135.00,135.00
48,2014-09-30,2,51000.00,6885000.00,135.00,135.00,135.00
49,2014-09-28,1,42070.00,5679450.00,135.00,135.00,135.00
50,2014-08-21,5,60554.00,8174790.00,135.00,135.00,135.00
51,2014-04-17,1,51100.00,7000700.00,137.00,137.00,137.00
52,2014-03-11,3,46950.00,6338250.00,135.00,135.00,135.00
53,2014-02-25,8,361040.00,48740400.00,135.00,135.00,135.00
54,2014-01-05,2,10877.00,158339825.00,133.00,133.00,133.00
55,2014-01-01,3,35500.00,4792500.00,135.00,135.00,135.00
56,2013-11-11,1,26680.00,3655160.00,137.00,137.00,137.00
57,2013-10-23,2,15053.00,2062367.00,139.00,137.00,139.00
58,2013-10-10,7,333037.00,44158695.00,135.00,126.00,135.00
59,2013-09-19,1,15106.00,1873144.00,124.00,124.00,124.00
60,2013-09-05,1,10000.00,1240000.00,124.00,124.00,124.00
61,2013-07-22,4,100000.00,12328000.00,124.00,122.00,124.00
62,2013-05-15,1,60000.00,7200000.00,120.00,120.00,120.00
63,2013-05-07,2,24100.00,2891800.00,120.00,118.00,120.00
64,2013-04-30,1,8000.00,928000.00,116.00,116.00,116.00
65,2013-04-28,2,200.00,23400.00,118.00,116.00,118.00
66,2013-04-23,2,200.00,22600.00,114.00,112.00,114.00
67,2013-04-16,2,200.00,21800.00,110.00,108.00,110.00
68,2013-04-08,3,300.00,31200.00,106.00,102.00,106.00
69,2013-01-30,2,105250.00,10525000.00,100.00,100.00,100.00
70,2013-01-17,1,90286.00,9028600.00,100.00,100.00,100.00
71,2012-12-04,2,119000.00,11900000.00,100.00,100.00,100.00
72,2012-11-06,1,58.00,5800.00,100.00,100.00,100.00
73,2012-10-14,1,50.00,5000.00,100.00,100.00,100.00
74,2012-10-08,1,116277.00,11627700.00,100.00,100.00,100.00
75,2012-09-19,4,66150.00,6615000.00,100.00,100.00,100.00
76,2012-09-05,3,29894.00,2989400.00,100.00,100.00,100.00
77,2012-08-30,2,7874.00,787400.00,100.00,100.00,100.00
78,2012-08-28,1,15000.00,1500000.00,100.00,100.00,100.00
79,2012-06-19,1,2625.00,262500.00,100.00,100.00,100.00
80,2012-06-18,14,107545.00,10754500.00,100.00,100.00,100.00
81,2012-06-17,2,28245.00,2824500.00,100.00,100.00,100.00
82,2012-06-14,12,91925.00,9192500.00,100.00,100.00,100.00
83,2012-06-13,11,41570.00,4160000.00,110.00,100.00,100.00
