S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,666,149319.00,115416765.50,822.00,760.00,822.00
2,2021-12-28,608,71664.00,56602366.10,859.20,789.10,789.10
3,2021-12-27,661,129355.00,101203826.00,876.70,755.70,876.70
4,2021-12-26,660,99892.00,79526480.00,844.00,764.00,797.00
5,2021-12-23,1501,251438.00,206844186.50,886.90,814.50,844.00
6,2021-12-22,830,155215.00,133765227.20,925.00,832.50,905.00
7,2021-12-21,396,47236.00,43258095.70,995.00,913.80,925.00
8,2021-12-20,789,227143.00,192710651.60,1015.30,830.70,1015.30
9,2021-12-16,176,21893.00,19181821.10,923.00,835.90,923.00
10,2021-12-15,345,46028.00,39585282.60,892.50,820.00,888.00
11,2021-12-14,142,21798.00,17702783.30,849.00,716.00,849.00
12,2021-12-13,123,11904.00,8204718.80,771.90,651.80,771.90
13,2021-12-12,84,8006.00,5712823.50,739.00,705.00,705.10
14,2021-12-09,47,4406.00,3217953.40,744.60,716.00,725.10
15,2021-12-08,47,6003.00,4424950.00,766.00,730.00,730.00
16,2021-12-07,65,5083.00,3863968.10,780.10,740.00,754.00
17,2021-12-06,92,10728.00,7917885.00,764.90,717.00,764.90
18,2021-12-05,83,9232.00,7066052.50,780.00,741.00,743.10
19,2021-12-02,92,6937.00,5438687.10,801.00,765.00,783.00
20,2021-12-01,37,3746.00,3005417.40,809.70,796.10,809.70
21,2021-11-30,126,9953.00,7824289.40,826.00,779.00,794.00
22,2021-11-29,82,4081.00,3274910.00,831.30,795.00,795.00
23,2021-11-28,82,6604.00,5376588.20,850.00,802.10,815.00
24,2021-11-25,82,7836.00,6602319.00,869.00,835.00,835.00
25,2021-11-24,66,4028.00,3411605.00,869.00,828.10,842.00
26,2021-11-23,65,3244.00,2761813.00,897.00,835.00,864.00
27,2021-11-22,59,4317.00,3817304.50,912.00,860.50,880.00
28,2021-11-21,70,4855.00,4268870.50,895.00,871.00,880.00
29,2021-11-18,110,6525.00,5868865.00,945.00,890.00,895.00
30,2021-11-17,156,16084.00,14879937.50,957.10,882.00,928.00
31,2021-11-16,96,7710.00,6713946.10,885.00,840.00,870.10
32,2021-11-15,81,6564.00,5572331.50,867.00,840.00,840.00
33,2021-11-14,54,5475.00,4582029.50,850.00,820.00,834.00
34,2021-11-11,203,14336.00,12066911.40,872.10,819.30,830.00
35,2021-11-09,252,37197.00,32898817.50,943.50,870.00,877.10
36,2021-11-08,96,6690.00,6198896.80,955.00,901.00,925.00
37,2021-11-03,107,12575.00,11869993.00,958.00,930.00,937.00
38,2021-11-02,168,16340.00,15446416.90,990.00,929.00,960.00
39,2021-11-01,154,20472.00,20103578.40,1035.00,970.00,972.00
40,2021-10-31,131,12251.00,12272506.00,1020.00,969.00,1015.00
41,2021-10-28,126,11223.00,10991041.30,1007.10,967.00,984.90
42,2021-10-27,179,14131.00,13932869.90,1020.00,950.00,989.00
43,2021-10-26,205,18649.00,18370132.50,1008.00,916.00,1000.00
44,2021-10-25,270,37960.00,33934839.70,933.90,833.00,933.90
45,2021-10-24,95,11203.00,9290477.20,849.00,798.70,849.00
46,2021-10-21,102,10635.00,8672490.50,847.00,790.00,824.00
47,2021-10-20,111,11048.00,8889267.60,831.00,770.00,831.00
48,2021-10-19,147,9844.00,7555616.50,827.00,748.10,773.00
49,2021-10-18,102,14379.00,11907040.10,877.00,810.00,830.00
50,2021-10-17,43,4223.00,3616600.00,875.00,841.00,860.00
51,2021-10-11,90,7827.00,6619849.80,880.00,838.10,849.90
52,2021-10-10,127,9521.00,8422072.50,910.00,860.00,880.00
53,2021-10-06,150,14226.00,12019720.70,879.00,814.00,876.00
54,2021-10-05,91,12045.00,9787462.50,836.00,802.00,815.00
55,2021-10-04,157,14573.00,11474387.60,841.30,765.10,804.00
56,2021-10-03,166,20671.00,16930308.30,897.00,799.70,824.90
57,2021-09-30,112,8769.00,7868853.60,925.60,880.00,880.00
58,2021-09-29,117,14202.00,12734268.70,933.90,879.10,907.50
59,2021-09-28,259,26328.00,24787333.00,1010.00,923.30,923.30
60,2021-09-27,273,62944.00,57876133.60,1025.80,893.00,1025.80
61,2021-09-26,144,17289.00,17017105.30,1035.00,965.00,967.00
62,2021-09-23,224,29247.00,30008068.50,1080.00,995.00,1018.70
63,2021-09-22,166,18755.00,18717671.70,1019.00,950.00,1018.00
64,2021-09-21,270,33749.00,31530300.10,1000.00,875.00,945.00
65,2021-09-20,220,21064.00,20627107.10,1035.30,941.00,970.20
66,2021-09-16,406,38518.00,38628150.90,1051.00,980.00,1015.00
67,2021-09-15,227,23608.00,25581493.60,1122.00,1050.00,1050.00
68,2021-09-14,143,12502.00,13936855.10,1170.00,1100.00,1110.00
69,2021-09-13,145,13683.00,15788397.10,1187.00,1120.00,1130.00
70,2021-09-12,133,14369.00,16229763.90,1146.00,1100.00,1136.00
71,2021-09-09,153,15840.00,17867247.70,1180.00,1104.50,1104.50
72,2021-09-08,174,72033.00,81222152.00,1173.00,1121.70,1136.00
73,2021-09-07,197,26098.00,31248736.80,1251.50,1159.00,1185.00
74,2021-09-06,326,41981.00,48850431.00,1210.00,1060.00,1210.00
75,2021-09-05,306,40795.00,44654876.80,1186.00,1067.40,1100.00
76,2021-09-02,389,61135.00,74780782.10,1279.80,1180.00,1186.00
77,2021-09-01,235,30814.00,38767308.20,1310.00,1240.00,1240.00
78,2021-08-31,454,55233.00,69013206.10,1330.00,1200.50,1268.00
