S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-27,1,100.00,115990.00,1159.90,1159.90,1159.90
2,2021-12-22,1,50.00,57605.00,1152.10,1152.10,1152.10
3,2021-12-21,2,65.00,74689.00,1152.60,1129.60,1129.60
4,2021-12-20,1,100.00,113000.00,1130.00,1130.00,1130.00
5,2021-12-16,1,200.00,224000.00,1120.00,1120.00,1120.00
6,2021-12-13,4,255.00,288875.00,1140.00,1130.00,1140.00
7,2021-12-12,1,100.00,113000.00,1130.00,1130.00,1130.00
8,2021-12-09,5,550.00,612350.00,1115.00,1111.00,1115.00
9,2021-12-08,1,50.00,56350.00,1127.00,1127.00,1127.00
10,2021-12-06,1,50.00,56350.00,1127.00,1127.00,1127.00
11,2021-12-05,3,245.00,277780.00,1150.00,1127.00,1127.00
12,2021-11-24,2,75.00,87020.00,1161.00,1159.90,1161.00
13,2021-11-22,1,25.00,28500.00,1140.00,1140.00,1140.00
14,2021-11-17,1,50.00,57000.00,1140.00,1140.00,1140.00
15,2021-11-16,1,95.00,109725.00,1155.00,1155.00,1155.00
16,2021-11-15,3,225.00,259250.00,1155.00,1150.00,1155.00
17,2021-11-14,2,125.00,143125.00,1149.50,1127.00,1149.50
18,2021-11-11,3,375.00,430575.00,1150.00,1125.00,1150.00
19,2021-11-09,1,25.00,28175.00,1127.00,1127.00,1127.00
20,2021-11-02,1,200.00,230000.00,1150.00,1150.00,1150.00
21,2021-11-01,2,50.00,57500.00,1150.00,1150.00,1150.00
22,2021-10-31,2,125.00,143500.00,1150.00,1140.00,1150.00
23,2021-10-26,2,125.00,143500.00,1150.00,1140.00,1150.00
24,2021-10-18,5,671.00,759375.00,1140.00,1125.00,1140.00
25,2021-10-11,1,50.00,57000.00,1140.00,1140.00,1140.00
26,2021-10-06,3,345.00,391650.00,1140.00,1130.00,1140.00
27,2021-10-03,2,200.00,225000.00,1130.00,1120.00,1130.00
28,2021-09-30,1,25.00,28025.00,1121.00,1121.00,1121.00
29,2021-09-29,2,165.00,185813.00,1130.00,1120.20,1120.20
30,2021-09-23,2,102.00,115020.00,1135.00,1120.00,1135.00
31,2021-09-20,4,583.00,653965.00,1125.00,1120.00,1120.00
32,2021-09-13,2,25.00,28500.00,1140.00,1140.00,1140.00
33,2021-09-12,5,275.00,312636.50,1145.00,1135.00,1145.00
34,2021-09-09,2,50.00,57325.00,1148.00,1145.00,1145.00
35,2021-09-06,3,400.00,462150.00,1172.00,1150.00,1150.00
36,2021-09-05,1,25.00,28800.00,1152.00,1152.00,1152.00
37,2021-08-31,1,50.00,56510.00,1130.20,1130.20,1130.20
38,2021-08-29,5,166.00,187972.00,1140.00,1130.00,1132.00
39,2021-08-26,7,705.00,807541.50,1166.90,1143.70,1143.70
40,2021-08-19,1,40.00,47628.00,1190.70,1190.70,1190.70
41,2021-08-11,3,45.00,54580.00,1215.00,1212.00,1215.00
42,2021-08-10,9,775.00,922715.00,1195.00,1171.10,1195.00
43,2021-08-09,10,460.00,541810.00,1190.00,1160.00,1190.00
44,2021-08-08,5,430.00,498800.00,1160.00,1160.00,1160.00
45,2021-08-05,2,100.00,116000.00,1160.00,1160.00,1160.00
46,2021-08-02,4,190.00,222300.00,1170.00,1170.00,1170.00
47,2021-08-01,3,225.00,262750.00,1170.00,1165.00,1170.00
48,2021-07-27,14,740.00,853963.00,1168.00,1145.10,1165.00
49,2021-07-26,6,630.00,729300.00,1160.00,1150.00,1160.00
50,2021-07-25,5,225.00,259905.00,1160.00,1154.00,1154.00
51,2021-07-22,6,165.00,191470.00,1173.00,1150.00,1154.00
52,2021-07-20,5,525.00,599000.00,1150.00,1135.00,1150.00
53,2021-07-19,11,750.00,861875.00,1150.00,1145.00,1145.00
54,2021-07-18,14,730.00,849450.00,1180.00,1152.60,1160.00
55,2021-07-15,1,50.00,60000.00,1200.00,1200.00,1200.00
56,2021-07-13,6,855.00,1038795.00,1219.00,1195.00,1196.00
57,2021-07-12,9,525.00,620000.00,1190.00,1172.00,1172.00
58,2021-07-11,1,10.00,12050.00,1205.00,1205.00,1205.00
59,2021-07-08,1,10.00,12060.00,1206.00,1206.00,1206.00
60,2021-07-07,1,10.00,12300.00,1230.00,1230.00,1230.00
61,2021-07-06,3,150.00,186100.00,1242.00,1240.00,1242.00
62,2021-07-05,21,2042.00,2456700.00,1220.00,1178.00,1220.00
63,2021-07-04,8,656.00,720472.00,1155.00,1050.00,1155.00
