S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-02,8,25504.00,3570560.00,140.00,140.00,140.00
2,2021-11-30,1,28574.00,4000360.00,140.00,140.00,140.00
3,2021-10-11,5,16215.00,2270100.00,140.00,140.00,140.00
4,2021-09-02,2,122698.00,17294200.00,142.00,140.00,140.00
5,2021-09-01,2,6276.00,878640.00,140.00,140.00,140.00
6,2021-05-02,1,6000.00,840000.00,140.00,140.00,140.00
7,2021-04-27,2,36348.00,5088720.00,140.00,140.00,140.00
8,2021-04-22,1,28574.00,4000360.00,140.00,140.00,140.00
9,2021-04-21,4,111163.00,15562820.00,140.00,140.00,140.00
10,2021-04-05,1,14912.00,2087680.00,140.00,140.00,140.00
11,2021-04-04,1,2750.00,385000.00,140.00,140.00,140.00
12,2021-03-17,1,23000.00,3220000.00,140.00,140.00,140.00
13,2021-01-10,2,36300.00,5299800.00,146.00,146.00,146.00
14,2020-10-18,1,31609.00,5594793.00,177.00,177.00,177.00
15,2020-03-03,1,50000.00,8850000.00,177.00,177.00,177.00
16,2019-12-05,2,48000.00,6576000.00,137.00,137.00,137.00
17,2019-08-26,1,16491.00,2259267.00,137.00,137.00,137.00
18,2019-04-30,1,27488.00,3573440.00,130.00,130.00,130.00
19,2019-04-10,1,52205.00,6786650.00,130.00,130.00,130.00
20,2019-04-03,1,23523.00,3057990.00,130.00,130.00,130.00
21,2019-03-17,10,343088.00,44601440.00,130.00,130.00,130.00
