S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-10-11,1,100000.00,91100000.00,911.00,911.00,911.00
2,2021-10-05,1,150000.00,136650000.00,911.00,911.00,911.00
3,2021-10-03,1,150000.00,136650000.00,911.00,911.00,911.00
4,2021-09-30,1,100000.00,91100000.00,911.00,911.00,911.00
5,2021-01-11,1,47471.00,47898239.00,1009.00,1009.00,1009.00
6,2019-07-29,1,200.00,88000.00,440.00,440.00,440.00
7,2018-07-19,1,7235.00,4341000.00,600.00,600.00,600.00
8,2017-12-06,1,9991.00,11949236.00,1196.00,1196.00,1196.00
9,2017-11-02,1,500.00,610000.00,1220.00,1220.00,1220.00
10,2017-10-29,2,30000.00,36600000.00,1220.00,1220.00,1220.00
11,2017-08-03,1,500.00,610000.00,1220.00,1220.00,1220.00
12,2017-03-16,1,16603.00,21484282.00,1294.00,1294.00,1294.00
13,2016-10-26,1,17707.00,23373240.00,1320.00,1320.00,1320.00
14,2016-09-29,1,15985.00,21515810.00,1346.00,1346.00,1346.00
15,2016-09-28,1,16000.00,21536000.00,1346.00,1346.00,1346.00
16,2016-09-11,6,17667.00,23323390.00,1429.00,1320.00,1346.00
17,2016-09-08,4,40.00,60090.00,1547.00,1458.00,1458.00
18,2016-08-31,1,11566.00,18251148.00,1578.00,1578.00,1578.00
19,2016-08-30,1,9000.00,14202000.00,1578.00,1578.00,1578.00
20,2016-08-29,1,15000.00,23670000.00,1578.00,1578.00,1578.00
21,2016-08-28,1,20000.00,31560000.00,1578.00,1578.00,1578.00
22,2016-08-24,1,15000.00,23670000.00,1578.00,1578.00,1578.00
23,2016-08-23,1,10000.00,15780000.00,1578.00,1578.00,1578.00
24,2016-08-22,1,15500.00,24955000.00,1610.00,1610.00,1610.00
25,2016-08-21,3,15000.00,24649000.00,1706.00,1640.00,1640.00
26,2016-08-11,1,33540.00,58359600.00,1740.00,1740.00,1740.00
27,2016-08-10,1,20000.00,34800000.00,1740.00,1740.00,1740.00
28,2016-06-19,2,60899.00,108095725.00,1775.00,1775.00,1775.00
29,2015-08-09,1,6037.00,2215579.00,367.00,367.00,367.00
30,2015-07-09,2,6202.00,2276134.00,367.00,367.00,367.00
31,2015-02-24,2,30822.00,12421266.00,403.00,403.00,403.00
32,2014-12-15,1,10000.00,4030000.00,403.00,403.00,403.00
33,2014-10-21,1,29465.00,12110115.00,411.00,411.00,411.00
34,2014-09-04,1,56966.00,23868754.00,419.00,419.00,419.00
35,2014-07-15,1,12000.00,5028000.00,419.00,419.00,419.00
36,2014-06-11,4,81200.00,34023700.00,442.00,419.00,419.00
