S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-28,3,9000.00,1678000.00,162.00,162.00,187.00
2,2021-09-21,2,48864.00,10310304.00,211.00,211.00,211.00
3,2021-08-16,1,283786.00,61013990.00,215.00,215.00,215.00
4,2021-05-06,2,130122.00,20949642.00,161.00,161.00,161.00
5,2021-03-03,2,260000.00,41860000.00,161.00,161.00,161.00
6,2019-11-14,1,29316.00,4749192.00,162.00,162.00,162.00
7,2019-11-11,1,17748.00,2875176.00,162.00,162.00,162.00
8,2019-08-15,2,292635.00,48284775.00,165.00,165.00,165.00
9,2019-05-08,1,19666.00,3244890.00,165.00,165.00,165.00
10,2018-12-23,6,495443.00,81748095.00,165.00,165.00,165.00
11,2018-07-04,2,49687.00,8994286.00,0.00,0.00,0.00
12,2018-01-22,2,44737.00,16329005.00,365.00,365.00,365.00
13,2017-10-31,1,9514.00,3444068.00,362.00,362.00,362.00
14,2017-10-29,1,7869.00,2848578.00,362.00,362.00,362.00
15,2017-07-31,2,45922.00,16626208.00,364.00,362.00,362.00
16,2017-07-24,1,28861.00,10678570.00,370.00,370.00,370.00
17,2017-03-05,1,65000.00,23985000.00,369.00,369.00,369.00
18,2016-12-22,1,122337.00,44285994.00,362.00,362.00,362.00
19,2016-11-30,5,4670.00,1690540.00,362.00,362.00,362.00
20,2016-07-05,1,20092.00,7273304.00,362.00,362.00,362.00
21,2016-07-04,1,20092.00,3174536.00,158.00,158.00,158.00
22,2015-03-31,6,127193.00,18316412.00,156.00,144.00,144.00
23,2015-03-30,6,120.00,19880.00,173.00,159.00,159.00
24,2015-03-29,8,160.00,29600.00,194.00,176.00,176.00
25,2013-12-01,1,150150.00,15015000.00,100.00,100.00,100.00
26,2013-10-02,1,9375.00,946875.00,101.00,101.00,101.00
27,2013-06-06,2,4030.00,407030.00,101.00,101.00,101.00
28,2013-03-21,1,20150.00,2035150.00,101.00,101.00,101.00
