S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2019-09-22,1,135759.00,16562598.00,122.00,122.00,122.00
2,2019-09-05,1,10669.00,1301618.00,122.00,122.00,122.00
3,2019-08-29,1,8000.00,976000.00,122.00,122.00,122.00
4,2019-07-30,1,5000.00,610000.00,122.00,122.00,122.00
5,2019-07-24,3,11000.00,1342000.00,122.00,122.00,122.00
6,2019-05-16,1,16699.00,2003880.00,120.00,120.00,120.00
7,2019-03-18,2,12000.00,1440000.00,120.00,120.00,120.00
8,2019-03-14,1,70610.00,8473200.00,120.00,120.00,120.00
9,2019-02-03,2,33397.00,4007640.00,120.00,120.00,120.00
10,2019-01-29,1,26238.00,3148560.00,120.00,120.00,120.00
11,2018-12-23,1,14914.00,1789680.00,120.00,120.00,120.00
12,2018-12-19,1,5263.00,631560.00,120.00,120.00,120.00
13,2018-12-03,1,13575.00,1629000.00,120.00,120.00,120.00
14,2018-11-14,2,22398.00,2687760.00,120.00,120.00,120.00
15,2018-10-01,1,8000.00,960000.00,120.00,120.00,120.00
16,2018-09-26,1,18367.00,2204040.00,120.00,120.00,120.00
17,2018-09-02,1,2704.00,324480.00,120.00,120.00,120.00
18,2018-08-09,1,4912.00,589440.00,120.00,120.00,120.00
19,2018-08-08,1,2386.00,286320.00,120.00,120.00,120.00
20,2018-01-29,1,8446.00,1266900.00,150.00,150.00,150.00
21,2017-12-11,1,27278.00,4091700.00,150.00,150.00,150.00
22,2017-11-30,3,16594.00,3318800.00,200.00,200.00,200.00
23,2017-11-29,7,84376.00,16875200.00,200.00,200.00,200.00
24,2017-11-26,1,9789.00,1957800.00,200.00,200.00,200.00
25,2017-11-19,1,10000.00,2000000.00,200.00,200.00,200.00
26,2017-11-09,1,924.00,184800.00,200.00,200.00,200.00
27,2017-10-08,10,72088.00,14417600.00,200.00,200.00,200.00
