S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,95,3060.00,1163253.00,390.00,369.50,378.30
2,2021-12-28,116,4640.00,1739661.00,389.50,367.00,377.00
3,2021-12-27,195,15399.00,5802837.10,411.00,358.00,382.00
4,2021-12-26,123,6729.00,2644915.70,404.90,385.50,397.00
5,2021-12-23,146,9234.00,3706559.70,414.00,390.00,397.00
6,2021-12-22,153,7273.00,2895212.80,406.00,387.00,406.00
7,2021-12-21,123,6436.00,2440163.20,394.70,366.00,390.00
8,2021-12-20,76,2915.00,1093126.30,384.00,369.60,372.10
9,2021-12-16,111,4670.00,1803222.20,408.00,378.40,384.00
10,2021-12-15,186,14540.00,5825310.10,417.00,387.10,400.00
11,2021-12-14,71,5260.00,1988518.00,393.80,359.00,393.80
12,2021-12-13,175,11574.00,4093531.30,368.00,346.20,358.00
13,2021-12-12,134,6268.00,2352274.70,387.60,373.00,374.00
14,2021-12-09,145,9554.00,3600409.00,392.00,365.00,382.00
15,2021-12-08,180,15850.00,6119229.10,402.00,370.00,370.00
16,2021-12-07,151,6931.00,2835350.20,430.00,393.00,395.00
17,2021-12-06,220,12784.00,5085284.50,418.00,375.00,414.00
18,2021-12-05,168,6992.00,2810458.30,411.00,397.00,400.00
19,2021-12-02,177,11833.00,4906645.00,424.00,409.70,412.00
20,2021-12-01,163,5988.00,2548389.00,438.00,418.00,424.90
21,2021-11-30,131,4382.00,1859626.50,430.00,415.00,425.00
22,2021-11-29,191,7529.00,3174906.10,432.00,416.00,425.00
23,2021-11-28,249,10572.00,4525148.50,440.00,420.00,422.00
24,2021-11-25,329,14327.00,6419531.30,457.00,435.00,444.00
25,2021-11-24,242,7549.00,3307909.50,450.00,417.00,440.00
26,2021-11-23,214,9927.00,4398035.20,459.00,436.00,438.00
27,2021-11-22,261,6355.00,2918125.50,465.00,451.90,460.00
28,2021-11-21,316,8596.00,3956815.90,470.00,448.00,461.00
29,2021-11-18,499,28254.00,13298228.50,495.00,450.00,465.00
30,2021-11-17,519,34230.00,16036813.60,483.70,456.00,465.00
31,2021-11-16,340,18025.00,7830778.70,450.00,420.00,450.00
32,2021-11-15,231,8803.00,3745695.80,436.00,415.00,421.10
33,2021-11-14,238,6000.00,2474868.00,439.10,405.80,413.00
34,2021-11-11,189,8724.00,3666405.40,434.50,414.00,414.00
35,2021-11-09,245,13181.00,5742241.00,450.00,426.00,435.00
36,2021-11-08,165,8750.00,3981602.60,472.00,448.00,457.00
37,2021-11-03,169,10415.00,4805522.00,469.90,455.10,464.90
38,2021-11-02,117,4173.00,1887841.00,464.10,440.00,458.80
