S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-26,1,25.00,23780.00,951.20,951.20,951.20
2,2021-12-22,2,125.00,120660.00,969.00,950.40,969.00
3,2021-12-20,1,25.00,24237.50,969.50,969.50,969.50
4,2021-12-16,2,75.00,72325.00,969.00,955.00,969.00
5,2021-12-15,3,65.00,61759.00,950.20,950.10,950.10
6,2021-12-14,4,110.00,104567.50,951.20,950.00,951.20
7,2021-12-13,2,50.00,47500.00,950.00,950.00,950.00
8,2021-12-08,1,25.00,23777.50,951.10,951.10,951.10
9,2021-12-07,3,75.00,71447.50,955.20,951.30,955.20
10,2021-12-05,5,125.00,119262.50,954.60,953.60,953.60
11,2021-12-02,1,25.00,23862.50,954.50,954.50,954.50
12,2021-12-01,1,25.00,23880.00,955.20,955.20,955.20
13,2021-11-29,2,150.00,143780.00,960.00,955.60,955.60
14,2021-11-28,2,50.00,48000.00,960.00,960.00,960.00
15,2021-11-25,1,25.00,24000.00,960.00,960.00,960.00
16,2021-11-21,3,100.00,95887.50,960.00,957.70,957.70
17,2021-11-18,1,25.00,24000.00,960.00,960.00,960.00
18,2021-11-17,2,50.00,48000.00,960.00,960.00,960.00
19,2021-11-16,2,100.00,96000.00,960.00,960.00,960.00
20,2021-11-15,2,50.00,48005.00,960.10,960.10,960.10
21,2021-11-14,2,50.00,48000.00,960.00,960.00,960.00
22,2021-11-11,1,25.00,24000.00,960.00,960.00,960.00
23,2021-11-09,1,25.00,24175.00,967.00,967.00,967.00
24,2021-11-08,3,80.00,77405.00,970.00,966.00,967.00
25,2021-11-01,8,395.00,380872.50,976.10,960.00,961.10
26,2021-10-31,4,105.00,100152.50,957.00,950.00,957.00
27,2021-10-28,4,125.00,120075.00,962.00,960.00,962.00
28,2021-10-27,3,150.00,143147.50,955.00,954.10,955.00
29,2021-10-26,11,425.00,406992.50,960.00,950.00,959.90
30,2021-10-25,14,500.00,478402.00,980.00,945.00,960.00
31,2021-10-21,1,25.00,25000.00,1000.00,1000.00,1000.00
