S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,242,5672.00,3219042.50,580.00,556.00,570.00
2,2021-12-28,254,5200.00,2937223.70,576.00,553.00,572.00
3,2021-12-27,678,26246.00,15791201.50,625.00,575.00,575.00
4,2021-12-26,754,32644.00,19156043.50,600.60,538.00,600.60
5,2021-12-23,293,8227.00,4413851.50,546.70,524.00,546.00
6,2021-12-22,248,6557.00,3448921.50,534.00,509.10,534.00
7,2021-12-21,224,4796.00,2445005.00,518.00,503.10,510.50
8,2021-12-20,199,5636.00,2871068.00,512.00,505.00,508.00
9,2021-12-16,146,3327.00,1721487.00,525.00,514.50,514.50
10,2021-12-15,253,8502.00,4576505.00,560.00,520.00,530.10
11,2021-12-14,114,3039.00,1568839.00,545.70,500.00,540.00
12,2021-12-13,353,10612.00,5361139.80,522.00,499.90,500.20
13,2021-12-12,291,5904.00,3119103.40,536.00,522.00,522.00
14,2021-12-09,233,5662.00,3032643.40,545.00,533.20,536.00
15,2021-12-08,237,8090.00,4424391.00,564.00,543.00,544.00
16,2021-12-07,249,8025.00,4493489.00,580.00,546.00,565.00
17,2021-12-06,380,10364.00,5618313.90,556.00,530.00,556.00
18,2021-12-05,389,9626.00,5257283.00,555.00,539.00,544.00
19,2021-12-02,276,4991.00,2752920.50,555.00,549.10,549.10
20,2021-12-01,328,10317.00,5728294.70,570.00,550.00,557.00
21,2021-11-30,269,4833.00,2709858.80,571.20,551.00,560.00
22,2021-11-29,285,5388.00,3035893.70,572.00,558.00,560.00
23,2021-11-28,382,10489.00,6025773.00,594.00,565.00,569.10
24,2021-11-25,322,4593.00,2687635.40,590.00,582.00,587.00
25,2021-11-24,485,8890.00,5215018.90,595.00,578.00,589.00
26,2021-11-23,394,10460.00,6185082.00,605.00,586.10,588.10
27,2021-11-22,591,7899.00,4756424.50,609.80,594.00,601.00
28,2021-11-21,557,11721.00,7036472.20,609.00,598.20,600.00
29,2021-11-18,416,7167.00,4394839.30,620.00,608.10,610.10
30,2021-11-17,654,16600.00,10491747.50,640.00,626.00,628.00
31,2021-11-16,673,12739.00,7800797.50,627.40,593.00,627.40
32,2021-11-15,401,7007.00,4139643.70,600.00,573.30,600.00
33,2021-11-14,473,10052.00,5883411.50,600.00,578.20,585.00
34,2021-11-11,354,7815.00,4661143.00,610.00,591.00,595.20
35,2021-11-09,452,15904.00,9753136.50,633.10,601.00,615.00
36,2021-11-08,298,9766.00,6240504.30,654.00,635.20,636.00
37,2021-11-03,307,7425.00,4755637.80,649.00,635.09,645.30
38,2021-11-02,297,10799.00,6916278.80,650.00,635.10,643.00
39,2021-11-01,632,21626.00,14001285.60,659.50,634.00,648.00
40,2021-10-31,490,10842.00,6715789.00,642.00,605.00,634.00
41,2021-10-28,371,7783.00,4774218.00,621.00,608.00,617.00
42,2021-10-27,500,17150.00,10663101.00,643.00,596.00,619.90
43,2021-10-26,407,16269.00,9525182.40,605.00,565.00,605.00
44,2021-10-25,301,7237.00,4053974.00,570.00,528.00,561.00
45,2021-10-24,311,7079.00,3806815.00,545.00,535.00,538.50
46,2021-10-21,197,2948.00,1605716.00,552.00,541.10,545.00
47,2021-10-20,250,4402.00,2403664.00,562.00,530.10,543.50
48,2021-10-19,257,6013.00,3247257.20,545.00,535.10,539.00
49,2021-10-18,189,5338.00,2969988.80,566.00,553.00,555.50
50,2021-10-17,111,2057.00,1155958.00,565.00,555.00,562.00
51,2021-10-11,161,3234.00,1818892.80,570.00,555.00,569.00
52,2021-10-10,200,4590.00,2607787.00,579.00,561.00,569.00
53,2021-10-06,271,6343.00,3590444.00,572.00,551.10,571.00
54,2021-10-05,306,6168.00,3429626.00,567.00,537.00,551.10
55,2021-10-04,387,7263.00,3979846.50,557.00,540.00,544.00
56,2021-10-03,416,8519.00,4705275.60,566.00,550.00,555.00
57,2021-09-30,377,9540.00,5460639.50,581.00,565.10,566.00
58,2021-09-29,447,7905.00,4435674.00,573.00,550.70,573.00
59,2021-09-28,492,10954.00,6231072.00,585.00,563.00,566.00
60,2021-09-27,474,11683.00,6910254.10,602.00,583.00,583.00
61,2021-09-26,510,8700.00,5282242.90,621.10,602.00,605.00
62,2021-09-23,536,13565.00,8596366.10,640.50,620.00,621.10
63,2021-09-22,524,12920.00,8095791.00,638.00,612.00,632.00
64,2021-09-21,623,11840.00,7138274.50,624.20,565.00,612.00
65,2021-09-20,831,21082.00,12867368.00,645.00,589.50,602.00
66,2021-09-16,672,17242.00,11203312.40,660.00,642.00,645.00
67,2021-09-15,599,11318.00,7652637.00,692.00,669.00,670.00
68,2021-09-14,536,11855.00,8144859.50,695.00,681.00,689.00
69,2021-09-13,576,10932.00,7536836.00,697.00,682.00,688.50
70,2021-09-12,617,11340.00,7783133.70,690.00,676.10,685.10
71,2021-09-09,368,7577.00,5208349.00,699.70,675.00,685.00
72,2021-09-08,379,7230.00,4977747.00,700.00,682.10,686.00
73,2021-09-07,450,10525.00,7384121.00,716.00,688.00,701.00
74,2021-09-06,608,14863.00,10396040.00,716.00,664.70,716.00
75,2021-09-05,772,22148.00,14892333.00,700.00,648.00,678.20
76,2021-09-02,681,16938.00,12103658.00,728.00,707.00,710.00
77,2021-09-01,769,14686.00,10626857.90,738.40,713.00,719.00
78,2021-08-31,923,16912.00,12295611.50,735.00,724.00,724.00
79,2021-08-29,1173,18899.00,13996196.20,752.00,736.00,743.00
80,2021-08-26,839,14653.00,11063506.70,763.00,750.00,752.00
81,2021-08-25,665,12267.00,9336475.40,785.00,756.60,761.00
82,2021-08-24,1275,28636.00,22315839.60,799.90,772.00,780.00
83,2021-08-19,1401,34177.00,26393093.00,800.00,741.00,770.00
84,2021-08-18,1097,18543.00,13833647.80,757.80,732.00,748.10
85,2021-08-17,1075,22846.00,17100067.30,758.00,745.00,746.00
86,2021-08-16,1128,17079.00,12945771.50,780.00,755.50,758.00
87,2021-08-15,730,16420.00,12558069.60,778.00,755.00,765.90
88,2021-08-12,956,21094.00,16410120.00,785.00,771.00,778.00
89,2021-08-11,812,15725.00,12179218.50,779.00,772.00,772.50
90,2021-08-10,1009,18101.00,13964122.00,781.00,757.00,772.00
91,2021-08-09,881,19113.00,14690249.70,775.00,761.00,765.50
92,2021-08-08,890,19069.00,14708777.30,780.00,765.00,773.00
93,2021-08-05,757,17390.00,13618415.00,810.00,780.00,780.10
94,2021-08-04,784,15374.00,12095073.00,791.00,783.00,786.00
95,2021-08-03,772,12078.00,9456566.90,795.00,780.00,787.00
96,2021-08-02,800,14897.00,11690260.80,795.00,778.00,781.70
97,2021-08-01,1092,21164.00,16838504.50,802.00,790.00,794.00
98,2021-07-29,1147,29078.00,23506247.60,826.20,793.90,803.00
99,2021-07-28,1456,27849.00,22295543.20,806.00,780.00,806.00
100,2021-07-27,1062,19337.00,15202210.00,794.00,781.00,790.00
101,2021-07-26,1237,24766.00,19312647.00,790.00,770.00,784.00
102,2021-07-25,1217,20704.00,15909562.00,774.00,754.00,771.00
103,2021-07-22,896,14497.00,11019531.20,765.00,755.00,765.00
104,2021-07-20,602,10932.00,8319658.00,765.00,760.00,764.00
105,2021-07-19,608,15381.00,11903247.60,790.00,755.00,770.00
106,2021-07-18,988,15732.00,11917187.00,775.00,740.00,774.50
107,2021-07-15,619,10633.00,7920269.00,755.00,731.00,745.00
108,2021-07-14,423,5945.00,4416145.00,781.00,736.00,744.00
109,2021-07-13,451,8051.00,5975610.00,755.00,730.00,744.00
110,2021-07-12,597,15758.00,11838065.00,793.00,739.00,741.00
111,2021-07-11,786,14994.00,11188027.00,756.00,730.00,756.00
112,2021-07-08,687,11506.00,8321395.00,734.00,711.00,730.00
113,2021-07-07,561,11568.00,8331990.00,725.00,717.00,723.00
114,2021-07-06,713,12200.00,8861431.00,735.00,722.00,725.00
115,2021-07-05,746,10028.00,7362327.00,745.00,731.00,733.00
116,2021-07-04,953,14387.00,10655350.00,755.00,735.00,742.00
117,2021-07-01,812,15500.00,11533022.00,753.00,731.00,742.00
118,2021-06-30,740,16555.00,12170208.00,750.00,728.00,744.00
119,2021-06-29,764,13622.00,10321178.00,765.00,751.00,751.00
120,2021-06-28,723,10425.00,7978375.00,777.00,760.00,763.00
121,2021-06-27,950,16351.00,12477477.00,783.00,760.00,768.00
122,2021-06-24,734,16325.00,12599370.00,785.00,740.00,768.00
123,2021-06-23,624,15007.00,11772517.00,800.00,778.00,778.00
124,2021-06-22,709,14785.00,11623625.00,795.00,779.00,793.00
125,2021-06-21,1004,23502.00,18517466.00,800.00,780.00,781.00
126,2021-06-20,1259,25125.00,20144272.00,820.00,794.00,799.00
127,2021-06-17,951,18380.00,14943109.00,820.00,801.00,812.00
128,2021-06-16,1034,29681.00,24021165.00,820.00,800.00,812.00
129,2021-06-15,1091,23191.00,19046397.00,840.00,818.00,820.00
130,2021-06-14,1237,28972.00,23832196.00,840.00,819.00,823.00
131,2021-06-13,1278,30095.00,24861456.00,837.00,815.00,822.00
132,2021-06-10,883,18758.00,15570375.00,850.00,825.00,827.00
133,2021-06-09,1043,33987.00,28673351.00,860.00,832.00,833.00
134,2021-06-08,1577,66308.00,54691948.00,846.00,816.00,844.00
135,2021-06-07,1071,29435.00,24211178.00,835.00,819.00,821.00
136,2021-06-06,983,23696.00,19502581.00,832.00,818.00,823.00
137,2021-06-03,1106,25325.00,20943235.00,846.00,822.00,824.00
138,2021-06-02,919,31037.00,25598162.00,866.00,821.00,827.00
139,2021-06-01,859,17071.00,14169382.00,860.00,821.00,825.00
140,2021-05-31,1303,41409.00,35053148.00,858.00,833.00,833.00
141,2021-05-30,1553,40929.00,34645787.00,864.00,833.00,840.00
142,2021-05-27,938,30760.00,25865746.00,860.00,812.00,842.00
143,2021-05-25,1808,56714.00,48817782.00,877.00,800.00,853.00
144,2021-05-24,1083,28804.00,24288344.00,853.00,835.00,842.00
145,2021-05-23,1422,47156.00,40343074.00,870.00,810.00,851.00
146,2021-05-20,1342,43451.00,37249609.00,869.00,846.00,852.00
147,2021-05-19,1414,50782.00,43689166.00,880.00,849.00,859.00
148,2021-05-18,2176,61744.00,54551329.00,890.00,867.00,875.00
149,2021-05-17,3443,140611.00,124391802.00,895.00,865.00,880.00
150,2021-05-16,2992,85168.00,71671081.00,892.00,810.00,865.00
151,2021-05-13,1054,16586.00,13470801.00,820.00,810.00,811.00
152,2021-05-12,958,14414.00,11816986.00,835.00,810.00,817.00
153,2021-05-11,1902,36055.00,29484275.00,829.00,791.00,826.00
154,2021-05-10,1602,31266.00,24890705.00,805.00,786.00,801.00
155,2021-05-09,1987,32208.00,25760043.00,812.00,795.00,798.00
156,2021-05-06,1898,28258.00,22991164.00,826.00,779.00,812.00
157,2021-05-05,1927,30354.00,24873343.00,830.00,817.00,819.00
158,2021-05-04,1978,24072.00,19848814.00,830.00,817.00,824.00
159,2021-05-03,2300,34916.00,29021977.00,845.00,828.00,829.00
160,2021-05-02,2624,41631.00,34713661.00,842.00,830.00,834.00
161,2021-04-29,1829,31245.00,26256510.00,889.00,828.00,842.00
162,2021-04-28,1887,25714.00,21970822.00,900.00,843.00,851.00
163,2021-04-27,4188,54524.00,46452932.00,901.00,788.00,863.00
164,2021-04-26,6898,90977.00,75693848.00,873.00,820.00,822.00
165,2021-04-25,21994,366208.00,338562727.00,998.00,860.00,873.00
166,2021-04-22,8494,122349.00,111051342.00,908.00,867.00,908.00
167,2021-04-21,1248,22373.00,18473471.00,826.00,788.00,826.00
168,2021-04-20,301,2934.00,2201444.00,751.00,717.00,751.00
169,2021-04-19,153,1525.00,1040350.00,683.00,665.00,683.00
170,2021-04-18,159,1508.00,932658.00,621.00,543.00,621.00
171,2021-04-15,80,789.00,443499.00,565.00,501.00,565.00
172,2021-04-13,42,342.00,174172.00,514.00,477.00,514.00
173,2021-04-12,41,392.00,182191.00,468.00,426.00,468.00
174,2021-04-08,32,230.00,93202.00,426.00,388.00,426.00
175,2021-04-07,27,270.00,100700.00,388.00,360.00,388.00
