S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,5,800.00,7673.00,9.70,9.51,9.70
2,2021-12-28,8,6300.00,61820.00,9.99,9.69,9.69
3,2021-12-27,26,43800.00,432291.50,9.90,9.70,9.90
4,2021-12-26,9,10400.00,101753.00,9.94,9.71,9.71
5,2021-12-23,8,14230.00,134623.60,9.72,9.40,9.71
6,2021-12-22,9,8500.00,81018.00,9.69,9.41,9.53
7,2021-12-21,4,2100.00,19751.00,9.50,9.31,9.50
8,2021-12-20,10,7100.00,66244.00,9.50,9.14,9.50
9,2021-12-16,6,6000.00,55499.00,9.32,9.14,9.32
10,2021-12-15,3,1800.00,17095.00,9.50,9.49,9.50
11,2021-12-14,1,900.00,8460.00,9.40,9.40,9.40
12,2021-12-13,13,17228.00,161725.12,9.54,9.24,9.24
13,2021-12-12,7,4600.00,43366.00,9.57,9.40,9.41
14,2021-12-09,10,15200.00,144517.00,9.75,9.40,9.40
15,2021-12-08,13,9220.00,90727.25,9.93,9.74,9.76
16,2021-12-07,7,31800.00,317869.00,10.13,9.72,10.13
17,2021-12-06,9,11100.00,107188.00,9.70,9.65,9.68
18,2021-12-05,15,27680.00,267451.50,9.84,9.63,9.84
19,2021-12-02,13,14871.00,145931.51,9.89,9.70,9.81
20,2021-12-01,10,5578.00,55223.20,10.00,9.85,10.00
21,2021-11-30,11,52000.00,510990.00,9.99,9.81,9.81
22,2021-11-29,4,1700.00,16998.00,10.00,9.99,10.00
23,2021-11-28,17,32350.00,316652.00,9.90,9.66,9.80
24,2021-11-25,8,5000.00,49880.00,10.00,9.90,10.00
25,2021-11-24,6,3000.00,29737.00,10.13,9.84,9.84
26,2021-11-23,14,57200.00,571458.00,10.09,9.98,9.98
27,2021-11-22,7,2722.00,27394.42,10.11,10.00,10.10
28,2021-11-21,6,4800.00,48496.15,10.18,9.99,10.18
29,2021-11-18,12,12250.00,123942.50,10.15,10.01,10.15
30,2021-11-17,8,4350.00,43797.50,10.10,9.91,10.10
31,2021-11-16,9,5200.00,52490.00,10.10,10.00,10.10
32,2021-11-15,7,11500.00,114313.96,10.00,9.90,9.98
33,2021-11-14,11,10282.00,103466.02,10.11,9.73,10.00
34,2021-11-11,14,10700.00,106746.00,10.20,9.92,9.92
35,2021-11-09,6,6700.00,67716.00,10.26,10.00,10.00
36,2021-11-08,9,14922.00,152499.04,10.46,10.07,10.46
37,2021-11-03,6,6700.00,68726.00,10.26,10.10,10.26
38,2021-11-02,7,6300.00,64940.00,10.50,10.30,10.30
39,2021-11-01,7,11900.00,121765.00,10.43,10.05,10.30
40,2021-10-31,15,16300.00,166188.00,10.24,10.18,10.18
41,2021-10-28,12,26900.00,272664.00,10.29,9.95,10.22
42,2021-10-27,14,44090.00,456038.70,10.58,10.25,10.50
43,2021-10-26,18,64500.00,655545.00,10.38,9.99,10.38
44,2021-10-25,17,18200.00,180515.00,9.99,9.70,9.99
45,2021-10-24,13,19400.00,194291.30,10.19,9.80,9.88
46,2021-10-21,8,4600.00,45185.00,10.00,9.50,10.00
47,2021-10-20,50,282896.00,2699686.45,9.75,9.35,9.50
48,2021-10-19,69,266455.00,2530936.24,9.80,9.04,9.51
49,2021-10-18,48,273400.00,2699531.00,10.01,9.72,9.72
50,2021-10-17,17,120200.00,1208748.40,10.40,10.00,10.00
51,2021-10-11,2,500.00,5300.00,10.60,10.60,10.60
52,2021-10-10,4,1600.00,17060.00,10.71,10.50,10.60
53,2021-10-06,6,2700.00,28153.00,10.57,10.20,10.50
54,2021-10-05,2,5500.00,56255.00,10.23,10.21,10.21
55,2021-10-04,6,11100.00,115540.00,10.50,10.30,10.40
56,2021-10-03,3,1870.00,19847.60,10.68,10.47,10.47
57,2021-09-30,10,17550.00,186867.00,10.70,10.30,10.70
58,2021-09-29,8,74100.00,758545.00,10.55,10.18,10.18
59,2021-09-28,14,37350.00,378689.00,10.21,10.00,10.18
60,2021-09-27,24,52050.00,524779.64,10.34,10.01,10.30
61,2021-09-26,12,24500.00,249712.34,10.50,10.14,10.14
62,2021-09-23,4,3100.00,32922.00,10.65,10.47,10.55
63,2021-09-22,21,33330.00,338246.10,10.27,9.52,10.27
64,2021-09-21,35,153300.00,1502784.00,10.06,9.68,9.68
65,2021-09-20,35,90595.00,914912.05,10.30,9.91,9.91
66,2021-09-16,24,37279.00,388794.87,10.54,10.36,10.36
