S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-11-30,1,3648.00,2476992.00,679.00,679.00,679.00
2,2021-09-20,1,10000.00,6570000.00,657.00,657.00,657.00
3,2021-09-14,2,20000.00,13401310.00,683.10,670.00,670.00
4,2021-07-28,1,50000.00,34850000.00,697.00,697.00,697.00
5,2021-07-27,3,216000.00,139182660.00,697.00,697.00,697.00
6,2021-01-18,1,2285.00,868300.00,380.00,380.00,380.00
7,2020-12-28,1,5988.00,2275440.00,380.00,380.00,380.00
8,2020-12-03,2,200000.00,76000000.00,380.00,380.00,380.00
9,2020-11-18,1,178410.00,19625100.00,384.00,384.00,384.00
10,2020-10-11,1,16755.00,6433920.00,384.00,384.00,384.00
11,2020-09-06,1,55576.00,21730216.00,391.00,391.00,391.00
12,2020-08-31,2,150000.00,58650000.00,391.00,391.00,391.00
13,2020-06-29,1,25000.00,6500000.00,260.00,260.00,260.00
14,2020-02-05,2,50000.00,13000000.00,260.00,260.00,260.00
15,2020-01-16,1,37440.00,9734400.00,260.00,260.00,260.00
16,2019-12-19,1,27500.00,7150000.00,260.00,260.00,260.00
17,2019-10-15,1,140800.00,36960000.00,262.00,262.00,262.00
18,2019-05-22,1,35138.00,9206156.00,262.00,262.00,262.00
19,2019-05-16,2,140800.00,36889600.00,262.00,262.00,262.00
20,2019-02-03,1,6751.00,2362850.00,350.00,350.00,350.00
21,2018-12-10,2,55673.00,19485550.00,350.00,350.00,350.00
22,2018-09-20,2,32760.00,11466000.00,350.00,350.00,350.00
23,2018-09-06,3,159297.00,55753950.00,350.00,350.00,350.00
24,2018-01-21,2,13182.00,9246492.00,706.00,700.00,700.00
25,2018-01-09,2,14000.00,10079500.00,720.00,719.00,720.00
26,2018-01-04,8,166017.00,122695795.00,785.00,720.00,720.00
27,2017-10-30,1,3855.00,3084000.00,800.00,800.00,800.00
28,2017-10-16,1,22268.00,17814400.00,800.00,800.00,800.00
29,2017-09-13,1,24000.00,19200000.00,800.00,800.00,800.00
30,2017-06-05,1,60000.00,48000000.00,800.00,800.00,800.00
31,2017-06-01,2,77933.00,62364333.00,801.00,800.00,800.00
32,2017-05-15,1,75000.00,61275000.00,817.00,817.00,817.00
33,2017-01-24,1,28239.00,23523087.00,833.00,833.00,833.00
34,2016-11-27,3,8836.00,7510600.00,850.00,850.00,850.00
35,2016-09-26,3,52125.00,44827500.00,860.00,860.00,860.00
36,2016-04-21,1,2108.00,1526192.00,724.00,724.00,724.00
37,2016-03-30,2,41096.00,29178160.00,710.00,710.00,710.00
38,2015-10-11,9,42805.00,23586275.00,575.00,551.00,575.00
39,2015-07-08,1,18000.00,8820000.00,490.00,490.00,490.00
40,2015-03-19,2,22900.00,13026900.00,570.00,561.00,570.00
41,2015-03-18,5,75300.00,42238200.00,561.00,534.00,561.00
42,2015-03-17,4,400.00,203700.00,524.00,495.00,524.00
43,2015-03-16,4,400.00,189000.00,486.00,459.00,486.00
44,2015-03-12,2,200.00,89200.00,450.00,442.00,450.00
45,2015-03-11,4,400.00,168800.00,434.00,410.00,434.00
46,2015-03-10,4,400.00,156600.00,402.00,381.00,402.00
47,2015-03-09,4,23544.00,8441855.00,374.00,353.00,374.00
48,2015-03-04,3,15000.00,5111652.00,347.00,335.00,347.00
49,2015-01-25,1,11105.00,3653545.00,329.00,329.00,329.00
50,2015-01-22,1,25000.00,8075000.00,323.00,323.00,323.00
51,2015-01-06,1,27508.00,8885084.00,323.00,323.00,323.00
52,2014-11-13,1,7221.00,2289057.00,317.00,317.00,317.00
53,2014-11-12,1,108312.00,59679912.00,0.00,0.00,551.00
54,2014-06-02,1,20630.00,6395300.00,310.00,310.00,310.00
55,2014-06-01,2,26577.00,8457715.00,320.00,315.00,315.00
56,2014-05-27,2,51578.00,16917586.00,332.00,326.00,326.00
57,2014-05-22,3,62508.00,21187704.00,344.00,338.00,338.00
58,2014-04-27,5,178800.00,62580840.00,371.00,350.00,350.00
59,2014-04-23,1,9385.00,3547530.00,378.00,378.00,378.00
60,2014-03-09,1,15130.00,5825050.00,385.00,385.00,385.00
