S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,1,30.00,27900.00,930.00,930.00,930.00
2,2021-12-28,9,210.00,196412.50,936.20,933.00,933.00
3,2021-12-27,3,75.00,70305.00,938.10,937.00,938.10
4,2021-12-26,4,100.00,94160.00,941.70,941.50,941.50
5,2021-12-23,6,175.00,164875.00,942.40,941.60,942.40
6,2021-12-22,2,50.00,47142.50,943.10,942.60,943.10
7,2021-12-15,2,825.00,779507.50,945.00,940.30,945.00
8,2021-12-13,7,230.00,216857.50,950.00,941.00,941.40
9,2021-12-12,4,100.00,94205.00,942.10,942.00,942.00
10,2021-12-09,6,185.00,174775.00,945.00,943.00,943.00
11,2021-12-08,5,275.00,259587.50,945.00,942.50,943.50
12,2021-12-07,6,215.00,203101.50,945.10,941.30,945.10
13,2021-12-06,2,50.00,47057.50,942.00,940.30,940.30
14,2021-12-05,6,150.00,141260.00,944.10,940.00,940.00
15,2021-12-01,9,405.00,383936.50,950.00,943.70,950.00
16,2021-11-30,11,475.00,450027.50,950.00,945.10,946.00
17,2021-11-29,19,1200.00,1142019.50,960.40,940.30,950.00
18,2021-11-28,1,300.00,294000.00,980.00,980.00,980.00
19,2021-11-24,1,25.00,25000.00,1000.00,1000.00,1000.00
