S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-11-21,46,83160.00,45020535.20,100.00,100.00,100.00
2,2021-07-15,43,531810.00,234644940.00,100.00,100.00,100.00
