S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,188,33245.00,11981790.50,365.00,355.00,358.00
2,2021-12-28,386,87848.00,31225901.50,365.00,344.00,359.90
3,2021-12-27,494,109574.00,40654619.60,388.00,357.00,357.00
4,2021-12-26,424,99909.00,37729207.00,388.80,371.00,377.00
5,2021-12-23,617,115759.00,44362952.80,394.00,369.00,377.00
6,2021-12-22,796,193803.00,72375788.80,383.00,354.00,382.00
7,2021-12-21,321,120625.00,41547479.70,353.90,334.00,352.00
8,2021-12-20,304,72936.00,24666109.90,350.70,331.00,335.00
9,2021-12-16,409,110149.00,38675462.00,364.00,342.00,343.90
10,2021-12-15,923,182319.00,67359803.20,382.90,349.00,358.00
11,2021-12-14,386,99604.00,34091370.60,355.70,325.00,355.70
12,2021-12-13,672,145969.00,48647314.30,350.00,321.50,323.40
13,2021-12-12,555,124333.00,45424804.60,387.00,353.00,354.00
14,2021-12-09,489,101340.00,38534740.20,394.00,373.00,377.20
15,2021-12-08,466,77013.00,29825302.90,405.00,378.00,381.00
16,2021-12-07,486,94048.00,38545429.70,426.00,397.00,398.00
17,2021-12-06,888,171425.00,68639555.30,426.00,380.00,412.50
18,2021-12-05,636,109015.00,44592367.80,425.00,398.00,399.00
19,2021-12-02,493,77702.00,33199194.80,448.80,421.50,425.00
20,2021-12-01,320,68212.00,30099940.20,448.00,435.10,440.00
21,2021-11-30,329,53693.00,23388979.70,445.00,428.10,440.00
22,2021-11-29,589,107637.00,46910676.50,452.00,425.00,439.00
23,2021-11-28,825,143487.00,63256133.50,459.00,432.50,436.40
24,2021-11-25,324,43093.00,19895733.80,473.00,455.00,457.00
25,2021-11-24,610,101131.00,46099489.50,471.90,445.00,464.00
26,2021-11-23,585,135161.00,62017874.80,474.00,451.00,455.00
27,2021-11-22,500,88029.00,41832015.10,484.00,467.00,470.00
28,2021-11-21,448,85228.00,40496434.30,483.00,465.50,474.70
29,2021-11-18,753,163419.00,77971508.10,489.90,465.00,474.90
30,2021-11-17,1112,240172.00,118702348.80,509.90,475.00,479.00
31,2021-11-16,963,224820.00,109665386.40,499.90,461.00,492.00
32,2021-11-15,796,194177.00,93028387.80,489.00,473.00,479.90
33,2021-11-14,711,144434.00,67135549.60,472.00,448.00,464.00
34,2021-11-11,994,193247.00,88544836.00,475.00,432.10,450.00
35,2021-11-09,1608,350335.00,162084004.70,489.60,446.00,457.00
36,2021-11-08,1051,288330.00,140840425.50,510.00,475.00,480.00
37,2021-11-03,983,275791.00,139494194.00,530.40,491.10,498.00
38,2021-11-02,841,191856.00,97603240.80,518.00,497.00,514.70
39,2021-11-01,1283,298018.00,154713001.70,540.00,507.00,508.00
40,2021-10-31,1075,218451.00,114901041.80,544.60,505.00,530.10
41,2021-10-28,1091,347112.00,169988197.60,515.00,460.00,507.00
42,2021-10-27,1135,278536.00,132020380.30,498.00,453.90,475.00
43,2021-10-26,996,222182.00,106258341.30,492.00,461.00,472.00
44,2021-10-25,990,226918.00,103188478.30,464.90,431.00,464.00
45,2021-10-24,842,191790.00,82271630.10,447.00,401.80,445.00
46,2021-10-21,697,186815.00,75405592.70,430.00,380.00,410.00
47,2021-10-20,525,112440.00,43275964.00,398.80,367.00,398.80
48,2021-10-19,768,166921.00,60885026.00,390.00,353.00,364.00
49,2021-10-18,612,111508.00,44374634.90,431.30,390.00,390.40
50,2021-10-17,132,22091.00,9252552.00,432.40,415.00,422.90
51,2021-10-11,408,84053.00,35474377.50,438.00,416.00,424.00
52,2021-10-10,447,84817.00,37602869.70,463.00,434.00,438.00
53,2021-10-06,465,107778.00,49033407.20,463.50,442.10,457.00
54,2021-10-05,518,94885.00,41557655.80,450.00,422.00,442.00
55,2021-10-04,855,278708.00,121216774.70,459.00,418.00,425.00
56,2021-10-03,820,220441.00,103061656.30,489.00,444.10,445.00
57,2021-09-30,698,130790.00,65135653.80,524.90,479.60,483.00
58,2021-09-29,1063,328651.00,160551654.50,514.10,470.40,507.00
59,2021-09-28,900,217544.00,105645976.80,510.00,475.00,480.00
60,2021-09-27,1224,264585.00,135188038.20,540.60,497.00,500.00
61,2021-09-26,987,277020.00,143801313.40,539.00,506.00,510.00
62,2021-09-23,1362,400402.00,217723277.60,565.00,528.00,541.00
63,2021-09-22,1024,217691.00,115331358.70,545.50,510.00,539.00
64,2021-09-21,1541,328067.00,164078105.90,528.50,472.00,500.00
65,2021-09-20,1649,343904.00,176668006.00,550.00,495.00,495.00
66,2021-09-16,2148,418622.00,229853471.50,580.00,535.00,543.90
67,2021-09-15,1253,218475.00,127677396.10,605.00,573.00,577.00
