S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,67,2537.00,1244957.00,504.00,476.00,485.00
2,2021-12-28,74,3734.00,1842354.50,504.00,479.50,502.00
3,2021-12-27,89,4357.00,2199438.50,524.00,494.90,500.00
4,2021-12-26,137,8347.00,4365815.00,543.00,491.00,520.00
5,2021-12-23,335,28372.00,14841151.40,530.00,494.70,528.00
6,2021-12-22,59,4068.00,1967516.00,502.00,474.00,485.00
7,2021-12-21,54,3189.00,1510454.10,483.00,456.70,475.00
8,2021-12-20,68,4773.00,2259565.70,497.00,465.00,466.00
9,2021-12-16,52,3657.00,1787881.00,508.00,480.00,495.00
10,2021-12-15,124,6317.00,3234386.00,525.00,489.20,498.90
11,2021-12-14,63,4363.00,2053481.00,492.20,455.00,492.00
12,2021-12-13,145,8922.00,4075402.50,486.00,442.00,450.80
13,2021-12-12,235,12145.00,6037058.00,525.80,471.00,485.00
14,2021-12-09,534,30607.00,26664278.20,900.60,850.00,856.00
15,2021-12-08,156,9380.00,8418857.30,929.90,878.00,883.00
16,2021-12-07,128,6840.00,6269923.10,940.00,907.00,914.90
17,2021-12-06,163,8084.00,7395436.50,938.00,882.00,922.50
18,2021-12-05,295,18004.00,16794798.80,943.00,925.00,933.90
19,2021-12-02,276,15881.00,14897388.70,957.00,913.30,925.00
20,2021-12-01,439,27477.00,25373315.50,942.30,865.00,920.00
21,2021-11-30,64,2886.00,2416784.10,863.50,824.00,856.70
22,2021-11-29,49,2831.00,2376771.60,864.00,828.00,830.00
23,2021-11-28,119,7757.00,6497195.00,866.00,816.50,848.00
24,2021-11-25,112,8818.00,7676525.20,910.80,850.00,879.00
25,2021-11-24,105,6050.00,5322318.10,895.00,870.00,893.00
26,2021-11-23,187,13104.00,12024060.30,955.00,895.00,900.00
27,2021-11-22,466,37793.00,36501904.00,1031.00,935.00,949.00
28,2021-11-21,37,5088.00,4823118.80,952.60,883.00,952.60
29,2021-11-18,189,17235.00,14808103.40,894.30,802.00,866.00
30,2021-11-17,120,17109.00,13976159.20,830.00,805.00,813.00
31,2021-11-16,33,870.00,691065.00,818.70,761.80,790.00
32,2021-11-15,29,1923.00,1493565.00,790.00,765.00,772.30
33,2021-11-14,12,640.00,483950.00,760.00,748.00,750.00
34,2021-11-11,58,4335.00,3326059.50,786.40,758.00,758.00
35,2021-11-09,78,8296.00,6539279.90,803.90,762.10,791.60
36,2021-11-08,65,6729.00,5425417.10,816.50,785.00,805.00
37,2021-11-03,51,3602.00,2813692.00,793.00,770.00,784.90
