S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2018-09-18,1,100.00,10300.00,103.00,103.00,103.00
2,2017-05-24,14,444185.00,52858015.00,119.00,119.00,119.00
3,2015-08-23,4,400.00,66000.00,165.00,165.00,165.00
