S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,244,53763.00,16312695.50,316.00,300.00,303.00
2,2021-12-28,286,177049.00,53888375.50,318.20,298.90,310.00
3,2021-12-27,479,310912.00,99885296.00,347.90,298.00,300.00
4,2021-12-26,100,58403.00,19003588.00,340.00,321.00,328.00
5,2021-12-23,192,22618.00,7638485.60,354.00,324.10,333.00
6,2021-12-22,105,16423.00,5389547.00,334.00,320.00,330.00
7,2021-12-21,38,1460.00,459255.00,321.90,304.00,321.90
8,2021-12-20,78,4938.00,1480116.00,309.90,293.00,307.00
9,2021-12-16,71,4620.00,1420654.30,320.70,303.90,304.00
10,2021-12-15,140,20258.00,6715451.00,347.00,321.00,321.00
11,2021-12-14,64,10602.00,3361625.20,321.50,301.10,320.20
12,2021-12-13,189,18829.00,5549344.00,315.00,286.20,297.90
13,2021-12-12,121,12396.00,4008167.00,348.00,318.00,318.00
14,2021-12-09,162,21283.00,7194675.50,358.00,322.20,349.30
15,2021-12-08,140,15150.00,5139692.00,358.00,330.00,358.00
16,2021-12-07,64,6528.00,2401754.60,385.00,355.10,359.90
17,2021-12-06,99,7883.00,2824197.00,375.00,330.00,375.00
18,2021-12-05,172,17687.00,6416899.60,383.00,353.00,365.00
19,2021-12-02,83,8487.00,3111540.00,391.00,358.10,380.00
20,2021-12-01,80,6957.00,2687059.60,395.00,377.50,377.50
21,2021-11-30,87,5774.00,2174121.50,390.00,370.00,386.00
22,2021-11-29,107,12218.00,4658224.80,398.10,368.00,376.00
23,2021-11-28,159,25735.00,9994220.10,403.00,370.00,375.00
24,2021-11-25,430,56949.00,23045419.70,416.10,389.10,404.00
25,2021-11-24,129,15450.00,5823252.20,396.70,356.60,389.00
26,2021-11-23,110,16615.00,6170101.90,386.00,356.00,371.00
27,2021-11-22,116,11660.00,4535954.50,399.00,385.00,385.60
28,2021-11-21,129,19509.00,7524617.70,402.90,379.40,392.00
29,2021-11-18,321,39109.00,15526345.80,402.00,390.00,395.00
30,2021-11-17,332,44975.00,17832550.70,405.90,376.30,395.00
31,2021-11-16,109,12311.00,4453738.50,377.40,346.00,369.00
32,2021-11-15,80,10782.00,3788169.10,357.00,336.50,345.20
33,2021-11-14,101,6886.00,2298796.10,352.00,316.10,342.00
34,2021-11-11,115,9054.00,3011182.00,353.60,326.00,328.30
35,2021-11-09,93,5557.00,1935166.00,359.00,333.00,343.00
36,2021-11-08,75,10479.00,3818534.90,381.00,358.00,358.00
37,2021-11-03,91,8132.00,3048386.00,381.00,364.30,374.00
38,2021-11-02,115,6717.00,2485623.00,380.00,358.00,379.00
39,2021-11-01,134,13710.00,5189681.20,390.60,365.00,376.00
40,2021-10-31,144,10451.00,3848904.80,385.00,350.00,383.00
41,2021-10-28,110,10011.00,3545043.00,360.00,342.00,356.00
42,2021-10-27,158,11419.00,4062503.00,363.50,339.00,355.00
43,2021-10-26,178,12686.00,4470605.90,357.00,331.50,356.00
44,2021-10-25,134,10307.00,3236160.20,325.30,293.00,325.00
45,2021-10-24,66,3687.00,1068645.90,296.80,282.00,295.80
46,2021-10-21,61,5501.00,1611097.00,311.60,282.00,282.00
47,2021-10-20,46,2701.00,804605.00,304.00,286.00,299.60
48,2021-10-19,82,5034.00,1410298.60,290.10,273.80,286.00
49,2021-10-18,51,2995.00,891719.00,301.00,295.00,296.00
50,2021-10-17,21,860.00,259375.00,311.10,295.50,304.90
51,2021-10-11,38,2985.00,903894.00,308.00,297.00,305.00
52,2021-10-10,60,4922.00,1536322.00,327.40,301.90,303.00
53,2021-10-06,70,5949.00,1854090.30,317.50,304.00,312.00
54,2021-10-05,69,5511.00,1655863.40,312.00,287.20,303.00
55,2021-10-04,87,5607.00,1646199.80,304.00,280.00,293.00
56,2021-10-03,108,7236.00,2186661.10,315.00,298.90,299.00
57,2021-09-30,89,5310.00,1725340.50,339.00,315.00,318.10
58,2021-09-29,177,12139.00,3817856.00,327.00,300.00,327.00
59,2021-09-28,217,20458.00,6332437.50,328.00,300.90,301.00
60,2021-09-27,136,12072.00,4108112.80,362.00,333.00,334.00
61,2021-09-26,91,5671.00,2043863.60,375.00,348.00,351.20
62,2021-09-23,119,10139.00,3884751.00,396.00,370.00,374.00
63,2021-09-22,149,10887.00,4117397.10,387.60,362.10,387.60
64,2021-09-21,186,13561.00,4769095.40,375.00,324.80,355.00
65,2021-09-20,230,15790.00,5646633.00,383.00,344.70,345.00
66,2021-09-16,164,15052.00,5761369.50,390.00,376.00,383.00
67,2021-09-15,85,5539.00,2212977.20,416.00,395.00,397.90
68,2021-09-14,90,5347.00,2164197.00,410.00,397.00,401.00
69,2021-09-13,212,17781.00,7248313.40,430.00,398.90,409.00
70,2021-09-12,245,19241.00,7982475.60,425.00,403.00,413.10
71,2021-09-09,152,8995.00,3559403.50,402.00,389.00,395.10
72,2021-09-08,114,7595.00,2980756.00,404.00,387.10,390.00
73,2021-09-07,210,16096.00,6662459.80,425.00,403.80,404.00
74,2021-09-06,250,16911.00,6641556.30,407.00,363.30,407.00
75,2021-09-05,244,26106.00,9599548.80,390.00,355.50,370.00
76,2021-09-02,189,17926.00,7138500.00,415.00,390.00,395.00
77,2021-09-01,217,17153.00,7144791.90,434.00,396.00,410.00
78,2021-08-31,247,15583.00,6370356.20,427.00,394.00,410.00
79,2021-08-29,369,29904.00,12736044.50,456.00,409.00,428.00
80,2021-08-26,427,29243.00,12309161.00,430.00,396.00,427.00
81,2021-08-25,533,33947.00,13143277.80,410.00,362.90,396.00
82,2021-08-24,298,23190.00,9360749.20,439.10,403.20,403.20
83,2021-08-19,533,45470.00,20404164.70,470.00,435.00,448.00
84,2021-08-18,976,106947.00,52536629.40,507.00,455.00,472.00
85,2021-08-17,883,96293.00,43540381.50,463.10,421.00,463.10
86,2021-08-16,416,37057.00,15625097.60,435.00,398.00,421.00
87,2021-08-15,445,36600.00,14719349.60,416.00,377.30,405.00
88,2021-08-12,434,35462.00,14721603.40,425.00,411.00,416.00
89,2021-08-11,413,36179.00,15371446.60,434.00,406.00,424.90
90,2021-08-10,647,74509.00,31462275.50,446.00,413.00,421.90
91,2021-08-09,535,73028.00,31730843.60,447.00,426.00,438.00
92,2021-08-08,548,65135.00,27919737.40,455.00,406.00,430.00
93,2021-08-05,738,82476.00,35904098.10,474.00,419.60,421.00
94,2021-08-04,751,88530.00,38268039.30,449.50,409.00,440.00
95,2021-08-03,696,83219.00,33829466.70,432.00,375.00,416.00
96,2021-08-02,616,78216.00,30687953.20,408.00,375.00,394.00
97,2021-08-01,562,61325.00,22789099.20,382.00,347.00,379.00
98,2021-07-29,535,66293.00,23844530.60,368.00,346.50,361.00
99,2021-07-28,741,75310.00,29266096.50,410.00,362.70,375.00
100,2021-07-27,745,85267.00,31157839.10,382.80,338.10,382.80
101,2021-07-26,737,74092.00,25964354.90,374.00,344.00,348.00
102,2021-07-25,995,121549.00,41251258.60,344.30,319.20,344.30
103,2021-07-22,822,103641.00,32001939.10,315.10,300.00,313.00
104,2021-07-20,243,21415.00,6313338.10,301.00,286.00,295.00
105,2021-07-19,164,18525.00,5438908.00,303.00,288.00,289.50
106,2021-07-18,246,21539.00,6356780.20,303.00,292.00,295.00
107,2021-07-15,278,34459.00,10117579.00,300.00,283.00,294.00
108,2021-07-14,106,8936.00,2538707.00,288.00,280.00,286.00
109,2021-07-13,107,4915.00,1400221.00,290.00,282.00,283.00
110,2021-07-12,287,41301.00,11643598.00,300.00,276.00,285.00
111,2021-07-11,279,23803.00,6784107.00,295.00,270.00,295.00
112,2021-07-08,166,24721.00,6524890.00,284.00,253.00,275.00
113,2021-07-07,122,8313.00,2161258.00,266.00,256.00,260.00
114,2021-07-06,132,12073.00,3214966.00,273.00,262.00,263.00
115,2021-07-05,131,11501.00,3145765.00,285.00,270.00,272.00
116,2021-07-04,181,16332.00,4583326.00,296.00,275.00,280.00
117,2021-07-01,268,28455.00,8133738.00,298.00,276.00,291.00
118,2021-06-30,245,24528.00,6401167.00,278.00,253.00,271.00
119,2021-06-29,197,16045.00,4404714.00,286.00,268.00,268.00
