S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-23,6,39892.00,4794712.00,121.00,119.00,121.00
2,2021-12-02,1,8000.00,968000.00,121.00,121.00,121.00
3,2021-11-28,1,4706.00,569426.00,121.00,121.00,121.00
4,2021-11-25,5,40388.00,4886948.00,121.00,121.00,121.00
5,2021-11-23,1,81713.00,9887273.00,121.00,121.00,121.00
6,2021-11-22,1,45000.00,5445000.00,121.00,121.00,121.00
7,2021-11-21,1,106985.00,12945185.00,121.00,121.00,121.00
8,2021-11-16,1,87000.00,10527000.00,121.00,121.00,121.00
9,2021-10-19,4,760565.00,100228365.00,121.00,121.00,121.00
10,2021-10-11,1,1622.00,196262.00,121.00,121.00,121.00
11,2021-10-10,1,142744.00,20198276.00,121.00,121.00,121.00
12,2021-10-06,2,68405.00,8277005.00,121.00,121.00,121.00
13,2021-09-13,1,7060.00,854260.00,121.00,121.00,121.00
14,2021-09-12,1,1622.00,196262.00,121.00,121.00,121.00
15,2021-09-08,1,14121.00,1708641.00,121.00,121.00,121.00
16,2021-09-01,2,4707.00,569547.00,121.00,121.00,121.00
17,2021-08-29,1,26722.00,3233362.00,121.00,121.00,121.00
18,2021-08-26,7,28002.00,3388242.00,121.00,121.00,121.00
19,2021-07-22,1,1000.00,181000.00,123.00,123.00,123.00
20,2021-07-19,1,11644.00,1432212.00,123.00,123.00,123.00
21,2021-07-12,20,900000.00,137273970.00,123.00,123.00,123.00
22,2021-07-11,2,500000.00,61500000.00,123.00,123.00,123.00
23,2021-06-30,1,1.00,123.00,121.00,121.00,121.00
24,2021-06-29,8,53353.00,7291713.00,121.00,121.00,121.00
25,2021-06-27,1,94311.00,11411631.00,121.00,121.00,121.00
26,2021-06-07,1,467674.00,56588554.00,121.00,121.00,121.00
27,2021-06-06,1,37486.00,4610778.00,123.00,123.00,123.00
28,2021-04-26,1,30505.00,3691105.00,121.00,121.00,121.00
29,2021-04-22,3,300000.00,36300000.00,121.00,121.00,121.00
30,2021-04-20,5,7000.00,1183000.00,121.00,121.00,121.00
31,2021-04-15,1,11182.00,1353022.00,121.00,121.00,121.00
32,2021-04-12,1,4706.00,569426.00,121.00,121.00,121.00
33,2021-04-06,1,4706.00,560014.00,119.00,119.00,119.00
34,2021-04-04,1,53745.00,6341910.00,118.00,118.00,118.00
35,2021-03-30,44,389951.00,58479979.50,118.00,118.00,118.00
36,2021-03-16,1,76180.00,10779470.00,141.50,141.50,141.50
37,2021-03-09,1,317869.00,44978463.50,141.50,141.50,141.50
38,2021-03-03,1,585369.00,82829713.50,118.00,118.00,141.50
39,2021-03-01,4,226808.00,32093332.00,118.00,118.00,118.00
40,2021-02-14,1,123508.00,14573944.00,118.00,118.00,118.00
41,2021-02-10,1,7424.00,861184.00,116.00,116.00,116.00
42,2021-01-07,1,4269.00,495204.00,116.00,116.00,116.00
43,2021-01-04,9,644410.00,74521927.00,114.00,114.00,116.00
44,2021-01-03,1,38444.00,4382616.00,114.00,114.00,114.00
45,2020-12-29,1,6403.00,729942.00,114.00,114.00,114.00
46,2020-12-28,1,4268.00,486552.00,114.00,114.00,114.00
47,2020-12-24,1,30970.00,3530580.00,114.00,114.00,114.00
48,2020-12-22,1,127000.00,14478000.00,114.00,114.00,114.00
49,2020-12-21,1,23500.00,2679000.00,114.00,114.00,114.00
50,2020-12-15,1,25612.00,2919768.00,114.00,114.00,114.00
51,2020-12-10,1,304000.00,34656000.00,114.00,114.00,114.00
52,2020-12-07,1,288000.00,32832000.00,114.00,114.00,114.00
53,2020-11-26,1,23351.00,2662014.00,114.00,114.00,114.00
54,2020-11-03,1,9729.00,1109106.00,114.00,114.00,114.00
55,2020-10-19,1,4268.00,486552.00,114.00,114.00,114.00
56,2020-10-13,2,21730.00,2520680.00,116.00,116.00,116.00
57,2020-08-09,1,8536.00,990176.00,116.00,116.00,116.00
58,2020-07-21,1,6406.00,743096.00,116.00,116.00,116.00
59,2020-07-15,1,38420.00,4456720.00,116.00,116.00,116.00
60,2020-07-05,1,40000.00,4720000.00,118.00,118.00,118.00
61,2020-03-19,1,205000.00,24600000.00,120.00,120.00,120.00
62,2020-02-26,1,100000.00,12200000.00,122.00,122.00,122.00
63,2020-02-24,1,100000.00,12000000.00,120.00,120.00,120.00
64,2020-02-23,2,182839.00,21575002.00,118.00,118.00,118.00
65,2020-02-20,3,204182.00,24136162.00,120.00,118.00,118.00
66,2020-01-20,3,25000.00,3000000.00,120.00,120.00,120.00
67,2020-01-13,2,103711.00,12652742.00,122.00,122.00,122.00
68,2019-12-05,1,50000.00,6100000.00,122.00,122.00,122.00
69,2019-11-12,1,70988.00,8802512.00,124.00,124.00,124.00
70,2019-08-04,1,100000.00,12600000.00,126.00,126.00,126.00
71,2019-07-25,2,100000.00,13000000.00,130.00,130.00,130.00
72,2019-07-11,1,3203.00,416390.00,130.00,130.00,130.00
73,2019-07-03,1,6406.00,832780.00,130.00,130.00,130.00
74,2019-06-19,1,16015.00,2081950.00,130.00,130.00,130.00
75,2019-06-12,1,17876.00,2323880.00,130.00,130.00,130.00
76,2019-06-11,1,4658.00,605540.00,130.00,130.00,130.00
77,2019-06-04,1,5425.00,705250.00,130.00,130.00,130.00
78,2019-05-20,2,24669.00,3206970.00,130.00,130.00,130.00
79,2019-05-05,1,16305.00,2119650.00,130.00,130.00,130.00
80,2019-03-03,1,3202.00,416260.00,130.00,130.00,130.00
81,2018-12-30,1,32000.00,4160000.00,130.00,130.00,130.00
82,2018-12-12,3,4500.00,585000.00,130.00,130.00,130.00
83,2018-10-03,1,3202.00,614784.00,192.00,192.00,192.00
84,2018-10-02,1,2255.00,432960.00,192.00,192.00,192.00
85,2018-08-19,1,16149.00,3100608.00,192.00,192.00,192.00
86,2018-08-12,1,1840.00,353280.00,192.00,192.00,192.00
87,2018-07-30,5,24318.00,4669056.00,192.00,192.00,192.00
88,2018-07-25,1,6406.00,1249170.00,195.00,195.00,195.00
89,2018-07-24,1,600.00,102000.00,0.00,0.00,0.00
90,2018-07-17,1,100.00,19300.00,0.00,0.00,0.00
91,2018-07-15,1,24068.00,4693260.00,195.00,195.00,195.00
92,2018-06-17,1,1000.00,176000.00,0.00,0.00,0.00
93,2018-06-14,1,368.00,71760.00,195.00,195.00,195.00
94,2018-04-18,10,2600.00,466300.00,0.00,0.00,0.00
95,2018-04-04,1,13964.00,2722980.00,195.00,195.00,195.00
96,2018-03-29,1,100.00,20000.00,0.00,0.00,0.00
97,2018-03-20,2,1000.00,195000.00,195.00,195.00,195.00
98,2018-03-06,1,80000.00,15600000.00,195.00,195.00,195.00
99,2018-02-26,3,279500.00,54502500.00,195.00,195.00,195.00
100,2018-02-04,5,28825.00,5620875.00,195.00,195.00,195.00
101,2018-01-25,26,11480.00,2198050.00,0.00,0.00,0.00
102,2018-01-22,1,18480.00,3603600.00,195.00,195.00,195.00
103,2018-01-16,1,19250.00,3773000.00,196.00,196.00,196.00
104,2018-01-14,1,1000.00,200000.00,200.00,200.00,200.00
105,2017-12-31,5,484808.00,96961600.00,200.00,200.00,200.00
106,2017-11-23,2,29976.00,5995200.00,200.00,200.00,200.00
107,2017-11-12,1,21740.00,4348000.00,200.00,200.00,200.00
108,2017-11-08,1,11800.00,2360000.00,200.00,200.00,200.00
109,2017-11-06,1,1472.00,294400.00,200.00,200.00,200.00
110,2017-10-12,3,38437.00,7687400.00,200.00,200.00,200.00
111,2017-09-24,3,110000.00,22220000.00,202.00,202.00,202.00
112,2017-09-10,1,3203.00,647006.00,202.00,202.00,202.00
113,2017-08-31,4,70769.00,14295338.00,202.00,202.00,202.00
114,2017-08-21,1,3680.00,743360.00,202.00,202.00,202.00
115,2017-08-17,1,6406.00,1294012.00,202.00,202.00,202.00
116,2017-08-16,4,11207.00,2263814.00,202.00,202.00,202.00
117,2017-08-13,1,14876.00,3004952.00,202.00,202.00,202.00
118,2017-08-03,2,9309.00,1880418.00,202.00,202.00,202.00
119,2017-07-26,1,109849.00,22189498.00,202.00,202.00,202.00
120,2017-07-25,1,3759.00,748041.00,199.00,199.00,199.00
121,2017-07-20,2,43753.00,8706847.00,199.00,199.00,199.00
122,2017-07-11,4,200770.00,39953230.00,199.00,199.00,199.00
123,2017-07-03,1,19808.00,3882368.00,196.00,196.00,196.00
124,2015-06-30,3,600.00,166800.00,278.00,278.00,278.00
125,2015-06-28,1,25000.00,6950000.00,278.00,278.00,278.00
126,2015-04-06,1,165.00,46695.00,283.00,283.00,283.00
127,2015-03-01,3,600.00,169800.00,283.00,283.00,283.00
128,2014-12-22,1,3825.00,1082475.00,283.00,283.00,283.00
129,2013-10-29,1,1457.00,288486.00,198.00,198.00,198.00
130,2013-03-27,1,29140.00,5769720.00,198.00,198.00,198.00
131,2011-04-21,1,3500.00,682500.00,195.00,195.00,195.00
132,2010-06-10,1,500.00,106500.00,213.00,213.00,213.00
133,2010-06-09,1,500.00,104500.00,209.00,209.00,209.00
