S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,147,23488.00,13247549.80,575.00,547.20,563.00
2,2021-12-28,159,21988.00,12218479.20,566.50,530.00,563.90
3,2021-12-27,598,86918.00,50497680.70,597.60,545.00,550.00
4,2021-12-26,477,80873.00,45638824.80,575.30,530.00,575.30
5,2021-12-23,135,18915.00,9779311.90,533.00,490.00,523.00
6,2021-12-22,128,25798.00,12961160.80,510.00,492.00,508.00
7,2021-12-21,70,7759.00,3754291.50,491.00,480.00,491.00
8,2021-12-20,80,14313.00,6656566.30,474.00,460.60,474.00
9,2021-12-16,76,7731.00,3685207.20,485.00,470.20,473.00
10,2021-12-15,127,17089.00,8479265.60,520.20,466.00,482.50
11,2021-12-14,32,3852.00,1850847.00,487.80,469.00,487.00
12,2021-12-13,111,10214.00,4795718.90,482.10,460.00,460.10
13,2021-12-12,106,23395.00,11417352.00,499.00,479.00,484.00
14,2021-12-09,83,11926.00,5899418.50,500.00,490.00,499.00
15,2021-12-08,64,10831.00,5460188.90,518.00,500.00,500.00
16,2021-12-07,111,16728.00,8751844.90,531.40,508.00,508.00
17,2021-12-06,130,16776.00,8487441.60,521.00,495.00,521.00
18,2021-12-05,140,18013.00,9280148.70,535.00,503.80,509.00
19,2021-12-02,114,15108.00,8003315.90,545.00,525.00,533.00
20,2021-12-01,55,5919.00,3200676.00,545.00,533.00,545.00
21,2021-11-30,138,30666.00,16582450.90,554.00,535.00,540.00
22,2021-11-29,91,14090.00,7817668.50,570.00,546.00,554.00
23,2021-11-28,101,11253.00,6310802.70,570.00,555.00,560.00
24,2021-11-25,28,2848.00,1638303.80,586.00,566.00,572.10
25,2021-11-24,95,6808.00,3866728.00,583.00,560.60,575.00
26,2021-11-23,83,9328.00,5371453.00,586.00,572.00,572.00
27,2021-11-22,71,8892.00,5219101.20,597.80,580.00,582.00
28,2021-11-21,93,11192.00,6534414.20,601.00,579.00,580.00
29,2021-11-18,96,10517.00,6285174.10,616.00,593.00,593.00
30,2021-11-17,171,22696.00,13937338.30,655.00,604.00,604.00
31,2021-11-16,269,40205.00,24283988.60,639.00,581.00,630.00
32,2021-11-15,95,11451.00,6667941.20,595.00,574.00,581.00
33,2021-11-14,82,12247.00,7054228.10,590.00,566.50,585.00
34,2021-11-11,111,13048.00,7619017.20,629.00,573.00,583.00
35,2021-11-09,200,20203.00,12011034.70,619.00,578.00,594.00
36,2021-11-08,261,25396.00,16613869.90,676.00,650.00,652.00
37,2021-11-03,174,45962.00,30630604.60,695.00,659.00,663.00
38,2021-11-02,191,41558.00,26745675.20,695.90,620.00,670.00
39,2021-11-01,225,54829.00,34839054.70,645.00,618.00,634.00
40,2021-10-31,216,34272.00,21278955.10,642.00,602.10,635.00
41,2021-10-28,217,24586.00,15134378.30,630.00,601.00,608.00
42,2021-10-27,290,63739.00,39657431.50,635.00,586.00,624.80
43,2021-10-26,180,28724.00,16898947.60,598.00,564.00,589.00
44,2021-10-25,145,22754.00,12852428.50,581.90,558.60,572.90
45,2021-10-24,56,6023.00,3316047.30,558.00,535.00,549.00
46,2021-10-21,99,11284.00,6195807.80,561.00,540.00,545.00
47,2021-10-20,78,12280.00,6758296.00,559.00,546.00,551.00
48,2021-10-19,142,18365.00,9956963.10,561.30,535.00,545.00
49,2021-10-18,100,12912.00,7342508.10,590.00,563.50,564.00
50,2021-10-17,32,2830.00,1648874.00,588.40,577.00,587.00
51,2021-10-11,98,11748.00,6764330.20,580.00,571.00,577.00
52,2021-10-10,111,12438.00,7397997.70,608.70,586.00,586.00
53,2021-10-06,138,24549.00,14594351.50,608.00,571.00,597.00
54,2021-10-05,95,11734.00,6870146.30,595.10,575.00,580.00
55,2021-10-04,179,29263.00,16709043.80,582.40,551.00,572.10
56,2021-10-03,103,11732.00,6722079.80,580.00,568.00,568.10
57,2021-09-30,129,14628.00,8482434.00,595.00,574.00,576.00
58,2021-09-29,162,21743.00,12470181.90,591.90,560.00,588.00
59,2021-09-28,200,26245.00,15213074.10,610.00,567.10,570.00
60,2021-09-27,219,24007.00,14242909.80,632.40,585.10,587.10
61,2021-09-26,228,28823.00,17530399.00,632.00,600.00,608.00
62,2021-09-23,162,22861.00,14496787.50,648.00,619.40,622.00
63,2021-09-22,244,54635.00,35025060.80,647.00,630.00,640.00
64,2021-09-21,211,35978.00,22514686.20,649.00,601.10,624.00
65,2021-09-20,280,49590.00,31091396.50,644.00,620.10,628.00
66,2021-09-16,301,45242.00,29014215.90,659.00,632.00,643.90
67,2021-09-15,178,25183.00,16793467.90,686.00,661.60,662.00
68,2021-09-14,110,21038.00,14351662.50,690.00,675.00,679.00
69,2021-09-13,273,52805.00,36039861.60,695.00,672.70,683.00
70,2021-09-12,236,35693.00,24243771.40,691.00,661.50,686.40
71,2021-09-09,168,18468.00,12496240.90,701.00,660.10,675.00
72,2021-09-08,185,17903.00,12125107.90,696.00,671.60,674.00
73,2021-09-07,271,37090.00,25754137.30,723.90,682.00,696.00
74,2021-09-06,326,73870.00,51452438.00,715.00,665.00,711.90
75,2021-09-05,406,55920.00,37834208.90,698.00,657.00,675.00
76,2021-09-02,366,57211.00,40667428.80,733.90,705.00,705.50
77,2021-09-01,414,66796.00,48425856.50,749.00,713.10,720.00
78,2021-08-31,314,33110.00,24498356.00,755.10,730.00,735.00
79,2021-08-29,259,25549.00,19495049.00,793.90,755.00,765.00
80,2021-08-26,273,43395.00,33305789.10,785.00,760.10,785.00
81,2021-08-25,209,28864.00,22307692.90,787.00,765.00,769.00
82,2021-08-24,347,67685.00,53864242.80,820.00,775.00,788.00
83,2021-08-19,816,115213.00,93403414.20,840.00,784.00,804.00
84,2021-08-18,252,41904.00,32592865.70,785.40,755.00,776.00
85,2021-08-17,261,45348.00,35074616.50,793.00,767.30,768.00
86,2021-08-16,212,33817.00,26351704.30,790.00,762.00,778.00
87,2021-08-15,247,39048.00,30571503.10,794.00,774.80,777.10
88,2021-08-12,310,52040.00,41226842.00,805.00,789.00,790.60
89,2021-08-11,230,38713.00,30887116.60,812.00,792.00,796.00
90,2021-08-10,367,59901.00,47785256.90,811.00,790.00,805.90
91,2021-08-09,460,66989.00,53778905.70,813.00,795.00,800.00
92,2021-08-08,441,52483.00,42406501.30,820.00,802.10,806.50
93,2021-08-05,688,106960.00,87627345.60,828.00,810.00,813.00
94,2021-08-04,430,83086.00,67253694.70,818.00,801.00,809.00
95,2021-08-03,497,141545.00,112907365.70,825.00,778.00,812.00
96,2021-08-02,253,46579.00,36429070.70,795.00,778.00,783.00
