S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2019-03-14,10,2150.00,247700.00,118.00,114.00,114.00
2,2019-03-13,10,1770.00,214950.00,127.00,117.00,117.00
3,2019-03-12,6,1480.00,184980.00,127.00,121.00,127.00
4,2019-03-11,9,930.00,113490.00,125.00,121.00,121.00
5,2019-03-10,2,280.00,35000.00,125.00,123.00,125.00
6,2019-03-07,7,1790.00,216710.00,123.00,117.00,123.00
7,2019-03-06,5,1570.00,180470.00,117.00,108.00,117.00
8,2019-03-05,3,1150.00,124200.00,108.00,107.00,108.00
9,2019-03-03,1,80.00,8560.00,109.00,107.00,107.00
10,2019-02-27,5,400.00,43900.00,110.00,109.00,109.00
11,2019-02-26,3,250.00,27750.00,112.00,110.00,110.00
12,2019-02-25,5,970.00,104720.00,110.00,107.00,110.00
13,2019-02-24,3,4110.00,468120.00,114.00,110.00,110.00
14,2019-02-11,6,700.00,81000.00,116.00,114.00,114.00
15,2019-02-07,1,200.00,22800.00,116.00,114.00,114.00
16,2019-02-06,1,10.00,1160.00,116.00,114.00,116.00
17,2019-02-05,2,310.00,35320.00,114.00,112.00,114.00
18,2019-02-04,1,500.00,57000.00,115.00,114.00,114.00
19,2019-02-03,5,1699.00,195385.00,115.00,113.00,115.00
20,2019-01-31,8,2750.00,313100.00,116.00,113.00,113.00
21,2019-01-30,11,2400.00,275960.00,119.00,114.00,114.00
22,2019-01-29,2,80.00,9520.00,121.00,119.00,119.00
23,2019-01-28,5,710.00,87930.00,127.00,121.00,121.00
24,2019-01-27,2,35.00,4470.00,128.00,127.00,127.00
25,2019-01-23,7,1285.00,158175.00,127.00,121.00,127.00
26,2019-01-22,1,10.00,1230.00,123.00,121.00,123.00
27,2019-01-20,1,10.00,1210.00,121.00,119.00,121.00
28,2019-01-17,1,200.00,23800.00,120.00,119.00,119.00
29,2019-01-16,5,150.00,18220.00,124.00,118.00,120.00
30,2019-01-15,3,170.00,20060.00,118.00,116.00,118.00
31,2019-01-14,4,180.00,20880.00,119.00,115.00,116.00
32,2019-01-13,2,110.00,13090.00,121.00,119.00,119.00
33,2019-01-10,1,140.00,16940.00,121.00,121.00,121.00
34,2019-01-09,2,20.00,2440.00,125.00,121.00,121.00
35,2019-01-08,4,600.00,75100.00,128.00,125.00,125.00
36,2019-01-07,6,400.00,49580.00,128.00,120.00,128.00
37,2019-01-06,5,1164.00,139196.00,120.00,118.00,120.00
38,2019-01-03,3,30.00,3660.00,126.00,120.00,120.00
39,2019-01-02,3,30.00,3840.00,132.00,126.00,126.00
40,2019-01-01,3,90.00,11800.00,133.00,131.00,132.00
41,2018-12-31,1,5160.00,686280.00,133.00,132.00,133.00
42,2018-12-30,2,151.00,19772.00,132.00,130.00,132.00
43,2018-12-27,2,1000.00,130000.00,132.00,130.00,130.00
44,2018-12-26,3,200.00,26280.00,132.00,130.00,132.00
45,2018-12-25,7,600.00,79180.00,134.00,130.00,132.00
46,2018-12-24,20,6550.00,857860.00,132.00,120.00,132.00
47,2018-12-23,9,1130.00,132180.00,120.00,116.00,120.00
48,2018-12-20,3,1000.00,118000.00,118.00,116.00,118.00
49,2018-12-19,3,1060.00,127060.00,120.00,116.00,116.00
50,2018-12-18,6,1100.00,126260.00,118.00,113.00,118.00
51,2018-12-17,4,220.00,25500.00,117.00,115.00,115.00
52,2018-12-13,1,100.00,11600.00,118.00,116.00,116.00
53,2018-12-11,3,420.00,50160.00,120.00,118.00,118.00
54,2018-12-10,5,580.00,67440.00,120.00,112.00,118.00
55,2018-12-09,2,190.00,21200.00,112.00,110.00,112.00
56,2018-12-06,3,770.00,86240.00,112.00,110.00,112.00
57,2018-12-05,5,810.00,87220.00,110.00,104.00,110.00
58,2018-11-28,1,220.00,22880.00,106.00,104.00,104.00
59,2018-11-26,1,37.00,3922.00,108.00,106.00,106.00
60,2018-11-25,4,240.00,25680.00,110.00,106.00,108.00
61,2018-11-05,6,480.00,52800.00,110.00,110.00,110.00
62,2018-11-04,5,1460.00,164400.00,113.00,112.00,112.00
63,2018-11-01,2,290.00,33060.00,114.00,114.00,114.00
64,2018-10-31,5,1340.00,151440.00,114.00,113.00,113.00
65,2018-10-30,17,910.00,104470.00,119.00,113.00,115.00
66,2018-10-25,3,280.00,33240.00,119.00,117.00,119.00
67,2018-10-24,7,379.00,44722.00,118.00,118.00,118.00
68,2018-10-23,2,77.00,9086.00,118.00,118.00,118.00
69,2018-10-14,8,1445.00,166720.00,120.00,114.00,120.00
70,2018-10-10,1,80.00,9280.00,116.00,116.00,116.00
71,2018-10-09,3,1500.00,175360.00,118.00,116.00,116.00
72,2018-10-08,8,920.00,107120.00,118.00,116.00,116.00
73,2018-10-07,2,130.00,15340.00,118.00,118.00,118.00
74,2018-10-04,3,200.00,24000.00,120.00,120.00,120.00
75,2018-10-03,1,50.00,6100.00,122.00,122.00,122.00
76,2018-10-02,3,100.00,12340.00,124.00,122.00,124.00
77,2018-10-01,1,300.00,37800.00,126.00,126.00,126.00
78,2018-09-27,5,1060.00,131420.00,128.00,122.00,128.00
79,2018-09-26,9,2000.00,245600.00,126.00,122.00,124.00
80,2018-09-25,6,749.00,91789.00,125.00,120.00,125.00
81,2018-09-20,4,2180.00,257560.00,120.00,118.00,120.00
82,2018-09-18,6,460.00,55280.00,122.00,118.00,118.00
83,2018-09-16,4,300.00,37000.00,124.00,122.00,124.00
84,2018-09-13,4,580.00,70460.00,124.00,120.00,122.00
85,2018-09-12,5,330.00,40091.00,122.00,120.00,120.00
86,2018-09-11,7,2030.00,249520.00,124.00,120.00,122.00
87,2018-09-10,3,2410.00,289600.00,122.00,120.00,120.00
88,2018-09-09,3,200.00,24640.00,124.00,123.00,124.00
89,2018-09-06,3,50.00,6270.00,127.00,125.00,125.00
90,2018-09-05,1,120.00,14760.00,123.00,123.00,123.00
91,2018-09-04,10,1680.00,206880.00,127.00,121.00,121.00
92,2018-09-03,7,510.00,63320.00,126.00,118.00,124.00
93,2018-09-02,4,470.00,54620.00,117.00,116.00,116.00
94,2018-08-30,8,420.00,48510.00,118.00,114.00,118.00
95,2018-08-29,15,6000.00,696700.00,118.00,114.00,116.00
96,2018-08-28,4,490.00,58490.00,121.00,119.00,119.00
97,2018-08-26,4,650.00,78830.00,125.00,121.00,121.00
98,2018-08-23,3,90.00,11150.00,125.00,123.00,123.00
99,2018-08-22,1,120.00,15000.00,125.00,125.00,125.00
100,2018-08-21,1,200.00,25000.00,125.00,125.00,125.00
101,2018-08-20,2,550.00,68750.00,125.00,125.00,125.00
102,2018-08-16,2,460.00,58420.00,127.00,127.00,127.00
103,2018-08-15,3,310.00,39790.00,129.00,127.00,129.00
104,2018-08-14,5,410.00,50950.00,127.00,123.00,127.00
105,2018-08-12,1,40.00,4920.00,123.00,123.00,123.00
106,2018-08-06,4,1370.00,171770.00,126.00,124.00,124.00
107,2018-08-05,2,120.00,15240.00,127.00,127.00,127.00
108,2018-08-02,1,40.00,5160.00,129.00,129.00,129.00
109,2018-08-01,4,160.00,20880.00,132.00,130.00,130.00
110,2018-07-31,2,90.00,12160.00,136.00,134.00,134.00
111,2018-07-30,12,3190.00,430920.00,138.00,134.00,134.00
112,2018-07-29,1,20.00,2720.00,136.00,136.00,136.00
113,2018-07-26,1,120.00,16080.00,134.00,134.00,134.00
114,2018-07-25,1,25.00,3300.00,132.00,132.00,132.00
115,2018-07-24,4,860.00,111460.00,130.00,126.00,130.00
116,2018-07-23,1,80.00,9920.00,124.00,124.00,124.00
117,2018-07-22,4,580.00,73080.00,126.00,126.00,126.00
118,2018-07-19,6,720.00,91360.00,129.00,125.00,126.00
119,2018-07-15,1,40.00,5040.00,126.00,126.00,126.00
120,2018-07-12,1,80.00,10240.00,128.00,128.00,128.00
121,2018-07-11,4,290.00,37340.00,132.00,128.00,128.00
122,2018-07-10,7,340.00,44380.00,134.00,129.00,134.00
123,2018-07-09,4,360.00,45870.00,129.00,127.00,127.00
124,2018-07-08,4,260.00,33810.00,131.00,128.00,131.00
125,2018-07-05,27,1270.00,157450.00,129.00,122.00,129.00
126,2018-07-04,9,2550.00,308990.00,123.00,121.00,123.00
127,2018-07-03,10,260.00,32380.00,129.00,123.00,123.00
128,2018-07-02,2,30.00,3950.00,133.00,131.00,131.00
129,2018-07-01,5,300.00,42060.00,141.00,135.00,135.00
130,2018-06-28,4,110.00,15870.00,145.00,143.00,143.00
131,2018-06-27,2,40.00,5600.00,141.00,139.00,141.00
132,2018-06-26,1,260.00,35620.00,137.00,137.00,137.00
133,2018-06-25,3,90.00,12210.00,139.00,135.00,139.00
134,2018-06-24,6,360.00,47680.00,133.00,131.00,133.00
135,2018-06-21,1,40.00,5320.00,133.00,133.00,133.00
136,2018-06-20,3,730.00,97820.00,135.00,133.00,133.00
137,2018-06-19,4,150.00,19920.00,134.00,130.00,134.00
138,2018-06-18,2,170.00,21930.00,129.00,129.00,129.00
139,2018-06-17,2,360.00,47170.00,132.00,131.00,131.00
140,2018-06-14,3,50.00,6480.00,132.00,128.00,132.00
141,2018-06-13,6,360.00,45740.00,128.00,126.00,126.00
142,2018-06-12,5,330.00,41770.00,128.00,125.00,127.00
143,2018-06-11,9,1680.00,215560.00,132.00,126.00,126.00
144,2018-06-10,7,650.00,86320.00,136.00,130.00,130.00
145,2018-06-07,1,40.00,5520.00,138.00,138.00,138.00
146,2018-06-03,4,260.00,35360.00,136.00,136.00,136.00
147,2018-05-31,2,150.00,20800.00,140.00,138.00,138.00
148,2018-05-30,1,130.00,18460.00,142.00,142.00,142.00
149,2018-05-29,6,680.00,95740.00,144.00,140.00,144.00
150,2018-05-28,2,500.00,70900.00,142.00,140.00,142.00
151,2018-05-27,4,240.00,33400.00,140.00,138.00,138.00
152,2018-05-24,9,2580.00,361680.00,142.00,137.00,142.00
153,2018-05-23,16,2060.00,286200.00,140.00,136.00,137.00
154,2018-05-22,1,40.00,5680.00,142.00,142.00,142.00
155,2018-05-21,4,320.00,45600.00,144.00,141.00,144.00
156,2018-05-20,2,100.00,14200.00,142.00,142.00,142.00
157,2018-05-17,6,820.00,113920.00,140.00,138.00,140.00
158,2018-05-14,11,3610.00,508060.00,144.00,138.00,141.00
159,2018-05-09,3,180.00,26480.00,148.00,146.00,146.00
160,2018-05-07,1,100.00,15100.00,151.00,151.00,151.00
161,2018-05-03,6,360.00,53260.00,152.00,144.00,152.00
162,2018-05-02,1,60.00,8520.00,142.00,142.00,142.00
163,2018-04-29,3,170.00,23840.00,142.00,140.00,142.00
164,2018-04-26,8,875.00,125235.00,147.00,140.00,140.00
165,2018-04-25,10,1570.00,226820.00,147.00,142.00,142.00
166,2018-04-24,15,2615.00,391425.00,156.00,148.00,150.00
167,2018-04-23,16,2400.00,370610.00,165.00,150.00,150.00
168,2018-04-22,17,1200.00,189970.00,163.00,157.00,159.00
169,2018-04-19,16,1500.00,238770.00,165.00,157.00,157.00
170,2018-04-18,13,3390.00,497940.00,159.00,143.00,159.00
171,2018-04-17,8,550.00,77310.00,145.00,139.00,145.00
172,2018-04-16,8,1070.00,150600.00,142.00,140.00,140.00
173,2018-04-15,4,400.00,55880.00,140.00,139.00,140.00
174,2018-04-12,10,3860.00,545120.00,142.00,140.00,140.00
