S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,18,6700.00,60331.80,9.17,8.85,9.10
2,2021-12-28,7,1950.00,17585.00,9.08,8.91,8.91
3,2021-12-27,24,6300.00,57196.00,9.26,8.99,9.26
4,2021-12-26,32,36700.00,334384.00,9.17,8.88,9.17
5,2021-12-23,23,48380.00,441843.60,9.18,8.90,8.96
6,2021-12-22,31,30291.00,275253.10,9.13,8.91,9.00
7,2021-12-21,35,74900.00,668409.00,9.36,8.82,9.23
8,2021-12-20,26,33160.00,296412.70,9.12,8.91,9.00
9,2021-12-16,23,21350.00,189220.00,9.07,8.80,8.95
10,2021-12-15,21,14420.00,130295.60,9.18,8.96,8.96
11,2021-12-14,6,14130.00,126445.60,9.12,8.80,9.12
12,2021-12-13,24,30399.00,267826.25,8.90,8.75,8.78
13,2021-12-12,29,44709.00,401056.89,9.05,8.88,8.90
14,2021-12-09,15,10910.00,98587.20,9.09,8.98,9.02
15,2021-12-08,37,564200.00,5622745.00,10.05,9.00,9.10
16,2021-12-07,28,11495.00,105203.20,9.25,9.02,9.14
17,2021-12-06,33,25700.00,233505.00,9.16,8.95,9.16
18,2021-12-05,43,136269.00,1234069.02,9.20,9.00,9.10
19,2021-12-02,35,36999.00,340675.79,9.25,9.13,9.20
20,2021-12-01,23,14000.00,129238.00,9.35,9.17,9.30
21,2021-11-30,26,9625.00,88822.10,9.30,9.12,9.22
22,2021-11-29,31,20500.00,190181.00,9.35,9.22,9.28
23,2021-11-28,38,80121.00,737381.92,9.35,9.08,9.08
24,2021-11-25,24,11780.00,111074.90,9.52,9.33,9.41
25,2021-11-24,25,10805.00,101470.75,9.50,9.29,9.40
26,2021-11-23,34,15700.00,148714.00,9.60,9.41,9.44
27,2021-11-22,44,24900.00,237602.00,9.61,9.34,9.51
28,2021-11-21,30,14950.00,140685.00,9.45,9.31,9.43
29,2021-11-18,37,11950.00,112735.50,9.50,9.32,9.50
30,2021-11-17,39,32500.00,308348.20,9.50,9.42,9.47
31,2021-11-16,23,22248.00,210813.58,9.71,9.33,9.67
32,2021-11-15,35,22536.00,213103.74,9.59,9.40,9.52
33,2021-11-14,20,29650.00,284071.60,9.77,9.32,9.60
34,2021-11-11,26,22604.00,214513.00,9.60,9.42,9.50
35,2021-11-09,27,30272.00,291404.68,9.99,9.50,9.69
36,2021-11-08,33,24330.00,236770.40,9.85,9.58,9.80
37,2021-11-03,37,32422.00,314651.84,9.85,9.54,9.70
38,2021-11-02,29,42596.00,410360.56,9.79,9.60,9.69
39,2021-11-01,40,39500.00,382671.00,9.79,9.56,9.60
40,2021-10-31,35,24150.00,230384.50,9.65,9.48,9.54
41,2021-10-28,35,24500.00,235671.00,9.65,9.51,9.60
42,2021-10-27,22,21400.00,204711.00,9.77,9.55,9.70
43,2021-10-26,35,28100.00,268026.50,9.69,9.31,9.58
44,2021-10-25,28,22420.00,213584.60,9.60,9.35,9.50
45,2021-10-24,39,55000.00,517104.50,9.69,9.22,9.40
46,2021-10-21,14,7600.00,72200.00,9.67,9.40,9.50
47,2021-10-20,20,30670.00,290311.60,9.51,9.25,9.42
48,2021-10-19,26,14100.00,130208.75,9.35,9.17,9.27
49,2021-10-18,19,14200.00,134357.00,9.53,9.40,9.53
50,2021-10-17,7,2250.00,22146.00,9.96,9.61,9.72
51,2021-10-11,21,32540.00,317217.80,9.84,9.53,9.80
52,2021-10-10,29,30450.00,290470.50,9.69,9.41,9.69
53,2021-10-06,37,51850.00,492232.50,9.73,9.35,9.54
54,2021-10-05,27,48970.00,462372.60,9.55,9.20,9.50
55,2021-10-04,38,43250.00,401205.50,9.45,9.16,9.26
56,2021-10-03,70,123221.00,1140685.85,9.44,9.09,9.29
57,2021-09-30,50,119165.00,1101907.85,9.51,9.10,9.40
58,2021-09-29,26,16650.00,156266.00,9.48,9.20,9.45
59,2021-09-28,41,81920.00,763528.65,9.44,9.09,9.38
60,2021-09-27,36,35415.00,335291.15,9.60,9.30,9.45
61,2021-09-26,50,68040.00,645283.80,9.67,9.37,9.40
62,2021-09-23,51,80620.00,763882.20,9.74,9.16,9.35
63,2021-09-22,37,43150.00,412587.50,9.86,9.32,9.60
64,2021-09-21,59,74560.00,697599.50,9.64,9.10,9.48
65,2021-09-20,61,86090.00,826787.30,9.80,9.40,9.40
66,2021-09-16,43,73364.00,721273.55,9.90,9.73,9.88
67,2021-09-15,29,34350.00,341779.50,10.00,9.82,9.93
68,2021-09-14,23,4820.00,48020.40,10.08,9.91,9.95
69,2021-09-13,19,7630.00,75387.70,10.05,9.85,9.89
70,2021-09-12,96,170990.00,1694450.20,10.00,9.83,9.90
71,2021-09-09,24,9240.00,92312.10,10.05,9.90,9.97
72,2021-09-08,33,32588.00,325045.20,10.00,9.90,10.00
73,2021-09-07,22,6950.00,69488.00,10.01,9.95,9.99
74,2021-09-06,48,40510.00,404619.40,10.10,9.85,10.10
75,2021-09-05,50,87200.00,860624.00,10.00,9.70,9.90
76,2021-09-02,69,144740.00,1453207.60,10.12,9.98,10.00
77,2021-09-01,37,36543.00,368157.79,10.15,10.05,10.05
78,2021-08-31,66,51870.00,519673.00,10.13,9.95,10.13
79,2021-08-29,89,122855.00,1237824.80,10.40,10.00,10.03
80,2021-08-26,56,32450.00,329675.50,10.29,10.10,10.20
81,2021-08-25,81,88300.00,898685.00,10.35,10.00,10.35
82,2021-08-24,80,73405.00,739747.05,10.15,10.00,10.15
83,2021-08-19,70,63900.00,647473.50,10.25,9.99,10.13
84,2021-08-18,79,89270.00,913221.20,10.32,10.05,10.18
85,2021-08-17,59,44990.00,454479.80,10.17,10.05,10.10
86,2021-08-16,115,160966.00,1630884.08,10.25,9.98,10.15
87,2021-08-15,62,36490.00,374443.80,10.35,10.15,10.25
88,2021-08-12,80,56440.00,583451.00,10.50,10.24,10.30
89,2021-08-11,57,38625.00,404617.50,10.70,10.30,10.30
90,2021-08-10,101,170670.00,1776053.10,10.60,10.22,10.60
91,2021-08-09,73,66700.00,690241.50,10.45,10.20,10.35
92,2021-08-08,70,171700.00,1773533.50,10.40,10.25,10.30
93,2021-08-05,76,74690.00,779468.10,10.58,10.30,10.41
94,2021-08-04,87,83400.00,870857.10,10.55,10.40,10.40
95,2021-08-03,66,51580.00,541764.40,10.56,10.36,10.49
96,2021-08-02,77,63500.00,662862.80,10.59,10.35,10.36
97,2021-08-01,112,206894.00,2165130.38,10.72,10.37,10.38
98,2021-07-29,88,249100.00,2619381.50,10.70,10.40,10.58
99,2021-07-28,56,45150.00,479090.00,10.70,10.57,10.61
100,2021-07-27,75,68820.00,731362.76,10.91,10.55,10.65
101,2021-07-26,85,112900.00,1210609.50,10.90,10.48,10.75
102,2021-07-25,180,251190.00,2760296.00,11.18,10.60,10.67
103,2021-07-22,405,1311461.00,14420617.71,11.22,10.50,10.97
104,2021-07-20,218,326961.00,3431508.70,10.82,10.05,10.50
105,2021-07-19,51,35350.00,358988.00,10.24,10.00,10.10
106,2021-07-18,59,66410.00,670485.40,10.22,9.99,10.06
107,2021-07-15,37,23600.00,238782.00,10.30,10.10,10.14
108,2021-07-14,43,59000.00,598155.00,10.20,9.85,10.14
109,2021-07-13,28,78820.00,791133.30,10.19,10.00,10.05
110,2021-07-12,36,17050.00,172264.50,10.45,9.85,10.10
111,2021-07-11,42,44550.00,453725.00,10.30,9.90,10.25
112,2021-07-08,26,9490.00,95007.00,10.25,9.90,10.00
113,2021-07-07,47,58060.00,581558.50,10.20,9.90,10.05
114,2021-07-06,41,24250.00,246251.70,10.30,9.99,10.30
115,2021-07-05,35,58900.00,590309.00,10.06,9.98,10.03
116,2021-07-04,54,47850.00,482733.00,10.20,10.00,10.06
117,2021-07-01,67,56550.00,568722.00,10.20,10.00,10.00
118,2021-06-30,43,36220.00,366139.60,10.25,10.00,10.25
119,2021-06-29,39,37080.00,374985.40,10.20,10.06,10.20
120,2021-06-28,73,38239.00,390086.83,10.31,10.15,10.18
121,2021-06-27,48,28320.00,289006.50,10.50,10.05,10.29
122,2021-06-24,42,44400.00,461505.00,10.50,10.15,10.32
123,2021-06-23,46,45880.00,476926.00,10.60,10.23,10.35
124,2021-06-22,112,104690.00,1089062.05,10.71,10.00,10.57
