S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,140,6887.00,11395716.00,1683.00,1630.00,1657.50
2,2021-12-28,243,11810.00,19380043.40,1668.00,1597.40,1650.00
3,2021-12-27,541,31837.00,53910006.30,1769.70,1650.00,1657.00
4,2021-12-26,540,34293.00,58862065.60,1745.00,1659.00,1735.00
5,2021-12-23,585,42007.00,69123310.20,1688.50,1537.00,1688.00
6,2021-12-22,268,12068.00,18408828.80,1550.00,1480.00,1535.00
7,2021-12-21,142,6963.00,10240167.50,1477.00,1460.00,1475.50
8,2021-12-20,195,10964.00,15988578.10,1480.00,1445.00,1463.00
9,2021-12-16,147,6895.00,10225755.50,1553.00,1470.00,1497.00
10,2021-12-15,312,20683.00,31355726.00,1585.00,1469.00,1525.00
11,2021-12-14,140,7539.00,11152862.60,1500.00,1425.00,1498.90
12,2021-12-13,470,22592.00,32235474.60,1478.00,1387.00,1425.00
13,2021-12-12,288,15041.00,23223528.20,1603.00,1503.00,1508.00
14,2021-12-09,182,9241.00,14547702.60,1608.00,1561.00,1586.00
15,2021-12-08,233,13203.00,20964367.30,1618.70,1579.90,1585.00
16,2021-12-07,155,8529.00,13897868.90,1660.00,1590.00,1619.00
17,2021-12-06,239,11674.00,18851183.20,1650.00,1579.00,1636.00
18,2021-12-05,213,15166.00,24677051.70,1652.00,1620.00,1635.00
19,2021-12-02,147,7973.00,13318756.10,1706.00,1651.00,1652.00
20,2021-12-01,126,12627.00,21122594.50,1683.00,1646.00,1675.00
21,2021-11-30,99,3876.00,6380423.90,1665.00,1634.00,1650.00
22,2021-11-29,259,14160.00,23154240.60,1683.00,1619.00,1644.00
23,2021-11-28,327,19694.00,32767932.70,1710.00,1644.00,1650.00
24,2021-11-25,170,10788.00,18371113.40,1725.00,1670.00,1717.00
25,2021-11-24,155,16964.00,28927730.50,1735.00,1690.00,1709.90
26,2021-11-23,149,7719.00,13324457.10,1740.00,1713.00,1722.00
27,2021-11-22,118,6531.00,11427678.50,1760.00,1740.00,1740.00
28,2021-11-21,121,7387.00,12849816.50,1760.00,1730.00,1736.20
29,2021-11-18,137,8037.00,14015851.50,1764.00,1730.10,1736.00
30,2021-11-17,132,6401.00,11305652.40,1784.00,1750.00,1759.00
31,2021-11-16,163,9486.00,16490085.00,1756.90,1715.00,1735.00
32,2021-11-15,108,6627.00,11554259.00,1763.00,1735.00,1750.00
33,2021-11-14,127,8269.00,14282611.30,1740.00,1705.00,1729.10
34,2021-11-11,197,10160.00,17479408.30,1790.00,1700.00,1717.00
35,2021-11-09,267,13448.00,23752873.80,1800.00,1747.00,1765.20
36,2021-11-08,133,9148.00,16665143.40,1857.00,1800.00,1815.00
37,2021-11-03,153,9177.00,16949910.00,1861.00,1832.00,1846.00
38,2021-11-02,167,11842.00,21423607.50,1826.00,1794.00,1825.00
39,2021-11-01,199,12924.00,23737652.70,1870.00,1820.00,1823.00
40,2021-10-31,175,9954.00,18063826.00,1835.00,1790.00,1834.00
41,2021-10-28,187,9321.00,16721075.10,1808.00,1780.00,1793.00
42,2021-10-27,338,24536.00,44416413.50,1829.00,1789.00,1801.00
43,2021-10-26,264,14477.00,25786747.90,1800.00,1737.00,1794.00
44,2021-10-25,211,8634.00,14799796.20,1722.50,1690.00,1721.00
45,2021-10-24,132,7803.00,12971061.50,1670.00,1650.00,1668.00
46,2021-10-21,185,17409.00,28839237.60,1675.00,1640.00,1660.00
47,2021-10-20,146,8672.00,14426965.60,1729.90,1650.00,1655.00
48,2021-10-19,340,16446.00,26841940.20,1660.00,1615.00,1635.00
49,2021-10-18,208,9963.00,16856708.50,1720.00,1670.00,1689.00
50,2021-10-17,85,3410.00,5865775.00,1754.00,1700.00,1730.00
51,2021-10-11,242,14183.00,24389647.50,1732.10,1700.00,1720.00
52,2021-10-10,349,23971.00,42580494.30,1840.00,1745.00,1750.00
53,2021-10-06,295,17557.00,30712369.30,1800.00,1720.00,1800.00
54,2021-10-05,238,25871.00,44006058.60,1734.00,1652.00,1727.00
55,2021-10-04,187,11190.00,18505354.50,1684.00,1625.00,1662.00
56,2021-10-03,248,21480.00,35755823.00,1696.00,1646.00,1655.00
57,2021-09-30,252,14066.00,23947693.60,1720.00,1685.00,1692.00
58,2021-09-29,275,16051.00,26652382.40,1689.10,1640.00,1689.00
