S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,11,828.00,1532523.80,1852.10,1815.00,1851.30
2,2021-12-28,8,110.00,198415.00,1851.30,1780.00,1851.30
3,2021-12-27,13,536.00,999657.60,1920.00,1819.10,1819.10
4,2021-12-26,13,199.00,379491.00,1925.00,1887.00,1900.00
5,2021-12-23,34,825.00,1540928.80,1915.00,1853.60,1915.00
6,2021-12-22,25,640.00,1151454.00,1930.00,1730.00,1930.00
7,2021-12-21,30,1003.00,1780541.00,1782.00,1750.00,1755.00
8,2021-12-20,7,131.00,230191.00,1800.00,1729.00,1750.00
9,2021-12-16,16,633.00,1112344.00,1830.00,1740.00,1830.00
10,2021-12-15,21,371.00,678902.60,1876.80,1737.00,1737.00
11,2021-12-14,15,275.00,471921.80,1795.20,1670.00,1795.20
12,2021-12-13,51,1494.00,2556219.90,1845.00,1693.90,1693.90
13,2021-12-12,51,1535.00,2635442.00,1881.90,1670.00,1881.90
14,2021-12-09,37,775.00,1415987.90,1882.00,1809.00,1845.00
15,2021-12-08,101,2681.00,6839353.70,2620.00,2495.00,2540.00
16,2021-12-07,24,828.00,2162115.00,2660.00,2555.40,2619.00
17,2021-12-06,29,938.00,2415978.50,2610.00,2440.00,2610.00
18,2021-12-05,50,2069.00,5189949.50,2548.00,2470.00,2547.00
19,2021-12-02,40,1454.00,3764638.40,2660.00,2555.00,2555.00
20,2021-12-01,36,771.00,2025154.40,2655.00,2605.00,2610.00
21,2021-11-30,12,370.00,950908.00,2629.00,2554.00,2554.00
22,2021-11-29,30,1248.00,3153597.00,2716.60,2508.00,2600.00
23,2021-11-28,26,1125.00,2864924.00,2598.00,2500.00,2510.00
24,2021-11-25,7,593.00,1541280.00,2600.00,2580.00,2600.00
25,2021-11-24,21,445.00,1166538.00,2651.00,2613.00,2614.00
26,2021-11-23,23,530.00,1380595.40,2670.00,2565.00,2666.00
27,2021-11-22,11,499.00,1327245.00,2695.00,2651.00,2679.00
28,2021-11-21,21,397.00,1054202.60,2670.00,2650.00,2651.00
29,2021-11-18,9,160.00,425170.00,2679.90,2647.00,2679.90
30,2021-11-17,20,529.00,1421093.00,2700.00,2655.00,2697.00
31,2021-11-16,19,299.00,800047.50,2695.00,2661.00,2663.00
32,2021-11-15,10,126.00,335442.00,2686.00,2640.00,2686.00
33,2021-11-14,14,258.00,683286.40,2679.90,2640.00,2640.00
34,2021-11-11,17,279.00,732381.20,2659.10,2557.00,2648.00
35,2021-11-09,29,853.00,2252465.40,2680.00,2613.00,2660.00
36,2021-11-08,20,503.00,1375314.00,2779.50,2700.00,2720.00
37,2021-11-03,21,384.00,1036999.80,2754.00,2690.00,2700.00
38,2021-11-02,32,1149.00,3107275.10,2743.00,2688.10,2700.00
39,2021-11-01,59,1621.00,4468874.80,2848.00,2689.20,2742.90
40,2021-10-31,40,1264.00,3473877.00,2800.00,2700.00,2800.00
41,2021-10-28,42,2657.00,7169372.00,2720.00,2661.00,2704.00
42,2021-10-27,57,2434.00,6583033.00,2720.00,2674.00,2701.00
43,2021-10-26,39,1302.00,3505347.00,2718.00,2675.00,2688.00
