S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2020-11-25,3,1070205.00,422998526.25,100.00,100.00,100.00
2,2020-03-02,1,7749.00,774900.00,910.00,910.00,100.00
3,2019-12-11,1,5000.00,1225000.00,910.00,910.00,910.00
4,2019-08-01,1,235255.00,74557014.60,910.00,910.00,910.00
5,2018-08-01,1,185365.00,44858330.00,0.00,0.00,0.00
6,2016-12-20,2,238.00,216580.00,910.00,910.00,910.00
7,2016-12-04,1,3990.00,798000.00,0.00,0.00,0.00
8,2016-09-11,1,26597.00,4654475.00,0.00,0.00,0.00
9,2015-12-15,1,209251.00,27202630.00,0.00,0.00,0.00
10,2015-09-13,1,30.00,7470.00,249.00,249.00,249.00
11,2015-08-06,1,50.00,12450.00,249.00,249.00,249.00
12,2015-06-07,1,15000.00,3735000.00,249.00,249.00,249.00
13,2015-06-03,2,20.00,5130.00,259.00,254.00,254.00
14,2015-06-02,3,30.00,8070.00,274.00,264.00,264.00
15,2015-06-01,3,30.00,8520.00,289.00,279.00,279.00
16,2015-05-28,3,30.00,9000.00,306.00,294.00,294.00
17,2015-05-27,3,30.00,9540.00,324.00,312.00,312.00
18,2015-05-26,1,10.00,3300.00,330.00,330.00,330.00
19,2014-10-15,5,225820.00,31614800.00,140.00,140.00,140.00
20,2014-09-14,8,122408.00,17137120.00,140.00,140.00,140.00
