S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-26,1,45449.00,15452660.00,340.00,340.00,340.00
2,2021-07-25,1,21634.00,11249680.00,520.00,520.00,520.00
3,2021-07-18,1,30000.00,15600000.00,520.00,520.00,520.00
4,2021-07-11,1,31000.00,16120000.00,520.00,520.00,520.00
5,2020-10-14,1,95724.00,33790572.00,353.00,353.00,353.00
6,2019-02-27,1,24788.00,5750816.00,232.00,232.00,232.00
7,2018-10-15,3,49578.00,14129730.00,285.00,285.00,285.00
8,2018-10-07,1,50422.00,14370270.00,285.00,285.00,285.00
9,2018-07-19,2,1073444.00,305931540.00,285.00,285.00,285.00
10,2018-07-16,2,178355.00,52079658.00,294.00,290.00,290.00
11,2018-07-11,2,357476.00,107242800.00,300.00,300.00,300.00
12,2018-03-21,1,1221.00,383394.00,314.00,314.00,314.00
13,2018-03-20,1,4000.00,1280000.00,320.00,320.00,320.00
14,2018-02-27,3,57008.00,52102160.00,931.00,895.00,895.00
15,2017-12-12,1,40000.00,38000000.00,950.00,950.00,950.00
16,2017-12-11,1,50000.00,47500000.00,950.00,950.00,950.00
17,2017-12-06,1,35000.00,33250000.00,950.00,950.00,950.00
18,2017-12-05,1,65000.00,61750000.00,950.00,950.00,950.00
