S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-22,2,2500.00,1307500.00,523.00,523.00,523.00
2,2021-09-29,1,3000.00,2430000.00,810.00,810.00,810.00
3,2021-09-27,3,6480.00,5248800.00,810.00,810.00,810.00
4,2021-09-22,1,5000.00,4050000.00,810.00,810.00,810.00
5,2021-07-12,3,20000.00,16200000.00,810.00,810.00,810.00
6,2021-06-21,1,7000.00,5670000.00,810.00,810.00,810.00
7,2021-01-20,2,7500.00,4815000.00,642.00,642.00,642.00
8,2021-01-11,1,15858.00,10180836.00,642.00,642.00,642.00
9,2020-09-22,2,7000.00,3150000.00,450.00,450.00,450.00
10,2020-08-25,2,10000.00,4500000.00,450.00,450.00,450.00
11,2020-07-14,1,46000.00,12052000.00,262.00,262.00,262.00
12,2019-08-19,1,8000.00,2096000.00,262.00,262.00,262.00
13,2019-07-11,1,6000.00,1572000.00,262.00,262.00,262.00
14,2019-05-09,1,5600.00,1467200.00,262.00,262.00,262.00
15,2019-04-01,1,3000.00,801000.00,267.00,267.00,267.00
16,2019-03-28,8,9063.00,2251361.00,267.00,247.00,247.00
17,2018-05-06,1,1000.00,675000.00,675.00,675.00,675.00
18,2018-04-04,1,655.00,442125.00,675.00,675.00,675.00
19,2017-03-28,4,6304.00,6304000.00,1000.00,1000.00,1000.00
20,2017-03-23,2,1521.00,1521000.00,1000.00,1000.00,1000.00
21,2016-10-03,2,4838.00,4838000.00,1000.00,1000.00,1000.00
22,2016-10-02,3,9257.00,9257000.00,1000.00,1000.00,1000.00
23,2016-08-23,1,1000.00,1000000.00,1000.00,1000.00,1000.00
24,2016-08-21,1,3419.00,3419000.00,1000.00,1000.00,1000.00
25,2016-08-10,6,5838.00,5839870.00,1078.00,1000.00,1000.00
26,2016-07-28,6,9440.00,10386560.00,1197.00,1100.00,1100.00
27,2016-07-27,6,60.00,77080.00,1350.00,1221.00,1221.00
