S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,7,6900.00,87985.00,12.85,12.61,12.85
2,2021-12-28,28,108458.00,1366420.29,13.11,12.52,12.61
3,2021-12-27,8,42500.00,545010.00,12.83,12.80,12.83
4,2021-12-26,17,58800.00,754750.00,12.90,12.71,12.85
5,2021-12-23,6,32600.00,417356.00,13.04,12.80,12.80
6,2021-12-22,4,3200.00,40657.00,12.85,12.66,12.82
7,2021-12-21,8,13871.00,174919.15,12.65,12.59,12.65
8,2021-12-20,1,100.00,1259.00,12.59,12.59,12.59
9,2021-12-16,8,7800.00,95714.00,12.40,12.19,12.40
10,2021-12-15,8,12100.00,150325.00,12.60,12.36,12.36
11,2021-12-14,4,6660.00,82287.90,12.40,12.19,12.19
12,2021-12-13,14,27700.00,338780.00,12.42,11.99,12.12
13,2021-12-12,16,32500.00,406185.00,12.56,12.42,12.42
14,2021-12-09,24,88320.00,1127989.00,12.85,12.66,12.66
15,2021-12-08,17,60750.00,768132.50,12.80,12.60,12.60
16,2021-12-07,17,94560.00,1202817.00,12.89,12.62,12.62
17,2021-12-06,24,113500.00,1420013.00,12.60,12.30,12.60
18,2021-12-05,21,55480.00,706367.00,12.90,12.63,12.72
19,2021-12-02,28,74892.00,956617.80,13.26,12.65,12.65
20,2021-12-01,11,13500.00,176260.00,13.10,12.87,13.00
21,2021-11-30,17,80800.00,1049765.00,13.19,12.84,13.10
22,2021-11-29,6,24100.00,309403.00,12.84,12.83,12.83
23,2021-11-28,32,207000.00,2673478.00,13.10,12.84,12.89
24,2021-11-25,19,83500.00,1094915.00,13.20,13.02,13.10
25,2021-11-24,7,16500.00,215440.00,13.10,12.99,13.10
26,2021-11-23,16,44340.00,576801.20,13.25,12.98,13.02
27,2021-11-22,14,24181.00,317732.73,13.18,12.92,13.01
28,2021-11-21,32,148380.00,1922351.20,13.27,12.79,12.92
29,2021-11-18,14,49938.00,654639.08,13.18,13.00,13.11
30,2021-11-17,15,55000.00,731936.00,13.65,13.13,13.20
31,2021-11-16,8,17400.00,232188.00,13.41,13.17,13.32
