S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-11-22,1,1000.00,351110.00,500.91,500.91,500.91
2,2021-05-05,3,735000.00,236968776.00,551.00,551.00,551.00
3,2017-03-26,1,350000.00,192850000.00,551.00,551.00,551.00
4,2017-01-24,1,5000.00,2810000.00,562.00,562.00,562.00
5,2015-08-17,2,11760.00,2175600.00,185.00,185.00,185.00
6,2015-02-12,1,219761.00,45051005.00,205.00,205.00,205.00
7,2014-07-17,3,27552.00,3030720.00,110.00,110.00,110.00
8,2014-07-16,2,9546.00,1050060.00,110.00,110.00,110.00
9,2014-06-19,2,77696.00,8546560.00,110.00,110.00,110.00
10,2014-06-11,2,207337.00,22807070.00,110.00,110.00,110.00
11,2014-05-22,1,32946.00,3624060.00,110.00,110.00,110.00
12,2014-05-07,1,43421.00,4776310.00,110.00,110.00,110.00
13,2014-04-17,1,100.00,11000.00,110.00,110.00,110.00
14,2014-04-03,1,73938.00,8133180.00,110.00,110.00,110.00
15,2014-03-20,5,7684.00,841440.00,110.00,102.00,110.00
16,2014-01-08,1,14944.00,1494400.00,100.00,100.00,100.00
