S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,89,2891.00,1187995.00,422.00,405.00,415.00
2,2021-12-28,92,3243.00,1351425.20,431.00,404.00,419.00
3,2021-12-27,84,3090.00,1301527.00,434.00,414.00,415.00
4,2021-12-26,109,2611.00,1124244.10,445.00,425.10,434.40
5,2021-12-23,109,4101.00,1794864.70,459.00,425.40,430.00
6,2021-12-22,109,6721.00,2910865.90,452.00,424.00,443.00
7,2021-12-21,120,7301.00,3096587.60,438.60,415.10,416.00
8,2021-12-20,93,3160.00,1377966.00,453.90,420.00,430.00
9,2021-12-16,84,3080.00,1420685.00,490.00,453.90,454.10
10,2021-12-15,139,6477.00,3123590.00,510.00,451.50,480.50
11,2021-12-14,79,2824.00,1354829.90,489.50,437.00,489.50
12,2021-12-13,115,3131.00,1419992.50,489.80,445.00,445.00
13,2021-12-12,103,5500.00,2627234.00,507.00,461.30,489.90
14,2021-12-09,114,3765.00,1898855.00,527.00,500.00,507.00
15,2021-12-08,147,4730.00,2395931.50,518.00,499.00,509.00
16,2021-12-07,177,6517.00,3419647.10,550.00,515.00,524.90
17,2021-12-06,233,6515.00,3419928.00,560.00,507.00,539.90
18,2021-12-05,238,5217.00,2840928.90,570.00,529.20,549.90
19,2021-12-02,259,8735.00,4858539.00,570.00,544.00,565.00
20,2021-12-01,173,3338.00,1902363.00,595.00,556.00,570.00
21,2021-11-30,349,5912.00,3314131.00,590.90,538.00,585.00
22,2021-11-29,273,5680.00,3132511.00,565.00,538.00,546.30
23,2021-11-28,322,9850.00,5420410.00,591.60,526.00,548.10
24,2021-11-25,367,7276.00,4183681.60,587.00,569.20,570.00
25,2021-11-24,433,8705.00,4972471.50,599.70,554.40,575.00
26,2021-11-23,531,6265.00,3688080.80,595.00,585.00,588.00
27,2021-11-22,1217,14200.00,8460547.00,616.00,590.00,600.00
28,2021-11-21,2021,25206.00,15762591.00,655.90,602.00,616.00
29,2021-11-18,2311,40896.00,26029588.20,643.10,596.30,643.10
30,2021-11-17,177,1840.00,1074379.00,584.70,542.20,584.70
31,2021-11-16,209,2260.00,1200368.00,531.60,492.90,531.60
32,2021-11-15,76,3302.00,1594638.60,483.30,448.10,483.30
33,2021-11-14,53,530.00,232095.00,439.40,407.40,439.40
34,2021-11-11,31,309.00,122727.80,399.50,370.40,399.50
35,2021-11-09,17,170.00,61095.00,363.20,336.80,363.20
36,2021-11-08,18,130.00,41305.80,330.20,300.20,330.20
37,2021-11-03,5,40.00,11705.10,300.20,288.70,300.20
38,2021-11-02,5,38.00,10647.20,285.80,274.80,285.80
39,2021-11-01,4,22.00,5854.20,269.50,259.20,269.50
40,2021-10-31,2,20.00,5134.00,259.20,254.20,259.20
