S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-27,1,200.00,200000.00,1000.00,1000.00,1000.00
2,2021-12-22,1,25.00,24837.50,993.50,993.50,993.50
3,2021-12-21,2,25.00,24887.50,1000.00,992.50,992.50
4,2021-12-15,2,125.00,127050.00,1018.00,1010.00,1018.00
5,2021-11-24,3,75.00,76304.00,1018.00,1015.00,1018.00
6,2021-11-23,2,50.00,49971.20,1000.00,999.10,999.10
7,2021-11-21,1,25.00,24917.50,996.70,996.70,996.70
8,2021-11-18,4,100.00,100015.00,1000.50,999.60,1000.50
9,2021-11-16,1,25.00,24975.00,999.00,999.00,999.00
10,2021-11-14,1,25.00,25025.00,1001.00,1001.00,1001.00
11,2021-11-11,2,50.00,50500.00,1010.00,1010.00,1010.00
12,2021-11-09,1,25.00,25000.00,1000.00,1000.00,1000.00
13,2021-11-08,3,177.00,179705.00,1020.00,1015.00,1020.00
14,2021-10-27,1,10.00,10300.00,1030.00,1030.00,1030.00
