S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2021-12-29,33,54080.00,576299.33,10.80,10.61,10.65
2,2021-12-28,28,30360.00,326016.70,10.87,10.66,10.67
3,2021-12-27,59,292784.00,3159305.09,10.90,10.66,10.80
4,2021-12-26,59,69497.00,745871.30,10.90,10.65,10.65
5,2021-12-23,61,225628.00,2418765.51,10.85,10.61,10.70
6,2021-12-22,54,98725.00,1057412.93,10.82,10.60,10.79
7,2021-12-21,38,50455.00,539553.20,10.81,10.60,10.79
8,2021-12-20,28,56220.00,598808.30,10.70,10.50,10.60
9,2021-12-16,30,36731.00,389533.79,11.05,10.46,10.77
10,2021-12-15,74,113963.00,1209324.92,10.70,10.49,10.64
11,2021-12-14,28,13800.00,143516.00,10.48,10.19,10.40
12,2021-12-13,133,405783.00,4062000.75,10.25,9.90,10.00
13,2021-12-12,71,141110.00,1482284.72,10.72,10.36,10.45
14,2021-12-09,88,265976.00,2793782.88,10.79,10.36,10.70
15,2021-12-08,146,282481.00,3047347.96,11.09,10.57,10.74
16,2021-12-07,487,1867173.00,39049351.41,21.20,20.50,20.88
17,2021-12-06,111,381957.00,7930676.64,20.97,20.54,20.85
18,2021-12-05,140,293147.00,6158183.28,21.40,20.82,20.90
19,2021-12-02,106,354734.00,7476187.85,21.44,20.98,21.08
20,2021-12-01,110,261751.00,5528712.33,21.39,21.00,21.14
21,2021-11-30,123,288610.00,6100114.92,21.90,20.88,20.99
22,2021-11-29,72,229199.00,4822091.02,21.40,20.50,21.30
23,2021-11-28,92,453319.00,9614172.88,21.55,21.00,21.31
24,2021-11-25,94,438895.00,9447752.00,21.75,21.35,21.50
25,2021-11-24,46,93100.00,1962293.00,21.26,20.70,21.21
26,2021-11-23,80,171366.00,3673979.34,21.90,21.14,21.42
27,2021-11-22,85,895414.00,18987021.86,21.45,21.00,21.11
28,2021-11-21,45,175480.00,3706987.50,21.48,21.01,21.12
29,2021-11-18,44,174674.00,3700379.50,21.37,20.80,21.18
30,2021-11-17,40,110080.00,2330641.94,21.40,21.00,21.22
31,2021-11-16,46,190428.00,3998174.35,21.10,20.97,21.00
32,2021-11-15,43,73720.00,1546276.30,21.10,20.91,20.97
33,2021-11-14,62,124730.00,2617563.05,21.10,20.91,20.91
34,2021-11-11,99,466797.00,9812395.25,21.39,20.91,20.91
35,2021-11-09,80,195885.00,4163589.00,21.45,21.10,21.10
36,2021-11-08,37,83270.00,1773196.66,21.42,21.20,21.20
37,2021-11-03,53,129487.00,2750279.67,21.50,20.98,21.29
38,2021-11-02,103,266269.00,5720969.52,21.94,21.30,21.50
39,2021-11-01,91,297837.00,6366761.38,21.70,21.22,21.45
40,2021-10-31,91,436015.00,9292000.79,21.53,21.07,21.40
41,2021-10-28,72,212815.00,4497930.05,21.29,21.00,21.12
42,2021-10-27,131,240044.00,5070638.93,21.68,21.00,21.00
43,2021-10-26,113,381641.00,8074813.67,21.29,21.00,21.29
44,2021-10-25,97,291739.00,6120189.82,21.10,20.80,21.00
45,2021-10-24,107,273367.00,5695180.71,20.98,20.78,20.85
46,2021-10-21,120,300809.00,6242822.27,21.00,20.58,20.68
47,2021-10-20,89,260826.00,5388342.48,20.90,20.50,20.73
48,2021-10-19,262,1033161.00,20756593.76,20.47,19.81,20.27
49,2021-10-18,321,1272594.00,26108020.76,21.25,20.00,20.49
50,2021-10-17,526,1541698.00,32946407.10,23.41,20.61,20.92
51,2021-10-11,492,2284829.00,49482877.17,21.67,20.09,21.65
52,2021-10-10,17,62231.00,1224594.69,20.00,19.50,19.70
53,2021-10-06,26,67899.00,1291680.72,19.95,18.63,19.60
54,2021-10-05,31,61540.00,1189689.00,20.39,18.81,18.90
55,2021-10-04,45,145799.00,2784625.66,19.90,18.78,19.00
56,2021-10-03,25,61915.00,1218572.75,20.00,19.55,19.55
57,2021-09-30,16,34700.00,687868.75,20.30,19.75,20.00
58,2021-09-29,26,75630.00,1505274.60,21.20,19.66,20.00
59,2021-09-28,48,218430.00,4333615.00,20.48,19.49,20.00
60,2021-09-27,43,114497.00,2319707.63,21.32,20.09,20.09
61,2021-09-26,42,114717.00,2372209.03,21.00,20.40,20.50
62,2021-09-23,84,483730.00,10042013.38,21.20,20.44,20.70
63,2021-09-22,44,239479.00,4972736.01,21.11,20.50,20.50
64,2021-09-21,36,114753.00,2324661.26,20.81,19.62,20.50
65,2021-09-20,92,441610.00,8888717.75,20.89,19.90,19.93
66,2021-09-16,54,179587.00,3734711.23,21.00,20.58,20.89
67,2021-09-15,26,135600.00,2850592.00,21.42,20.90,21.42
68,2021-09-14,29,182910.00,3864264.30,21.80,20.84,21.00
69,2021-09-13,65,306908.00,6506152.00,21.68,20.99,21.00
70,2021-09-12,49,200200.00,4242558.00,21.73,20.90,21.15
71,2021-09-09,98,456340.00,9622881.95,21.82,20.70,21.11
72,2021-09-08,66,443630.00,9555865.73,21.92,21.40,21.40
73,2021-09-07,44,124700.00,2675407.00,22.56,21.00,21.87
74,2021-09-06,38,132255.00,2823902.67,21.72,21.00,21.69
75,2021-09-05,73,337500.00,7268069.03,22.70,20.90,21.30
76,2021-09-02,71,237343.00,5302268.45,22.65,22.00,22.30
77,2021-09-01,48,173080.00,3917493.40,22.99,22.51,22.51
78,2021-08-31,43,68820.00,1557599.80,23.00,22.50,22.59
79,2021-08-29,51,193155.00,4408363.92,23.10,22.76,22.77
80,2021-08-26,35,93675.00,2170247.00,23.50,22.78,23.16
81,2021-08-25,41,165102.00,3804178.05,23.88,22.76,22.76
82,2021-08-24,54,318735.00,7304056.55,23.44,22.42,23.42
83,2021-08-19,74,177482.00,4091546.60,23.39,22.86,22.86
84,2021-08-18,58,150327.00,3463476.10,23.40,22.96,23.00
85,2021-08-17,67,153562.00,3538184.04,23.40,22.94,22.95
86,2021-08-16,64,231600.00,5382963.50,23.68,23.14,23.20
87,2021-08-15,44,181290.00,4222826.70,23.50,23.00,23.22
88,2021-08-12,60,246399.00,5701359.71,23.40,23.00,23.40
89,2021-08-11,48,172655.00,4026862.50,24.00,23.06,23.39
90,2021-08-10,35,80730.00,1898099.65,23.95,23.21,23.69
91,2021-08-09,58,226704.00,5348194.20,23.70,22.74,23.63
92,2021-08-08,53,146688.00,3407287.56,23.55,23.08,23.27
93,2021-08-05,38,70578.00,1627732.48,23.47,23.00,23.30
94,2021-08-04,81,444355.00,10300358.90,23.44,23.00,23.01
95,2021-08-03,58,134691.00,3136325.02,23.39,23.15,23.30
96,2021-08-02,83,260582.00,6038667.13,23.84,22.96,23.24
97,2021-08-01,154,695030.00,16381900.45,24.50,23.29,23.38
98,2021-07-29,43,116350.00,2719299.04,23.70,23.25,23.30
99,2021-07-28,56,137465.00,3218612.75,23.72,23.29,23.39
100,2021-07-27,124,671470.00,15454388.00,23.89,21.80,23.26
101,2021-07-26,149,490258.00,11535498.13,24.40,23.07,23.45
102,2021-07-25,432,1765323.00,42927387.95,25.09,23.75,23.98
103,2021-07-22,916,4280077.00,102050738.62,24.25,22.54,24.20
104,2021-07-20,245,1104750.00,24071525.28,22.32,20.69,22.10
105,2021-07-19,94,2707378.00,55668551.53,21.75,20.29,20.29
106,2021-07-18,48,199893.00,4087437.90,20.73,20.10,20.73
107,2021-07-15,69,3369530.00,67963659.50,20.35,20.00,20.28
108,2021-07-14,59,1999285.00,38586381.84,20.11,19.26,19.96
109,2021-07-13,54,221772.00,4369288.40,20.00,19.60,19.60
110,2021-07-12,27,601600.00,11992967.00,20.05,19.67,19.85
111,2021-07-11,42,247653.00,4840377.64,19.87,19.10,19.75
112,2021-07-08,4,7150.00,137864.00,19.48,19.16,19.27
113,2021-07-07,15,95296.00,1815616.69,19.29,19.04,19.29
114,2021-07-06,23,400595.00,7868556.60,20.28,18.93,19.05
115,2021-07-05,42,224850.00,4316307.50,19.86,19.12,19.12
116,2021-07-04,24,38750.00,747935.50,19.89,18.81,19.48
117,2021-07-01,20,268376.00,5156119.15,19.34,19.10,19.12
118,2021-06-30,3,22300.00,427935.00,19.25,19.18,19.18
119,2021-06-29,20,44014.00,871048.00,20.04,19.57,19.57
120,2021-06-28,25,61100.00,1181616.12,19.67,19.26,19.28
121,2021-06-27,14,453804.00,8908325.96,19.90,19.28,19.55
122,2021-06-24,22,520700.00,10386605.00,20.00,19.02,19.65
123,2021-06-23,26,625300.00,12086415.00,20.28,19.20,20.28
124,2021-06-22,23,497906.00,9362137.50,19.57,18.61,19.57
125,2021-06-21,63,336386.00,6429753.70,19.78,18.61,18.61
126,2021-06-20,37,1551622.00,30502014.64,19.86,19.40,19.40
127,2021-06-17,10,12200.00,241071.00,19.79,19.75,19.75
128,2021-06-16,19,43580.00,864710.60,20.00,19.74,19.74
129,2021-06-15,34,95100.00,1902764.00,20.40,19.99,19.99
130,2021-06-14,19,69695.00,1390349.15,20.00,19.80,19.97
131,2021-06-13,38,725700.00,14458255.76,20.10,19.75,20.00
132,2021-06-10,20,122156.00,2453148.28,20.12,19.87,19.87
133,2021-06-09,31,108240.00,2164142.40,20.11,19.62,19.87
134,2021-06-08,53,552147.00,10800091.50,20.10,19.10,19.85
135,2021-06-07,42,187930.00,3620850.00,19.40,19.00,19.20
136,2021-06-06,31,237531.00,4391625.65,18.98,18.05,18.94
137,2021-06-03,21,47297.00,868421.25,18.48,18.24,18.25
138,2021-06-02,29,296847.00,5423681.80,18.45,18.08,18.24
139,2021-06-01,54,379823.00,6920679.19,18.45,18.08,18.20
140,2021-05-31,67,353580.00,6486548.90,18.45,17.99,18.33
141,2021-05-30,106,3563590.00,62584014.55,18.00,17.50,17.98
142,2021-05-27,104,1240396.00,21089659.40,17.26,16.80,17.19
143,2021-05-25,64,418017.00,7143564.79,17.20,16.90,17.12
144,2021-05-24,22,281900.00,4763912.00,17.10,16.76,17.00
145,2021-05-23,21,157820.00,2647608.00,16.90,16.55,16.79
